date,B0,B1,P,E,PE,P_tau07,P_tau09,P_w14,P_w56,B0_terminal,B1_terminal,P_terminal,B0_efficiency,B1_efficiency,P_efficiency,B0_power,B1_power,P_power,P_saving_vs_B0,P_saving_vs_B1
2025-07-14,52839.63815455199,55962.38136087044,56478.62562584725,85813.1910783839,80079.79548196628,53779.12248886902,60158.0605825147,58495.402546918966,57581.63270787041,52542.397401214606,55859.48713586309,55204.826295843755,51347.92689127229,55805.985122217295,54796.30053532812,52801.792088062335,55950.36015287151,56354.52709063159,-3638.9874712952587,-516.2442649768127
2025-07-15,51619.83728127298,56558.605722807995,57556.88202544726,86696.92779426105,80103.50934877397,54633.44450978375,61264.413368884234,59418.64177666437,58670.833693512985,51544.85874834551,56470.54903366717,56559.27498906536,50108.02745309816,55749.70653514083,55863.01612064301,51580.713491733164,56538.14323629421,57449.329789803334,-5937.04474417428,-998.276302639264
2025-07-16,52310.500467069425,52635.429620621726,55352.86840297308,87801.884365505,80428.5414815521,52638.750220122674,58963.90135159852,56933.20766882279,56422.193024466374,51973.883123032385,52527.07588289181,54026.404562590134,50768.341568259886,51214.51868023755,53733.25731914623,52404.901946940685,52722.65141118882,55375.99075900068,-3042.367935903654,-2717.4387823513534
2025-07-17,52424.71914403685,59526.17627253183,55506.774624243015,94470.31595834806,87233.30596388988,52720.87970189592,59134.43329014639,56726.59897338605,56536.346257524965,52371.78093159912,59094.63749927214,54447.82290238967,50986.68884967713,57685.24386159792,53914.45040951687,52412.60884147311,59511.28413420487,55420.380715371895,-3082.055480206167,4019.4016482888183
2025-07-18,29461.256376459256,24505.200018990214,28152.01901259986,38951.47698935677,44542.39950717422,26286.124718995532,30346.734433879577,28827.123882976968,28157.085934863335,29675.427811947084,24802.600753447416,26966.664250339396,28680.319087280892,23816.639725027828,27089.612416317934,29460.652108749375,24499.54980386286,28150.042077305916,1309.2373638593963,-3646.818993609646
2025-07-19,26410.664832528608,26587.86398594651,28903.917210075513,35667.000562531764,43698.444376930805,27150.52570445106,31076.936043197362,28466.682701315473,28872.315775664694,26874.98155764255,26681.90855989678,27872.07864471312,25687.24790033117,25786.5179263675,27841.29553675064,26409.74830378788,26585.075720339428,28912.671985163568,-2493.2523775469053,-2316.053224129002
2025-07-20,56575.624292810644,48779.41480552849,54603.27778008462,86874.39901169272,84142.64282167691,51985.62682039855,57969.356332014926,52733.3828281051,55318.3494969295,56671.591642989726,48649.220268209654,53749.81951139432,55735.44238023104,47303.710178293186,53152.31205330642,56533.814864256674,48856.25233291245,54580.90585227347,1972.3465127260206,-5823.862974556134
2025-07-21,51154.05735279845,53530.58746914509,55849.584195183095,92001.4293769783,86694.59019299487,53147.44152942418,59298.02651364432,53086.08202720321,56597.467650283565,50927.32411713119,53496.47213226566,54510.32713737033,49767.85043916159,52135.53936852539,54249.10144291061,51142.611176629965,53204.154804697115,55749.862523485914,-4695.526842384643,-2318.996726038007
2025-07-22,50078.253947385136,50978.25059722998,56223.015922837534,90976.44973759381,83737.82029726461,53477.11625224293,59594.189336567666,53154.710283026754,56797.14667450098,50046.731329582304,50928.14703440121,55103.093694947376,48654.141085065414,49562.537931191335,54568.45163128001,50058.26559167793,50991.359723074915,56104.039847627464,-6144.7619754523985,-5244.765325607557
2025-07-23,51479.08085095776,53367.56593282599,55909.15081611659,95348.48401667135,88149.16122256957,53218.08064067025,59234.85593481507,52944.72751836945,56785.05820289275,51382.658621209426,53350.38016268787,54841.02260297889,49886.83619080227,51824.122015612666,54307.55018993495,51460.611247622845,53358.48841563763,55809.99852544619,-4430.069965158829,-2541.5848832905976
2025-07-24,55435.826369453614,52134.3734133241,55823.95888950944,89663.85051015331,82081.53181784706,53087.05387302043,59127.107626296456,53039.282597190155,56682.026254525,55411.31718293879,52111.89163078433,54825.36659030187,54042.1979140934,50484.4568291007,54184.58829187808,55450.374764796405,52043.98431708141,55724.78237414481,-388.1325200558276,-3689.5854761853407
2025-07-25,33155.06485882731,25408.09388340218,27987.573153246318,44494.66470575614,44893.71493116533,26067.15529652516,30094.063038131153,26270.589497667923,27803.87810396624,33152.65205574254,25475.11931249088,26597.132740487104,31617.853175007232,24620.559688599227,26928.197012847304,33158.22153865483,25408.3645474448,27982.560784083587,5167.491705580993,-2579.479269844138
2025-07-26,26867.58593505164,24400.54788790807,29054.180517910394,40373.834013756255,45669.917389489616,27113.39435265431,31085.08674644824,26131.3274423311,28780.838442878845,27284.70172908812,24524.564179137706,28150.608436503615,25948.262861652085,23428.229148298407,27991.602290599698,26870.670840032453,24400.818551950688,29060.65984783505,-2186.5945828587537,-4653.632630002325
2025-07-27,62490.527312505816,58679.51035417794,57201.98168940214,99006.84371175234,93158.90043782577,54533.507111852785,59021.994139312985,54077.93231581909,56472.09999196952,62552.73288134184,58711.69555508956,56254.45965917063,60733.257515497324,56427.88308776893,56452.852010541064,61747.04177743911,57286.36201996862,57178.72400580614,5288.545623103673,1477.5286647757966
2025-07-28,76251.77339213122,73191.15471666258,55667.82193145199,100810.8247345655,92345.1928455984,61963.35666006549,58373.21188372179,56832.00748973001,55334.84326519069,76015.32565623756,73123.90473195387,54353.82347201077,75764.24233411628,73268.16781988564,53455.763555550104,75914.23312452578,73016.27979573378,56689.16291215481,20583.95146067923,17523.332785210594
2025-07-29,56525.31112530676,53413.10160569325,57191.683692849,96661.49088960391,89005.08103734125,54464.363117763685,60508.349589739715,55217.35655480695,57059.484500199884,56542.796337930755,53470.33744054622,56368.385202443584,55491.70834596253,51783.01380534561,55507.08143128396,56658.37755364919,53286.11767306693,57068.28217013935,-666.3725675422393,-3778.5820871557517
2025-07-30,50524.04525174625,53470.98733050487,56778.137188964916,95680.95960463936,89537.98889301858,54057.06666702164,60379.91151822389,54783.64109641153,56718.87999825203,50356.838405607916,53338.28296930966,55621.40080367688,49849.050182759966,51766.9654054251,55047.82581781216,51310.663733766036,54526.69448129183,56637.58896618629,-6254.091937218669,-3307.1498584600486
2025-07-31,53689.18232728566,56759.038449555934,55773.500014629324,97294.63370274243,90125.96989068903,53477.61614494794,59619.88926608424,54530.44918233162,55938.306367111945,53571.40741751286,56659.3562358977,54651.11659438497,51909.72458171316,54846.66768811693,54042.95427310567,53567.21720328715,56086.86776547407,55626.00770722526,-2084.3176873436605,985.5384349266096
2025-08-01,28425.74413616464,24217.11721697776,26718.296581224262,43910.08712926475,44344.54202282203,25477.223177458327,29270.051174691896,25699.348010863676,26832.137326767763,28453.355846524657,24304.150101077605,25797.864557431898,27623.202531368508,23393.561588327466,25670.696472135245,28430.650719171397,24222.110545633026,26703.950284927963,1707.4475549403796,-2501.179364246502
2025-08-02,24644.283723499393,24873.00702767878,27145.926640157173,42081.12017405348,44415.15858632714,26003.256133493884,29282.226103406196,26366.319397253035,27268.412058020767,24879.82459542402,24853.512914324692,26459.522187554725,23893.24446549287,24016.927811713216,26092.17362690373,24648.587235141356,24877.7224920072,27132.458398454826,-2501.64291665778,-2272.919612478392
2025-08-03,50561.787359636524,47896.906434788194,53238.506796425805,79617.24168310224,78194.74371286356,51557.51145643464,55856.65793449643,53428.28312991451,53470.768122925954,50541.938274663626,47758.51858951359,52654.34557841696,49083.61767623512,46597.94512828577,51612.21308568319,50544.58008497673,47913.19938001147,53158.9972219735,-2676.7194367892807,-5341.600361637611
2025-08-04,49029.84399218233,59192.227049061694,52228.34997025157,80173.62039492012,78421.15637599917,50366.001363477444,54791.107360030874,52212.988674398934,53146.31288338952,48986.014167541856,59308.602702768505,51831.62755223106,47610.20888997698,58685.70553828958,50630.912991185796,49010.9516235323,59209.975648324165,52153.87421752509,-3198.505978069239,6963.877078810125
2025-08-05,47013.146620053376,44444.8782627958,48820.13212173318,80217.5107774665,78699.84433196126,47182.084163264866,50902.68079865009,48819.66454029925,49764.83176495328,46899.55635282559,44410.347200896416,48260.11528053795,45609.1531030132,43210.48961368166,47370.798659066015,47013.16696442046,44616.12849849012,48932.14430563621,-1806.9855016798028,-4375.25385893738
2025-08-06,57370.82707022816,56759.57033414962,54472.01898762313,85419.63848651692,81232.40645346975,56076.59582349057,50574.19020229543,53573.30059788131,51414.92036816116,57551.45364462359,56739.3976182707,54287.8441189205,55967.64753783947,55451.754859087814,52842.72635333689,57353.39335321948,56671.727627377026,54382.21329801224,2898.808082605028,2287.5513465264885
2025-08-07,46789.05769419049,46672.241738921686,47231.58819382054,81822.351744883,78193.88715222936,45672.95635096379,49367.314447352925,47186.39582790047,48079.54520246716,47020.805988490545,46802.033361881935,47250.23906752164,45523.79021787562,45393.99168904058,45877.06983399993,46796.24457571216,46867.314778947555,47415.825508339985,-442.5304996300547,-559.3464548988559
2025-08-08,28163.09766872959,23321.168790924054,24026.889967793653,44757.16223288849,45466.28221681462,24174.684217308102,25252.8946171152,24176.95878727425,24803.214834645216,28454.686784825746,23339.522713046135,23546.691877068308,27254.440922257985,22543.657452904165,22982.06371936737,28166.81334115908,23329.258056544782,24014.90552941227,4136.207700935938,-705.7211768695997
2025-08-09,29944.271977388504,23026.58788974618,23611.482011978667,44436.20838581346,45069.25159139316,25130.656060309608,24857.376271650428,23740.051562360546,24430.062724614276,30177.466622365235,23001.364704830346,23242.047348662873,28933.90167297339,22182.96810879688,22572.26292200324,29948.006033720765,23034.67715536691,23600.68735738384,6332.789965409836,-584.8941222324866
2025-08-10,53536.77151154894,45166.91523144255,46364.226937783125,78215.01693884836,75261.75340246283,46619.614805162026,48538.204160400324,46305.77417680754,47257.29925824996,53476.65359637476,45234.894174693516,46360.75447546207,52924.99659242183,43900.306791603914,45045.697662459264,53364.43207652095,45394.65709716949,46535.12476729745,7172.544573765816,-1197.3117063405734
2025-08-11,48141.62644285806,46404.428298043495,47925.20058985142,83627.17216641923,80096.70848346892,47221.32472713481,49901.19192659986,47891.68809521614,48130.63156978525,48163.50309616007,46363.88422195319,47551.45194908936,46867.204198171356,45163.0147710854,46568.09047980014,48114.16920871798,46638.95047104305,48089.26195231624,216.4258530066436,-1520.7722918079235
2025-08-12,73070.2695936589,65128.9063585203,54639.79603513883,84703.07511913308,79189.08859618982,59822.8488155726,51044.933343044315,57911.14276660568,52620.29955558988,72845.09073050591,64802.254235481065,54400.58963783497,73428.22342375269,64667.170308556255,53242.73167136177,73119.83882825535,64832.758038897584,54626.74166476845,18430.47355852007,10489.110323381465
2025-08-13,58941.0577601755,46969.238723302566,47379.51921817648,80865.32895845815,75569.52627091102,46140.46813845661,49191.742777160325,46719.12213865108,47489.8377546578,59119.46454353064,46841.03427646985,47123.89712357079,58736.06513764795,45725.381867279764,46017.914828748566,58925.473197119296,46984.25469159097,47385.58153059141,11561.53854199902,-410.280494873914
2025-08-14,60560.37244733142,51440.46858778074,48823.12888595861,90217.35601578711,84455.31815296001,49846.15050659483,49200.80386348871,48113.24422129942,47586.174857997,60134.48941683518,51241.15345774123,48464.56458892917,58679.1025646688,50115.41550002553,47401.78054571174,60532.31537365386,51472.11464787758,48834.5862901594,11737.243561372808,2617.3397018221294
2025-08-15,33181.38658800439,23587.313985513705,25414.325681302384,45243.07287012224,46337.951274489664,27852.046276001332,24789.00786165105,25455.03145141383,24693.87278676049,33914.93928986965,23579.767672366408,24885.098112172254,32259.87812090038,22637.093177514493,24289.944788966917,33404.12274645524,23608.706205810493,25399.979385006085,7767.060906702005,-1827.0116957886785
2025-08-16,33296.400493947345,24642.387479753972,25444.934424445117,43872.06839071258,46359.57981970113,27475.887209609406,24951.179160123305,24343.566453051946,24471.868192499373,33924.31958222285,24712.09258390818,25158.95000012819,32611.03968112857,23828.686772321267,24407.586176833076,33286.99946677101,24664.68857517817,25432.45181348889,7851.4660695022285,-802.5469446911447
2025-08-17,50139.92277563961,47026.18885832793,47461.29321076595,83251.70105886273,77032.83883522196,47233.773704243686,49410.346685532044,47174.83922195762,47683.69075176584,50206.60859881784,46922.19380318379,47268.758389512586,48854.69928773614,47431.380699003596,46114.63693668223,50136.39410994577,47355.075656125075,47467.52844664887,2678.629564873656,-435.10435243802203
2025-08-18,53952.61464722441,49517.303772953535,47334.33511012548,86990.1933236428,80115.8001593462,47290.59652045473,49466.15976867148,47364.20308733978,47733.33852361016,53732.55863222077,49479.28179128805,47054.840790553324,51675.04879197856,47215.3336889258,45962.248862002976,53541.686516690235,49283.14322756632,47420.18214406519,6618.279537098926,2182.968662828054
2025-08-19,47316.56541388443,45319.907613193594,47639.95511760351,79359.04475582631,74511.74133274576,46131.97444846849,49813.754389975154,47892.13786732198,48135.511047211636,47303.91792470055,45243.1000693375,47400.34584344132,46024.914183786976,44030.46177698944,46261.74790027682,47325.2505867143,45487.705720503,47681.96679410371,-323.38970371907635,-2320.047504409915
2025-08-20,86096.91703356411,76582.62732808506,63481.79843978123,96124.753152148,88387.56621675621,73773.81284518322,51557.83797948144,60623.8796025305,61678.64608566385,85341.35692005354,76594.00232619084,63018.7113949524,85587.84966861136,75004.43566959813,62086.45717384515,85808.79046010533,76002.72266528608,62945.65150825036,22615.118593782878,13100.828888303826
2025-08-21,55970.01798053322,47999.941019689075,47226.427079198256,79640.94404241254,73343.19535817919,45689.277313945386,49824.635504944825,48076.46479608858,47814.85977102862,55756.80657026152,48057.87775400708,47096.54985281372,55286.77761632369,46438.28962560241,45823.77416496227,55963.558852733266,48059.62865192298,47242.4832680366,8743.590901334966,773.5139404908186
2025-08-22,37841.83529522536,29705.518318580966,25259.052389885408,44468.3466787963,45696.87383117689,27806.51008979562,25524.559972736435,24744.49384117447,24773.557214587785,37151.82301752819,29660.39670235452,24618.912870221087,36960.981499746034,28689.24078302869,24197.955329550205,37836.85381374388,29707.46042596342,25244.434466922445,12582.782905339955,4446.4659286955575
2025-08-23,31708.44248199272,23485.064238610044,24679.61195472359,39277.381675467266,43543.434464712744,23815.78195850608,25960.98741444005,25237.861440944358,25227.52888700071,31320.474227633596,23451.446793409854,24277.985406044027,30934.737893366786,22595.88018554961,23637.144978488977,31703.461000511237,23510.266763647694,24669.26337137164,7028.830527269129,-1194.547716113546
2025-08-24,52804.557851244725,49746.656529008105,47958.95541492369,87671.82548587199,78773.88377278335,47945.85550177361,50539.30440225736,49035.999411562945,48442.703280409594,52845.88335928753,49795.80663769184,47724.679757799895,51575.297519344254,48367.214375842195,46573.04956083426,52804.98311050397,49753.4551504013,47962.44691937352,4845.602436321038,1787.7011140844188
2025-08-25,78039.98511895529,81722.5134110153,50298.243272377484,91663.5578549262,82160.61145399521,61046.626027353595,50992.753203647,49495.19921975984,49515.37459470474,77077.35903323664,81720.02595792188,49898.127192196735,78532.09962285949,80287.9439403541,48750.38121082904,77902.46264493118,81665.75370581244,50213.32049407167,27741.741846577803,31424.270138637818
2025-08-26,51706.52963553415,48215.935516734244,48779.56234649711,87663.8659205235,80343.14345775379,47182.814841443054,51133.38961143875,49962.068915089396,49182.93779370216,51749.36622612121,48222.69410043652,48524.314789155134,50383.8497644641,46851.38129196704,47360.23468180232,51703.236028311025,48219.23945045862,48774.011528985204,2926.967289037042,-563.626829762863
2025-08-27,60827.785923465235,59078.161250994526,48779.987071296644,92678.62030349633,84189.71588455487,47002.32870979316,51364.743480852114,49865.33905170555,49201.475652899986,60102.28232991498,58884.31641347259,48271.90084972607,59365.45028840587,56809.08895671895,47357.54980863931,60519.12834938726,59056.80334545209,48780.025296413194,12047.798852168591,10298.174179697882
2025-08-28,77513.21288840727,59941.048646943,50197.247112042016,92653.60431810385,85125.77637192843,60880.3947285815,51319.38191150797,49638.402002352144,49218.442473406474,76950.39594911301,59903.40336211729,49754.51525180341,78852.47470126489,59909.295858823905,49005.08219573426,77367.61511820627,59877.51152108313,50047.68554753758,27315.965776365258,9743.801534900987
2025-08-29,31012.985927764246,24104.42127796656,26056.50290540061,40351.43960677147,48362.07723639109,25198.76309479315,27391.441181896404,26443.19654223476,26092.914324607653,30670.855670131627,24025.095925040332,25505.707617980977,30128.415472522254,23268.41131757379,25009.09043593354,31007.797770290923,24131.276281068254,26046.876791784976,4956.4830223636345,-1952.0816274340505
2025-08-30,30600.175200715246,24592.319044668042,25741.76483555247,36883.15786415113,43489.27365171265,24902.51778807384,27104.151780502907,26033.612852322334,25663.258041421766,29964.82760414275,24361.286393205348,24965.093296383486,29833.08266841073,23698.43452679844,24694.2570714305,30594.61038590042,24619.03679297207,25728.37898065798,4858.410365162777,-1149.445790884427
2025-08-31,52958.90563529638,61123.21942153917,49932.558181140856,85178.18283411083,80884.20963471239,48554.245901434566,52482.73376260316,50560.93996606573,49591.47231423081,53128.9176397791,61220.856000137945,49567.77652772938,52157.59725042116,60192.20157137669,48465.284063845924,52866.04133576107,60717.79503681758,50069.25486225452,3026.347454155526,11190.661240398316
2025-09-01,44564.02338136159,45510.29261205733,49732.13141206603,71954.12388826744,74305.2587666519,48033.90722576761,52412.303211231134,50211.40304343371,49015.58414261004,44363.69378718651,45325.47695779718,49065.346851813636,43204.429635977875,44184.027600541376,48238.65117924746,44575.485408768385,45522.195606218556,49715.49013547345,-5168.108030704439,-4221.8388000087
2025-09-02,43298.38495620149,44818.26589428074,48489.30165680097,79769.27063257454,81004.24957850203,46816.07806948502,51092.361590257584,48776.74250228467,47592.954427692595,41829.87566233422,43185.45117582438,46490.92487596579,41975.6442571887,43554.733711245324,47028.07506407188,43342.18655487323,44877.81008131195,48506.79456252312,-5190.916700599482,-3671.0357625202305
2025-09-03,42575.22046206186,44640.14097519299,47723.250538413165,72224.45928147905,71941.83528695306,46000.88495404529,50312.025013417784,47853.06204595414,46838.746758055735,41342.73601494941,43094.50275553077,45946.576529895035,41254.28787278072,43252.20568277681,46269.9006472257,42587.08825119671,44651.95349936429,47716.78299557,-5148.030076351308,-3083.109563220176
2025-09-04,42959.70563707437,46464.38662158838,47981.60926349722,77033.02745812655,77568.4788843667,46240.9055558545,50553.80804665196,47592.64935871095,47244.32044115086,41799.508385591485,44901.565288951344,46300.137694828125,41611.28740442788,45124.4414092557,46517.64848107198,42981.29299797878,46484.91681633722,47970.744419365255,-5021.903626422856,-1517.2226419088402
2025-09-05,20164.55352051025,24483.343774301666,23240.135314727202,43862.26237698871,40855.09586021331,22365.100967227598,24477.09319883833,22867.629382863644,22734.732602647502,18892.174675519538,22881.98227704342,21572.912296641414,19120.783150324543,23436.859301407625,22193.7214139033,20150.207224213955,24468.99747800537,23225.789018430904,-3075.5817942169524,1243.2084595744636
2025-09-06,21022.327659083934,24226.656975803333,24008.323462083183,45884.038400931015,42973.58048011547,23163.940901545408,25263.725118636463,23430.979610157665,23516.949570186585,20044.65065380101,22452.885424589884,22438.008546535668,19977.82930827845,23180.291000581008,22961.767938435027,21007.98136278764,24212.310679507038,23993.977165786888,-2985.9958029992486,218.33351372015022
2025-09-07,40920.35489294244,44431.24448112235,45629.78095341468,78507.25335033008,77235.8558924002,43922.981187779034,48067.692262852215,44311.36321114697,44897.728009259394,39795.30618212509,42521.480944922965,43826.88133333878,39633.71784053283,42989.311999900354,44207.248827659765,40937.21626331282,44459.59751689679,45646.784383156315,-4709.426060472237,-1198.5364722923332
2025-09-08,92513.60831567139,63207.50233833381,57906.51266035838,93445.65140350233,79796.66651263722,71628.93850409947,49693.59673539145,70022.45615211445,61898.94406209207,91191.06327004774,60622.301911786286,56295.43293552462,90521.47811663813,62452.19486848082,57343.06257722895,92508.00612039946,63162.6015975403,57812.64744538823,34607.09565531301,5300.9896779754345
2025-09-09,52530.17132004205,40896.30022874855,42497.52051031041,82531.64337818294,71482.78735994377,45537.53042126921,41303.89050270923,45503.07818956866,44739.99740571241,54483.23382524451,40914.521458331925,42700.36327089081,53396.43569551536,39381.855658973145,40850.08545928758,52541.277555328925,40823.72961289485,42377.796113730175,10032.65080973164,-1601.2202815618584
2025-09-10,90311.59260573742,75007.39725832705,57181.01477226155,90287.48013547894,79559.99961979325,68894.92620343363,42816.60766234401,62988.4316707879,60442.9630512288,90617.6648847239,75938.19808478103,57311.84909869537,89032.48440052471,73087.18254154973,56457.432901060245,90381.18115140806,74951.98951546624,56534.85704977953,33130.577833475865,17826.3824860655
2025-09-11,52507.15276542473,42079.18535721476,40217.033392924706,84685.12179114751,74504.05143037898,41757.228039836315,42194.605161526284,41798.52351857191,41572.295192559475,52707.902792525376,42026.012530207205,40215.92807943714,53622.4959687887,40474.73365190898,38631.58454492844,52985.96518040522,41991.181887906234,40268.715675264764,12290.119372500027,1862.151964290053
2025-09-12,36913.332274956,20670.025268940975,24063.047144755044,50529.74809480042,42775.0247089147,27427.994527992367,20723.503345550234,25173.76778000538,25698.728348938814,36904.62719811884,20308.44612017768,23696.904811381497,34842.60269752715,19629.89309316378,23014.81682576884,36904.056221096005,20662.17475045686,24061.87209408843,12850.285130200959,-3393.021875814069
2025-09-13,32275.71113490704,19463.519214161963,18124.47778587171,45161.79083882998,38504.90100207734,20450.611578549262,19869.86543281263,18846.052871882843,19544.552032524916,32645.373881781452,19045.9848958355,18041.1657729692,31157.955227145492,18346.832593539144,17145.702783579894,32265.262804053127,19459.72883046762,18124.36150691656,14151.23334903533,1339.041428290253
2025-09-14,77826.11191066432,63689.93007128335,50589.51210460099,87955.39030615608,78670.45924653577,61033.48175788782,42643.97506482547,55288.75695070139,54887.29064902218,78031.30646808684,63655.32811509055,50496.3056878697,75613.18179833119,61427.42445174201,49682.459135770136,77676.23986150562,63612.88291258856,50136.66861251973,27236.59980606333,13100.417966682362
2025-09-15,52792.70646915222,42345.13297007974,41564.65725453956,87216.920808285,77439.61453462552,41395.39262276349,43956.90698431365,41798.98272897673,41531.60926932944,52889.95209772724,42462.586132458586,41374.18551298169,52951.915479218376,40658.16237994752,39833.303106433785,52669.14893174984,42448.86133077015,42381.651324447324,11228.049214612656,780.4757155401821
2025-09-16,68687.62721024551,55229.936585039155,41259.79842715487,86117.5228848011,73829.16505441895,41155.33060103621,44186.19234120094,41841.09881395852,40814.42841023363,68885.39692198571,55024.62868822852,41121.51215463162,67595.9150764725,52310.72239022845,39782.00153295479,68672.2676548873,55249.92933586501,42079.17253274417,27427.82878309064,13970.138157884285
2025-09-17,65260.47062508881,48952.586280941294,42011.45043910567,88303.93587816964,78733.08434435898,41371.597932949124,44866.72420027079,42904.166407867844,41036.680397914606,65553.57728837465,49040.63832130591,41961.60662712664,65528.44964043917,47542.082121882464,40514.57756936423,65175.09468874715,48778.459054689505,42557.509588851644,23249.020185983143,6941.135841835625
2025-09-18,64252.57417909427,41662.93557665634,41606.14318243716,88927.97056599802,76938.00633544313,41201.45948505298,44352.626455013575,42923.38517300775,41327.589402744066,64508.19341264472,41749.57602038315,41393.37228552937,64206.315312324645,40029.766460994324,40092.2041083265,64180.68630348287,41901.787338026625,42754.79335524647,22646.43099665711,56.79239421917737
2025-09-19,34384.814767178344,21063.265616895504,20947.241756320193,40488.95300157209,40927.068024638655,21978.93512496322,20031.993481273734,20162.177948760087,20824.828353484187,34648.68878754734,20882.727311342893,20557.577731091635,32950.551969336775,19730.91193517931,19888.878671749193,34371.513213959544,21068.233385887186,20972.1147277512,13437.573010858152,116.02386057531112
2025-09-20,33523.123456491696,21491.826697954784,19059.105053511783,40570.334747019326,39995.6848766309,20044.503213679007,20485.199576370138,20055.74547488915,18510.197269032713,34067.78328556227,21240.3986926876,18588.628669554466,32186.531881888943,20409.45806159531,18035.86463693635,33512.08520402413,21496.40786156472,19058.070283904926,14464.018402979913,2432.7216444430014
2025-09-21,51620.03313555657,41984.36606501495,43476.27784127041,83587.52440004624,73213.50837827908,42407.08021652371,46042.25672421921,45193.76764213302,42710.59783714482,51775.73400767772,41861.90168968495,43119.51536829531,50859.73484643965,40466.35590323344,41940.56080883854,51436.430254042665,42357.159695241426,43915.874994382444,8143.755294286166,-1491.9117762554597
2025-09-22,64296.71464408175,54958.81713863905,42917.56560699302,90140.24986585768,75108.81990613934,44413.8667964441,45593.16114643898,44703.98975710303,43663.54794719067,64293.61048364203,54814.93321439389,42415.49346072493,64075.34857715859,52839.126363155665,41362.57565247119,64439.96388185139,54688.927275134694,43287.585599314014,21379.149037088733,12041.251531646034
2025-09-23,65459.875085156214,53952.614301219444,44316.58450640131,93499.35458651959,78133.1429114011,46393.21767509375,46976.224552917505,45755.33472856787,44446.121998959046,65699.1352420938,54004.63097070125,44204.056771766904,64932.59376434685,53089.50612791622,42770.72380471375,65410.38294563468,54046.07478775165,44921.70601577178,21143.290578754903,9636.029794818132
2025-09-24,57352.05590542249,47017.67062437397,44276.14908072695,90736.91115127305,80297.18971998716,42676.71368897267,46977.71365867399,45513.73820243382,43497.63361672123,57448.065514916714,47168.146284332426,43944.88048315474,56324.5753521357,45370.31869278098,42697.3475866156,57288.61217518543,47780.65942991757,44672.741330458724,13075.906824695536,2741.521543647017
2025-09-25,53002.60947810502,44633.033924722266,44538.86483709247,88493.1691678879,76581.02238325114,42476.11708246172,47168.084826171595,45235.6976856035,43793.694181384,52810.432195497655,44561.65399842969,44080.02048827808,51640.582969725525,42918.183889545624,42956.989892572514,52533.13098198644,44663.607449292285,44523.52839294289,8463.744641012549,94.16908762979438
2025-09-26,30135.22270870088,18258.0235186719,19324.696027068298,37729.42681141901,40397.80000278775,19484.41769284976,20600.76090747316,19804.376182349155,18908.509613643804,30457.669023954433,17975.348521775,18633.904731869745,29404.901118073754,17269.292587248983,18288.175139865754,30268.636028648834,18277.8398257311,19310.349730772003,10810.526681632582,-1066.6725083963975
2025-09-27,38184.83466504637,23666.238655380224,19808.718205439753,45091.18670803875,41207.554819601966,19773.65294716914,21109.899559596874,20113.390171955776,19328.219454215796,37210.401408638936,23351.748228213844,19291.244516052502,37444.885558683774,22123.292542855095,18769.27553611928,38227.9067651781,23686.069427248876,19794.371909143454,18376.11645960662,3857.5204499404717
2025-09-28,68399.73124456295,48982.84815743493,45150.79348338018,93326.02208301872,83323.10369536655,46062.322365439584,47694.57767541668,45797.62733961363,45062.03580350679,68384.32825709393,49386.38382385281,45046.85785369579,68323.9021143721,47407.471664679855,43578.339811628095,68230.56603634002,48858.22719742236,45196.30115478023,23248.937761182773,3832.0546740547506
2025-09-29,60553.34636531856,44045.87373480531,45699.86750603212,94022.72694012606,81121.00118247686,43772.468125616186,48212.731857604456,45891.60938061214,45030.518416356885,59906.85862940943,44096.97627610943,45116.80360277486,59552.18777397784,42401.98262173962,44094.61267033831,60304.85135930848,44434.88896290626,46657.79459293421,14853.478859286442,-1653.9937712268074
2025-09-30,72586.41818724191,59892.712803143084,46637.12319578376,98701.31081905443,84032.53114843585,45535.28708574372,49069.34455246,46706.2406085711,46025.266541889876,72061.0694967299,59780.8712523802,46238.481605964625,72230.56077899238,58829.84046124173,45005.68915633156,72517.33224256983,59810.960248825555,46665.13270118716,25949.294991458155,13255.589607359325
2025-10-01,39301.352855689656,43276.73149619511,46500.139631830214,76136.5741414474,71886.80556959476,44812.017006020105,48982.21284842442,46512.31911821214,45793.00994547114,39406.62112816579,43299.66622477279,46018.33378170273,37814.45643904134,41718.64455966826,44865.75053657573,39794.209761551305,43408.42860631078,46574.78606910496,-7198.786776140558,-3223.4081356351016
2025-10-02,38752.91222700431,41658.712395815324,45128.41951339543,80809.15282492577,75727.75508699336,43507.5954657524,47577.69892511428,44837.88848817538,44373.35493842809,38269.18750235106,40131.77438709852,43900.44194823371,37257.18207996052,40400.30911261037,43531.939092885914,38710.25248049674,41665.98186116071,45233.78523803388,-6375.507286391119,-3469.707117580103
2025-10-03,22504.815540306805,17686.094456703977,18997.823897574523,32232.84777931563,38798.71413288527,18112.126430351753,20266.728848417402,18848.039079416445,18466.08979585894,22484.911948531095,16220.41929249779,17628.965310690688,21726.42197182273,16585.756452822658,17963.725837705293,22513.0879850794,17671.748160407682,18983.477601278228,3506.9916427322823,-1311.7294408705457
