date,interval_start,interval_end,emergency_kwh
2025-08-10,2025-08-10 17:20:00,2025-08-10 17:30:00,92.59193094083571
2025-08-10,2025-08-10 17:30:00,2025-08-10 17:40:00,79.65653642324764
2025-08-10,2025-08-10 17:40:00,2025-08-10 17:50:00,35.8834437728724
2025-08-10,2025-08-10 17:50:00,2025-08-10 18:00:00,9.569481047693444
2025-08-10,2025-08-10 18:00:00,2025-08-10 18:10:00,48.561846970230704
2025-08-10,2025-08-10 18:10:00,2025-08-10 18:20:00,83.72081053236741
2025-08-10,2025-08-10 18:20:00,2025-08-10 18:30:00,79.18989417585476
2025-08-10,2025-08-10 18:30:00,2025-08-10 18:40:00,57.76153212040492
2025-08-10,2025-08-10 18:40:00,2025-08-10 18:50:00,24.665987433523128
2025-08-10,2025-08-10 20:10:00,2025-08-10 20:20:00,30.589560109300123
2025-08-10,2025-08-10 20:20:00,2025-08-10 20:30:00,28.54398920441895
2025-08-10,2025-08-10 20:30:00,2025-08-10 20:40:00,21.87067808601398
2025-08-10,2025-08-10 20:40:00,2025-08-10 20:50:00,6.534390681443597
2025-08-10,2025-08-10 22:50:00,2025-08-10 23:00:00,76.6739139421046
2025-08-10,2025-08-10 23:00:00,2025-08-10 23:10:00,45.96285438995608
2025-08-10,2025-08-10 23:10:00,2025-08-10 23:20:00,10.481825997833198
2025-08-10,2025-08-10 23:20:00,2025-08-10 23:30:00,33.31179522613854
2025-08-10,2025-08-10 23:30:00,2025-08-10 23:40:00,47.87650979419868
2025-08-10,2025-08-10 23:40:00,2025-08-10 23:50:00,46.084908927309925
2025-08-10,2025-08-10 23:50:00,2025-08-11 00:00:00,27.33583389094747
2025-08-11,2025-08-11 00:10:00,2025-08-11 00:20:00,14.03899937613096
2025-08-11,2025-08-11 00:20:00,2025-08-11 00:30:00,60.83497078180676
2025-08-11,2025-08-11 00:30:00,2025-08-11 00:40:00,19.341311108101422
2025-08-11,2025-08-11 00:50:00,2025-08-11 01:00:00,35.998978156448516
2025-08-11,2025-08-11 01:00:00,2025-08-11 01:10:00,79.24423846417301
2025-08-11,2025-08-11 01:10:00,2025-08-11 01:20:00,50.15942508830642
2025-08-11,2025-08-11 01:30:00,2025-08-11 01:40:00,1.94142016842045
2025-08-11,2025-08-11 01:40:00,2025-08-11 01:50:00,3.1115161082020677
2025-08-11,2025-08-11 02:20:00,2025-08-11 02:30:00,11.635285403091643
2025-08-11,2025-08-11 02:50:00,2025-08-11 03:00:00,1.4805925962170932
2025-08-11,2025-08-11 03:00:00,2025-08-11 03:10:00,53.921182674185616
2025-08-11,2025-08-11 03:10:00,2025-08-11 03:20:00,51.55606237776624
2025-08-11,2025-08-11 03:20:00,2025-08-11 03:30:00,3.8999451410068104
2025-08-11,2025-08-11 04:40:00,2025-08-11 04:50:00,13.236997790296527
2025-08-11,2025-08-11 04:50:00,2025-08-11 05:00:00,27.652819624370863
2025-08-11,2025-08-11 05:00:00,2025-08-11 05:10:00,19.640135511210246
2025-08-11,2025-08-11 05:10:00,2025-08-11 05:20:00,57.39307263640967
2025-08-11,2025-08-11 05:20:00,2025-08-11 05:30:00,104.71304504467878
2025-08-11,2025-08-11 05:30:00,2025-08-11 05:40:00,62.712877038634815
2025-08-11,2025-08-11 05:40:00,2025-08-11 05:50:00,11.139700269294622
2025-08-11,2025-08-11 05:50:00,2025-08-11 06:00:00,12.04131338812931
2025-08-11,2025-08-11 06:00:00,2025-08-11 06:10:00,44.514719325546366
2025-08-11,2025-08-11 06:10:00,2025-08-11 06:20:00,17.843734069186212
2025-08-11,2025-08-11 06:30:00,2025-08-11 06:40:00,11.249521670940567
2025-08-11,2025-08-11 06:40:00,2025-08-11 06:50:00,20.310436474968583
2025-08-11,2025-08-11 07:20:00,2025-08-11 07:30:00,82.35570033429678
2025-08-11,2025-08-11 07:30:00,2025-08-11 07:40:00,57.6329441812976
2025-08-11,2025-08-11 07:40:00,2025-08-11 07:50:00,15.198714253406706
2025-08-11,2025-08-11 07:50:00,2025-08-11 08:00:00,4.687314445638322
2025-08-11,2025-08-11 08:20:00,2025-08-11 08:30:00,25.352581094222387
2025-08-11,2025-08-11 08:30:00,2025-08-11 08:40:00,48.81184343176869
2025-08-11,2025-08-11 08:40:00,2025-08-11 08:50:00,77.21130473571361
2025-08-11,2025-08-11 08:50:00,2025-08-11 09:00:00,90.14490349951348
2025-08-11,2025-08-11 09:00:00,2025-08-11 09:10:00,57.89960189006342
2025-08-11,2025-08-11 09:10:00,2025-08-11 09:20:00,68.75610000000006
2025-08-11,2025-08-11 09:20:00,2025-08-11 09:30:00,57.0320833333335
2025-08-11,2025-08-11 15:00:00,2025-08-11 15:10:00,9.743733843340806
2025-08-11,2025-08-11 15:10:00,2025-08-11 15:20:00,3.1871351358106494
2025-08-11,2025-08-11 16:40:00,2025-08-11 16:50:00,4.934119359645365
2025-08-11,2025-08-11 17:30:00,2025-08-11 17:40:00,3.483976207644446
2025-08-11,2025-08-11 17:40:00,2025-08-11 17:50:00,48.77506007409784
2025-08-11,2025-08-11 17:50:00,2025-08-11 18:00:00,74.20204399440274
2025-08-11,2025-08-11 18:00:00,2025-08-11 18:10:00,51.16305246507147
2025-08-11,2025-08-11 18:10:00,2025-08-11 18:20:00,92.11831840725097
2025-08-11,2025-08-11 18:20:00,2025-08-11 18:30:00,136.1615570795932
2025-08-11,2025-08-11 18:30:00,2025-08-11 18:40:00,17.684686077422043
2025-08-11,2025-08-11 18:50:00,2025-08-11 19:00:00,50.189731531097095
2025-08-11,2025-08-11 19:00:00,2025-08-11 19:10:00,51.44356611811247
2025-08-11,2025-08-11 19:10:00,2025-08-11 19:20:00,50.24644216495926
2025-08-11,2025-08-11 19:20:00,2025-08-11 19:30:00,71.25204938940226
2025-08-11,2025-08-11 19:30:00,2025-08-11 19:40:00,31.10043070078757
2025-08-11,2025-08-11 20:00:00,2025-08-11 20:10:00,27.443909436059926
2025-08-11,2025-08-11 20:10:00,2025-08-11 20:20:00,33.6925346823715
2025-08-11,2025-08-11 20:20:00,2025-08-11 20:30:00,0.5980348766048564
2025-08-11,2025-08-11 20:30:00,2025-08-11 20:40:00,8.351746008900818
2025-08-11,2025-08-11 20:40:00,2025-08-11 20:50:00,13.056977612877404
2025-08-11,2025-08-11 21:50:00,2025-08-11 22:00:00,12.036012912667275
2025-08-11,2025-08-11 22:00:00,2025-08-11 22:10:00,40.40484854159968
2025-08-11,2025-08-11 22:10:00,2025-08-11 22:20:00,25.61846895152439
2025-08-11,2025-08-11 22:30:00,2025-08-11 22:40:00,7.935365947503556
2025-08-11,2025-08-11 22:40:00,2025-08-11 22:50:00,45.536274512081604
2025-08-11,2025-08-11 22:50:00,2025-08-11 23:00:00,51.53701804240882
2025-08-11,2025-08-11 23:20:00,2025-08-11 23:30:00,12.670014791188805
2025-08-11,2025-08-11 23:30:00,2025-08-11 23:40:00,56.10846550184442
2025-08-11,2025-08-11 23:40:00,2025-08-11 23:50:00,41.10835290987052
2025-08-11,2025-08-11 23:50:00,2025-08-12 00:00:00,11.562529839519357
2025-08-12,2025-08-12 00:00:00,2025-08-12 00:10:00,20.84639079207011
2025-08-12,2025-08-12 00:10:00,2025-08-12 00:20:00,57.63304591579731
2025-08-12,2025-08-12 00:20:00,2025-08-12 00:30:00,25.413974931234065
2025-08-12,2025-08-12 00:50:00,2025-08-12 01:00:00,6.00230823030472
2025-08-12,2025-08-12 01:30:00,2025-08-12 01:40:00,0.6831525853866651
2025-08-12,2025-08-12 01:40:00,2025-08-12 01:50:00,12.619929531844377
2025-08-12,2025-08-12 01:50:00,2025-08-12 02:00:00,6.085852808623713
2025-08-12,2025-08-12 02:20:00,2025-08-12 02:30:00,9.877081919568127
2025-08-12,2025-08-12 02:40:00,2025-08-12 02:50:00,2.7887729512447095
2025-08-12,2025-08-12 02:50:00,2025-08-12 03:00:00,76.32603894825877
2025-08-12,2025-08-12 03:00:00,2025-08-12 03:10:00,63.22833161490655
2025-08-12,2025-08-12 03:10:00,2025-08-12 03:20:00,27.25969023329162
2025-08-12,2025-08-12 03:20:00,2025-08-12 03:30:00,21.793564849650238
2025-08-12,2025-08-12 03:30:00,2025-08-12 03:40:00,26.39169482509999
2025-08-12,2025-08-12 04:00:00,2025-08-12 04:10:00,9.790533215138112
2025-08-12,2025-08-12 04:10:00,2025-08-12 04:20:00,19.163786246600807
2025-08-12,2025-08-12 04:40:00,2025-08-12 04:50:00,2.4317838004811847
2025-08-12,2025-08-12 04:50:00,2025-08-12 05:00:00,73.66841091279423
2025-08-12,2025-08-12 05:00:00,2025-08-12 05:10:00,97.13685211139386
2025-08-12,2025-08-12 05:10:00,2025-08-12 05:20:00,112.73207952530208
2025-08-12,2025-08-12 05:20:00,2025-08-12 05:30:00,119.12257204216576
2025-08-12,2025-08-12 05:30:00,2025-08-12 05:40:00,82.1193339976353
2025-08-12,2025-08-12 05:40:00,2025-08-12 05:50:00,48.93946211341938
2025-08-12,2025-08-12 05:50:00,2025-08-12 06:00:00,44.674389012513416
2025-08-12,2025-08-12 06:00:00,2025-08-12 06:10:00,48.95964848367373
2025-08-12,2025-08-12 06:10:00,2025-08-12 06:20:00,33.99336925917612
2025-08-12,2025-08-12 06:50:00,2025-08-12 07:00:00,11.451724750741846
2025-08-12,2025-08-12 08:40:00,2025-08-12 08:50:00,10.498888408925495
2025-08-12,2025-08-12 08:50:00,2025-08-12 09:00:00,45.145119263958804
2025-08-12,2025-08-12 09:00:00,2025-08-12 09:10:00,13.703573926226909
2025-08-12,2025-08-12 09:30:00,2025-08-12 09:40:00,16.692633333333333
2025-08-12,2025-08-12 14:10:00,2025-08-12 14:20:00,1.1542166666667981
2025-08-12,2025-08-12 14:20:00,2025-08-12 14:30:00,106.5604166666667
2025-08-12,2025-08-12 14:30:00,2025-08-12 14:40:00,119.48743333333346
2025-08-12,2025-08-12 14:40:00,2025-08-12 14:50:00,78.83353181323355
2025-08-12,2025-08-12 14:50:00,2025-08-12 15:00:00,20.365487052986055
2025-08-12,2025-08-12 15:00:00,2025-08-12 15:10:00,64.32583858233079
2025-08-12,2025-08-12 15:10:00,2025-08-12 15:20:00,129.10291424624484
2025-08-12,2025-08-12 15:20:00,2025-08-12 15:30:00,142.97258648341767
2025-08-12,2025-08-12 15:30:00,2025-08-12 15:40:00,105.7860217175919
2025-08-12,2025-08-12 15:40:00,2025-08-12 15:50:00,78.62255165679016
2025-08-12,2025-08-12 15:50:00,2025-08-12 16:00:00,68.60008668936098
2025-08-12,2025-08-12 16:00:00,2025-08-12 16:10:00,40.94444318663318
2025-08-12,2025-08-12 16:10:00,2025-08-12 16:20:00,62.22549283185913
2025-08-12,2025-08-12 16:20:00,2025-08-12 16:30:00,94.92598329669568
2025-08-12,2025-08-12 16:30:00,2025-08-12 16:40:00,31.95225800603589
2025-08-12,2025-08-12 16:40:00,2025-08-12 16:50:00,0.8855882558639223
2025-08-12,2025-08-12 16:50:00,2025-08-12 17:00:00,13.514092255123387
2025-08-12,2025-08-12 17:10:00,2025-08-12 17:20:00,17.772983706364812
2025-08-12,2025-08-12 17:20:00,2025-08-12 17:30:00,136.0148365348698
2025-08-12,2025-08-12 17:30:00,2025-08-12 17:40:00,137.11006470285747
2025-08-12,2025-08-12 17:40:00,2025-08-12 17:50:00,89.31327023992594
2025-08-12,2025-08-12 17:50:00,2025-08-12 18:00:00,64.16133985609792
2025-08-12,2025-08-12 18:00:00,2025-08-12 18:10:00,68.3494530486663
2025-08-12,2025-08-12 18:10:00,2025-08-12 18:20:00,100.92293471346102
2025-08-12,2025-08-12 18:20:00,2025-08-12 18:30:00,131.13734929137956
2025-08-12,2025-08-12 18:30:00,2025-08-12 18:40:00,115.20784839151327
2025-08-12,2025-08-12 18:40:00,2025-08-12 18:50:00,71.02535308517076
2025-08-12,2025-08-12 18:50:00,2025-08-12 19:00:00,38.820416634733874
2025-08-12,2025-08-12 19:00:00,2025-08-12 19:10:00,45.63374182849691
2025-08-12,2025-08-12 19:10:00,2025-08-12 19:20:00,67.28407678475105
2025-08-12,2025-08-12 19:20:00,2025-08-12 19:30:00,73.32757130005052
2025-08-12,2025-08-12 19:30:00,2025-08-12 19:40:00,34.55851362600379
2025-08-12,2025-08-12 19:40:00,2025-08-12 19:50:00,14.68383151657008
2025-08-12,2025-08-12 19:50:00,2025-08-12 20:00:00,12.059089884743344
2025-08-12,2025-08-12 20:20:00,2025-08-12 20:30:00,15.2317892831893
2025-08-12,2025-08-12 20:30:00,2025-08-12 20:40:00,29.718077856174432
2025-08-12,2025-08-12 20:40:00,2025-08-12 20:50:00,47.41673392950736
2025-08-12,2025-08-12 20:50:00,2025-08-12 21:00:00,47.43449432178545
2025-08-12,2025-08-12 22:20:00,2025-08-12 22:30:00,12.687914369471514
2025-08-12,2025-08-12 22:30:00,2025-08-12 22:40:00,21.06450941568528
2025-08-12,2025-08-12 22:40:00,2025-08-12 22:50:00,4.23821898647418
2025-08-12,2025-08-12 23:00:00,2025-08-12 23:10:00,10.933072764352232
2025-08-12,2025-08-12 23:10:00,2025-08-12 23:20:00,32.86876218710893
2025-08-12,2025-08-12 23:20:00,2025-08-12 23:30:00,23.033653852760267
2025-08-12,2025-08-12 23:50:00,2025-08-13 00:00:00,18.578706814868724
2025-08-13,2025-08-13 00:40:00,2025-08-13 00:50:00,16.533727365211348
2025-08-13,2025-08-13 00:50:00,2025-08-13 01:00:00,90.66018189206909
2025-08-13,2025-08-13 01:20:00,2025-08-13 01:30:00,49.52375507664635
2025-08-13,2025-08-13 01:30:00,2025-08-13 01:40:00,28.84992209908785
2025-08-13,2025-08-13 02:00:00,2025-08-13 02:10:00,13.270102413938503
2025-08-13,2025-08-13 02:10:00,2025-08-13 02:20:00,12.95413226628466
2025-08-13,2025-08-13 02:20:00,2025-08-13 02:30:00,2.5927802975080567
2025-08-13,2025-08-13 02:30:00,2025-08-13 02:40:00,13.777201382060639
2025-08-13,2025-08-13 02:40:00,2025-08-13 02:50:00,47.261997054791436
2025-08-13,2025-08-13 02:50:00,2025-08-13 03:00:00,61.666733419585626
2025-08-13,2025-08-13 03:00:00,2025-08-13 03:10:00,11.333821580581457
2025-08-13,2025-08-13 03:50:00,2025-08-13 04:00:00,17.575774380050348
2025-08-13,2025-08-13 04:20:00,2025-08-13 04:30:00,51.60782685297659
2025-08-13,2025-08-13 04:30:00,2025-08-13 04:40:00,56.89713623352213
2025-08-13,2025-08-13 04:40:00,2025-08-13 04:50:00,52.330838128979394
2025-08-13,2025-08-13 04:50:00,2025-08-13 05:00:00,51.438812176046326
2025-08-13,2025-08-13 05:00:00,2025-08-13 05:10:00,33.6853208095132
2025-08-13,2025-08-13 05:10:00,2025-08-13 05:20:00,68.916006348505
2025-08-13,2025-08-13 05:20:00,2025-08-13 05:30:00,111.55615283038458
2025-08-13,2025-08-13 05:30:00,2025-08-13 05:40:00,50.693274206538945
2025-08-13,2025-08-13 05:40:00,2025-08-13 05:50:00,41.51932938582172
2025-08-13,2025-08-13 05:50:00,2025-08-13 06:00:00,104.43824676022678
2025-08-13,2025-08-13 06:00:00,2025-08-13 06:10:00,93.28960738005821
2025-08-13,2025-08-13 06:10:00,2025-08-13 06:20:00,10.276154554809636
2025-08-13,2025-08-13 06:30:00,2025-08-13 06:40:00,51.3203431040356
2025-08-13,2025-08-13 06:40:00,2025-08-13 06:50:00,50.30405079768582
2025-08-13,2025-08-13 07:10:00,2025-08-13 07:20:00,15.003999257648161
2025-08-13,2025-08-13 14:00:00,2025-08-13 14:10:00,29.609883333333528
2025-08-13,2025-08-13 14:10:00,2025-08-13 14:20:00,38.76808333333338
2025-08-13,2025-08-13 17:00:00,2025-08-13 17:10:00,8.204223506193784
2025-08-13,2025-08-13 17:10:00,2025-08-13 17:20:00,27.968326888596494
2025-08-13,2025-08-13 17:20:00,2025-08-13 17:30:00,42.76025628021716
2025-08-13,2025-08-13 17:30:00,2025-08-13 17:40:00,100.20588988558416
2025-08-13,2025-08-13 17:40:00,2025-08-13 17:50:00,79.99725913658449
2025-08-13,2025-08-13 17:50:00,2025-08-13 18:00:00,11.307778098232689
2025-08-13,2025-08-13 18:00:00,2025-08-13 18:10:00,48.6968707671698
2025-08-13,2025-08-13 18:10:00,2025-08-13 18:20:00,84.34044344197491
2025-08-13,2025-08-13 18:20:00,2025-08-13 18:30:00,73.95579671845212
2025-08-13,2025-08-13 18:30:00,2025-08-13 18:40:00,83.2353698084205
2025-08-13,2025-08-13 18:40:00,2025-08-13 18:50:00,92.76452545022266
2025-08-13,2025-08-13 18:50:00,2025-08-13 19:00:00,73.89983523162869
2025-08-13,2025-08-13 19:00:00,2025-08-13 19:10:00,28.610332562338726
2025-08-13,2025-08-13 19:10:00,2025-08-13 19:20:00,42.85701929280856
2025-08-13,2025-08-13 19:20:00,2025-08-13 19:30:00,75.49614585423558
2025-08-13,2025-08-13 20:20:00,2025-08-13 20:30:00,14.353201328021555
2025-08-13,2025-08-13 20:30:00,2025-08-13 20:40:00,37.43822375878517
2025-08-13,2025-08-13 20:40:00,2025-08-13 20:50:00,27.443887497097876
2025-08-13,2025-08-13 21:10:00,2025-08-13 21:20:00,1.9008755330938811
2025-08-13,2025-08-13 21:20:00,2025-08-13 21:30:00,5.4403679136346454
2025-08-13,2025-08-13 21:50:00,2025-08-13 22:00:00,15.700310021064752
2025-08-13,2025-08-13 22:00:00,2025-08-13 22:10:00,22.865502957904937
2025-08-13,2025-08-13 22:40:00,2025-08-13 22:50:00,42.06256258639837
2025-08-13,2025-08-13 22:50:00,2025-08-13 23:00:00,51.25796981987082
2025-08-14,2025-08-14 00:10:00,2025-08-14 00:20:00,9.440098983581152
2025-08-14,2025-08-14 00:20:00,2025-08-14 00:30:00,22.481045407756937
2025-08-14,2025-08-14 00:30:00,2025-08-14 00:40:00,23.124019979759282
2025-08-14,2025-08-14 00:40:00,2025-08-14 00:50:00,2.634834641258294
2025-08-14,2025-08-14 01:00:00,2025-08-14 01:10:00,17.231140902941206
2025-08-14,2025-08-14 01:40:00,2025-08-14 01:50:00,27.227936091658535
2025-08-14,2025-08-14 02:30:00,2025-08-14 02:40:00,18.520646593285164
2025-08-14,2025-08-14 02:40:00,2025-08-14 02:50:00,6.804173587773448
2025-08-14,2025-08-14 03:20:00,2025-08-14 03:30:00,28.50413391788254
2025-08-14,2025-08-14 03:30:00,2025-08-14 03:40:00,84.59990095630474
2025-08-14,2025-08-14 03:40:00,2025-08-14 03:50:00,85.6288824024133
2025-08-14,2025-08-14 03:50:00,2025-08-14 04:00:00,21.544650444599483
2025-08-14,2025-08-14 04:20:00,2025-08-14 04:30:00,23.511511406089312
2025-08-14,2025-08-14 05:10:00,2025-08-14 05:20:00,53.05434717609171
2025-08-14,2025-08-14 05:20:00,2025-08-14 05:30:00,110.77267249554313
2025-08-14,2025-08-14 05:30:00,2025-08-14 05:40:00,106.90245395353884
2025-08-14,2025-08-14 05:40:00,2025-08-14 05:50:00,108.20941656623222
2025-08-14,2025-08-14 05:50:00,2025-08-14 06:00:00,113.33619703795353
2025-08-14,2025-08-14 06:00:00,2025-08-14 06:10:00,60.447718753593904
2025-08-14,2025-08-14 06:10:00,2025-08-14 06:20:00,45.11328150587303
2025-08-14,2025-08-14 06:20:00,2025-08-14 06:30:00,72.11563029931665
2025-08-14,2025-08-14 06:30:00,2025-08-14 06:40:00,50.693999060637
2025-08-14,2025-08-14 06:40:00,2025-08-14 06:50:00,30.296109351374525
2025-08-14,2025-08-14 06:50:00,2025-08-14 07:00:00,37.294494317757994
2025-08-14,2025-08-14 07:00:00,2025-08-14 07:10:00,34.734594083196725
2025-08-14,2025-08-14 07:30:00,2025-08-14 07:40:00,20.887214605634995
2025-08-14,2025-08-14 07:40:00,2025-08-14 07:50:00,34.48938356093845
2025-08-14,2025-08-14 07:50:00,2025-08-14 08:00:00,8.33656101163524
2025-08-14,2025-08-14 08:00:00,2025-08-14 08:10:00,151.193660542482
2025-08-14,2025-08-14 08:10:00,2025-08-14 08:20:00,131.1008251276511
2025-08-14,2025-08-14 08:30:00,2025-08-14 08:40:00,69.51434779788451
2025-08-14,2025-08-14 08:40:00,2025-08-14 08:50:00,161.8664822258362
2025-08-14,2025-08-14 08:50:00,2025-08-14 09:00:00,116.1744035717827
2025-08-14,2025-08-14 09:00:00,2025-08-14 09:10:00,39.6709166666667
2025-08-14,2025-08-14 16:10:00,2025-08-14 16:20:00,65.01183014883713
2025-08-14,2025-08-14 16:20:00,2025-08-14 16:30:00,50.99671801677391
2025-08-14,2025-08-14 16:30:00,2025-08-14 16:40:00,2.394840900180043
2025-08-14,2025-08-14 16:40:00,2025-08-14 16:50:00,23.81801709300771
2025-08-14,2025-08-14 16:50:00,2025-08-14 17:00:00,91.77473869328173
2025-08-14,2025-08-14 17:00:00,2025-08-14 17:10:00,86.57591474472702
2025-08-14,2025-08-14 17:10:00,2025-08-14 17:20:00,68.66369755384312
2025-08-14,2025-08-14 17:20:00,2025-08-14 17:30:00,76.75143821445045
2025-08-14,2025-08-14 17:30:00,2025-08-14 17:40:00,89.05960812452486
2025-08-14,2025-08-14 17:40:00,2025-08-14 17:50:00,113.1652664335245
2025-08-14,2025-08-14 17:50:00,2025-08-14 18:00:00,120.12095303310593
2025-08-14,2025-08-14 18:00:00,2025-08-14 18:10:00,72.34173831964688
2025-08-14,2025-08-14 18:10:00,2025-08-14 18:20:00,69.66062239963651
2025-08-14,2025-08-14 18:20:00,2025-08-14 18:30:00,99.08530313352662
2025-08-14,2025-08-14 18:30:00,2025-08-14 18:40:00,53.7200514895286
2025-08-14,2025-08-14 18:40:00,2025-08-14 18:50:00,35.7382153023824
2025-08-14,2025-08-14 18:50:00,2025-08-14 19:00:00,71.58149855266163
2025-08-14,2025-08-14 19:00:00,2025-08-14 19:10:00,74.15687961150991
2025-08-14,2025-08-14 19:10:00,2025-08-14 19:20:00,33.52896726424558
2025-08-14,2025-08-14 20:20:00,2025-08-14 20:30:00,18.174527643289935
2025-08-14,2025-08-14 20:30:00,2025-08-14 20:40:00,74.68920022318048
2025-08-14,2025-08-14 20:40:00,2025-08-14 20:50:00,74.86770160999174
2025-08-14,2025-08-14 20:50:00,2025-08-14 21:00:00,48.12451322223001
2025-08-14,2025-08-14 21:00:00,2025-08-14 21:10:00,55.337871621093655
2025-08-14,2025-08-14 21:10:00,2025-08-14 21:20:00,31.921829633350058
2025-08-14,2025-08-14 21:30:00,2025-08-14 21:40:00,33.49269352863041
2025-08-14,2025-08-14 21:40:00,2025-08-14 21:50:00,1.1654236020262942
2025-08-14,2025-08-14 22:30:00,2025-08-14 22:40:00,26.32133057790918
2025-08-14,2025-08-14 22:40:00,2025-08-14 22:50:00,56.976224970055114
2025-08-14,2025-08-14 22:50:00,2025-08-14 23:00:00,33.271710137105515
2025-08-14,2025-08-14 23:00:00,2025-08-14 23:10:00,44.39813812238492
2025-08-14,2025-08-14 23:10:00,2025-08-14 23:20:00,20.598984122853494
2025-08-14,2025-08-14 23:30:00,2025-08-14 23:40:00,57.046230015008746
2025-08-14,2025-08-14 23:40:00,2025-08-14 23:50:00,79.48876993932765
2025-08-14,2025-08-14 23:50:00,2025-08-15 00:00:00,29.955861893990004
2025-08-15,2025-08-15 00:00:00,2025-08-15 00:10:00,25.002100777240003
2025-08-15,2025-08-15 00:10:00,2025-08-15 00:20:00,6.720896243454149
2025-08-15,2025-08-15 00:30:00,2025-08-15 00:40:00,69.03492219057273
2025-08-15,2025-08-15 00:40:00,2025-08-15 00:50:00,79.94706209817684
2025-08-15,2025-08-15 00:50:00,2025-08-15 01:00:00,12.692664658353351
2025-08-15,2025-08-15 01:10:00,2025-08-15 01:20:00,26.247229110327453
2025-08-15,2025-08-15 01:20:00,2025-08-15 01:30:00,57.18154635919723
2025-08-15,2025-08-15 01:30:00,2025-08-15 01:40:00,38.28011489293465
2025-08-15,2025-08-15 01:40:00,2025-08-15 01:50:00,29.52559391928571
2025-08-15,2025-08-15 01:50:00,2025-08-15 02:00:00,41.967642770807174
2025-08-15,2025-08-15 02:00:00,2025-08-15 02:10:00,31.130023857243373
2025-08-15,2025-08-15 02:10:00,2025-08-15 02:20:00,33.30421223977726
2025-08-15,2025-08-15 02:20:00,2025-08-15 02:30:00,57.48069835287379
2025-08-15,2025-08-15 02:30:00,2025-08-15 02:40:00,67.13703603529052
2025-08-15,2025-08-15 02:40:00,2025-08-15 02:50:00,39.2408744564147
2025-08-15,2025-08-15 02:50:00,2025-08-15 03:00:00,5.142904624586777
2025-08-15,2025-08-15 03:00:00,2025-08-15 03:10:00,17.267045029918904
2025-08-15,2025-08-15 03:10:00,2025-08-15 03:20:00,14.236408444483914
2025-08-15,2025-08-15 03:30:00,2025-08-15 03:40:00,8.373749970655524
2025-08-15,2025-08-15 03:40:00,2025-08-15 03:50:00,10.61020416846452
2025-08-15,2025-08-15 03:50:00,2025-08-15 04:00:00,16.701250162831627
2025-08-15,2025-08-15 04:00:00,2025-08-15 04:10:00,83.1319290431876
2025-08-15,2025-08-15 04:10:00,2025-08-15 04:20:00,51.17322515534181
2025-08-15,2025-08-15 04:30:00,2025-08-15 04:40:00,21.65564804965112
2025-08-15,2025-08-15 04:40:00,2025-08-15 04:50:00,74.90472465399608
2025-08-15,2025-08-15 04:50:00,2025-08-15 05:00:00,70.2982735876987
2025-08-15,2025-08-15 05:00:00,2025-08-15 05:10:00,126.01439702671064
2025-08-15,2025-08-15 05:10:00,2025-08-15 05:20:00,150.8188476391071
2025-08-15,2025-08-15 05:20:00,2025-08-15 05:30:00,129.3660620190833
2025-08-15,2025-08-15 05:30:00,2025-08-15 05:40:00,139.0243769644223
2025-08-15,2025-08-15 05:40:00,2025-08-15 05:50:00,105.30503279955155
2025-08-15,2025-08-15 05:50:00,2025-08-15 06:00:00,36.81545133498258
2025-08-15,2025-08-15 06:00:00,2025-08-15 06:10:00,30.8216311679123
2025-08-15,2025-08-15 06:10:00,2025-08-15 06:20:00,50.94831743837091
2025-08-15,2025-08-15 06:20:00,2025-08-15 06:30:00,64.79401790506392
2025-08-15,2025-08-15 06:30:00,2025-08-15 06:40:00,73.15350289469177
2025-08-15,2025-08-15 06:40:00,2025-08-15 06:50:00,56.69655838221814
2025-08-15,2025-08-15 06:50:00,2025-08-15 07:00:00,36.38761320161086
2025-08-15,2025-08-15 07:00:00,2025-08-15 07:10:00,49.394942008648286
2025-08-15,2025-08-15 07:10:00,2025-08-15 07:20:00,19.721920308577182
2025-08-15,2025-08-15 16:20:00,2025-08-15 16:30:00,23.43922431425665
2025-08-15,2025-08-15 16:30:00,2025-08-15 16:40:00,30.124066541203888
2025-08-15,2025-08-15 16:40:00,2025-08-15 16:50:00,15.691555041796732
2025-08-15,2025-08-15 17:30:00,2025-08-15 17:40:00,4.258343652086637
2025-08-15,2025-08-15 17:40:00,2025-08-15 17:50:00,27.48608300890055
2025-08-15,2025-08-15 17:50:00,2025-08-15 18:00:00,38.353997127764615
2025-08-15,2025-08-15 18:00:00,2025-08-15 18:10:00,17.075316131815953
2025-08-15,2025-08-15 18:10:00,2025-08-15 18:20:00,47.71596504158447
2025-08-15,2025-08-15 18:20:00,2025-08-15 18:30:00,101.6242499036689
2025-08-15,2025-08-15 18:30:00,2025-08-15 18:40:00,64.59477322535906
2025-08-15,2025-08-15 18:40:00,2025-08-15 18:50:00,31.922758605011722
2025-08-15,2025-08-15 18:50:00,2025-08-15 19:00:00,45.914359851791005
2025-08-15,2025-08-15 19:00:00,2025-08-15 19:10:00,47.79957065154383
2025-08-15,2025-08-15 19:10:00,2025-08-15 19:20:00,6.414544091393623
2025-08-15,2025-08-15 19:40:00,2025-08-15 19:50:00,17.288311918418458
2025-08-15,2025-08-15 19:50:00,2025-08-15 20:00:00,60.256198719413874
