date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,policy,baseline
2025-04-04,755.3630544243333,0.0,755.3630544243333,D112,P_floor
2025-04-05,819.8633955290861,0.0,819.8633955290861,D112,P_floor
2025-04-06,1518.8068096299248,0.0,1518.8068096299248,D112,P_floor
2025-04-07,1640.590904636323,0.0,1640.590904636323,D112,P_floor
2025-04-08,1394.2084576061097,-195.00512146991625,1199.2033361361973,D112,P_floor
2025-04-09,1365.7853090528806,-7285.538752840301,-5919.753443787413,D112,P_floor
2025-04-10,1485.9072355139433,0.0,1485.9072355139433,D112,P_floor
2025-04-11,729.1220908902924,0.0,729.1220908902924,D112,P_floor
2025-04-12,724.5146677892462,0.0,724.5146677892462,D112,P_floor
2025-04-13,1211.1538155560702,0.0,1211.1538155560702,D112,P_floor
2025-04-14,1234.9579676177527,0.0,1234.9579676177527,D112,P_floor
2025-04-15,1409.2559242497737,0.0,1409.2559242497737,D112,P_floor
2025-04-16,1388.623194654545,0.0,1388.623194654545,D112,P_floor
2025-04-17,1407.5874452017306,0.0,1407.5874452017306,D112,P_floor
2025-04-18,670.6780731757481,0.0,670.6780731757481,D112,P_floor
2025-04-19,640.6532281569926,0.0,640.6532281569926,D112,P_floor
2025-04-20,1530.310303675331,0.0,1530.310303675331,D112,P_floor
2025-04-21,1394.5238600668526,0.0,1394.5238600668526,D112,P_floor
2025-04-22,1346.8393167446193,0.0,1346.8393167446193,D112,P_floor
2025-04-23,1318.8660065225122,0.0,1318.8660065225122,D112,P_floor
2025-04-24,1379.7055333684984,0.0,1379.7055333684984,D112,P_floor
2025-04-25,471.6343351304113,-242.08452011290592,229.54981501750626,D112,P_floor
2025-04-26,576.4559677348061,-895.1543215939844,-318.6983538591776,D112,P_floor
2025-04-27,1299.5648256298991,-2402.7138852571616,-1103.1490596272633,D112,P_floor
2025-04-28,1484.4791807674774,-9397.178468268703,-7912.699287501222,D112,P_floor
2025-04-29,1557.7789255191528,-1921.9097868166862,-364.13086129753356,D112,P_floor
2025-04-30,1369.8750897731006,0.0,1369.8750897731006,D112,P_floor
2025-05-01,1224.883676803198,-2432.4759003061845,-1207.5922235029793,D112,P_floor
2025-05-02,766.5580889146968,-4828.538803252048,-4061.980714337351,D112,P_floor
2025-05-03,868.0396466143302,-3617.3539105034215,-2749.314263889093,D112,P_floor
2025-05-04,1822.2043645544836,-3276.1691750280197,-1453.9648104735388,D112,P_floor
2025-05-05,1873.6671167206878,-6734.980614155567,-4861.3134974348795,D112,P_floor
2025-05-06,2069.984411908961,-6120.698031528885,-4050.713619619921,D112,P_floor
2025-05-07,2192.2914203776745,-5619.528482158004,-3427.2370617803317,D112,P_floor
2025-05-08,2159.35748891034,0.0016644225243567234,2159.3591533328654,D112,P_floor
2025-05-09,1482.0622049317062,0.0,1482.0622049317062,D112,P_floor
2025-05-10,1057.2468206412523,0.0,1057.2468206412523,D112,P_floor
2025-05-11,1589.4525057214632,220.5165197989848,1809.9690255204478,D112,P_floor
2025-05-12,2179.5930324119327,0.0,2179.5930324119327,D112,P_floor
2025-05-13,2141.108800643822,0.0,2141.108800643822,D112,P_floor
2025-05-14,2232.7196243473663,0.0,2232.7196243473663,D112,P_floor
2025-05-15,2009.6030612255781,0.0,2009.6030612255781,D112,P_floor
2025-05-16,1451.1574481228363,0.0,1451.1574481228363,D112,P_floor
2025-05-17,980.8132028650689,0.0,980.8132028650689,D112,P_floor
2025-05-18,1579.9112201920798,0.0,1579.9112201920798,D112,P_floor
2025-05-19,2063.59200099414,162.69688838207554,2226.288889376214,D112,P_floor
2025-05-20,2037.6988767762814,0.0,2037.6988767762814,D112,P_floor
2025-05-21,1932.104581930893,0.0,1932.104581930893,D112,P_floor
2025-05-22,1993.1506639731451,17.33336499999957,2010.4840289731437,D112,P_floor
2025-05-23,1212.7623194642147,-109.34560425660803,1103.416715207606,D112,P_floor
2025-05-24,987.8514687423667,0.0,987.8514687423667,D112,P_floor
2025-05-25,1774.0059331291632,0.0,1774.0059331291632,D112,P_floor
2025-05-26,2106.751689141369,-6679.612103729779,-4572.860414588409,D112,P_floor
2025-05-27,1217.162947362529,0.0,1217.162947362529,D112,P_floor
2025-05-28,1935.1550422853034,0.0,1935.1550422853034,D112,P_floor
2025-05-29,2023.5793421177514,-2226.651649149682,-203.07230703193636,D112,P_floor
2025-05-30,791.4022535599706,0.0,791.4022535599706,D112,P_floor
2025-05-31,608.691321775792,0.0,608.691321775792,D112,P_floor
2025-06-01,1005.6553492937819,-10233.529093645033,-9227.873744351265,D112,P_floor
2025-06-02,1292.1647365018362,-13026.90941672885,-11734.744680227013,D112,P_floor
2025-06-03,1519.192020528135,-16763.91655180823,-15244.72453128011,D112,P_floor
2025-06-04,1953.3333280368315,-21719.696996830524,-19766.363668793696,D112,P_floor
2025-06-05,2171.634360951415,-22693.9266208664,-20522.292259914975,D112,P_floor
2025-06-06,1185.2105114270726,-5558.209684247529,-4372.999172820462,D112,P_floor
2025-06-07,1475.233969848552,-8088.741429623477,-6613.507459774919,D112,P_floor
2025-06-08,4126.841026127819,0.0,4126.841026127819,D112,P_floor
2025-06-09,4428.605095948158,0.0,4428.605095948158,D112,P_floor
2025-06-10,4404.3081191986275,0.0,4404.3081191986275,D112,P_floor
2025-06-11,4407.1826053013065,-5206.385862611631,-799.2032573103206,D112,P_floor
2025-06-12,3737.234051294923,0.0,3737.234051294923,D112,P_floor
2025-06-13,2568.9284646673004,0.0,2568.9284646673004,D112,P_floor
2025-06-14,2159.171845487497,0.0,2159.171845487497,D112,P_floor
2025-06-15,3819.5619035103227,0.0,3819.5619035103227,D112,P_floor
2025-06-16,4352.686243227778,0.0,4352.686243227778,D112,P_floor
2025-06-17,4378.632158282024,67.1176936410931,4445.749851923116,D112,P_floor
2025-06-18,3788.791639237148,0.0,3788.791639237148,D112,P_floor
2025-06-19,4317.126844787374,271.77522103965345,4588.902065827031,D112,P_floor
2025-06-20,2470.61131227672,0.0,2470.61131227672,D112,P_floor
2025-06-21,2007.206433036914,0.0,2007.206433036914,D112,P_floor
2025-06-22,3559.3653492654557,0.0,3559.3653492654557,D112,P_floor
2025-06-23,4444.778856195277,0.0,4444.778856195277,D112,P_floor
2025-06-24,4303.7769606603615,-10624.599834488763,-6320.822873828409,D112,P_floor
2025-06-25,3660.35890166591,0.0,3660.35890166591,D112,P_floor
2025-06-26,4492.315094517027,21.307048608396947,4513.6221431254235,D112,P_floor
2025-06-27,2173.2481716525617,0.0,2173.2481716525617,D112,P_floor
2025-06-28,1365.6426128821222,0.0,1365.6426128821222,D112,P_floor
2025-06-29,3918.6281843663455,0.0,3918.6281843663455,D112,P_floor
2025-06-30,3423.977730800463,127.66524870294313,3551.6429795034055,D112,P_floor
2025-07-01,2634.8383663252607,-4590.645106218013,-1955.8067398927524,D112,P_floor
2025-07-02,1406.6769510113954,6144.165092572683,7550.842043584082,D112,P_floor
2025-07-03,1074.965852627276,-11502.025486399125,-10427.05963377186,D112,P_floor
2025-07-04,-837.9471346629143,7959.015340330678,7121.0682056677615,D112,P_floor
2025-07-05,-988.2523671919662,5799.678521376212,4811.42615418425,D112,P_floor
2025-07-06,-859.9022947651392,2526.3519891015385,1666.4496943364065,D112,P_floor
2025-07-07,-137.55919529079256,6131.369119794609,5993.8099245038175,D112,P_floor
2025-07-08,588.308949973376,154.92292972269124,743.2318796960681,D112,P_floor
2025-07-09,1047.6787640848997,0.0,1047.6787640848997,D112,P_floor
2025-07-10,687.5886406522113,63.526836516365385,751.1154771685833,D112,P_floor
2025-07-11,-134.5518550845045,0.0,-134.5518550845045,D112,P_floor
2025-07-12,-90.2583440184244,0.0,-90.2583440184244,D112,P_floor
2025-07-13,748.73221987937,0.0,748.73221987937,D112,P_floor
2025-07-14,785.8772917074384,0.0,785.8772917074384,D112,P_floor
2025-07-15,710.3686098102335,0.0,710.3686098102335,D112,P_floor
2025-07-16,649.291957123969,0.0,649.291957123969,D112,P_floor
2025-07-17,595.5874111925077,0.0,595.5874111925077,D112,P_floor
2025-07-18,-36.828798711965646,0.0,-36.828798711965646,D112,P_floor
2025-07-19,-66.57980860596945,0.0,-66.57980860596945,D112,P_floor
2025-07-20,51.67217166785122,0.0,51.67217166785122,D112,P_floor
2025-07-21,930.4528755259162,0.0,930.4528755259162,D112,P_floor
2025-07-22,1075.5883248233877,0.0,1075.5883248233877,D112,P_floor
2025-07-23,733.9230513317161,0.0,733.9230513317161,D112,P_floor
2025-07-24,895.1747332781088,0.0,895.1747332781088,D112,P_floor
2025-07-25,-13.593682263595838,0.0,-13.593682263595838,D112,P_floor
2025-07-26,117.6385229667685,0.0,117.6385229667685,D112,P_floor
2025-07-27,328.44410476760095,1326.0485348355596,1654.4926396031588,D112,P_floor
2025-07-28,556.3465392477519,646.5374317158886,1202.8839709636377,D112,P_floor
2025-07-29,647.2647354728324,0.0,647.2647354728324,D112,P_floor
2025-07-30,730.8889146669753,0.0,730.8889146669753,D112,P_floor
2025-07-31,283.26940472870047,0.0,283.26940472870047,D112,P_floor
2025-08-01,-1259.9486500384228,0.0,-1259.9486500384228,D112,P_floor
2025-08-02,-1212.1033339002533,0.0,-1212.1033339002533,D112,P_floor
2025-08-03,-840.4669189413107,132.60604242068865,-707.8608765206227,D112,P_floor
2025-08-04,-1284.700696488857,50.06871085786791,-1234.6319856309929,D112,P_floor
2025-08-05,-1967.9841649107257,205.6113021294465,-1762.3728627812743,D112,P_floor
2025-08-06,-2454.1549666077262,6705.5777613183545,4251.422794710634,D112,P_floor
2025-08-07,-2795.3298416768084,183.5056508347814,-2611.8241908420314,D112,P_floor
2025-08-08,-1440.7431149336699,197.6298769774826,-1243.113237956186,D112,P_floor
2025-08-09,-1538.4629801212723,341.4854544037969,-1196.9775257174733,D112,P_floor
2025-08-10,-2753.975680508549,242.57699882357178,-2511.398681684972,D112,P_floor
2025-08-11,-2410.0324914980156,1288.3745385942966,-1121.657952903719,D112,P_floor
2025-08-12,-2480.5705179004144,9142.960398794703,6662.38988089429,D112,P_floor
2025-08-13,-2766.462543090798,963.2845674445927,-1803.1779756462056,D112,P_floor
2025-08-14,-2120.1088528255787,2652.814207761714,532.7053549361372,D112,P_floor
2025-08-15,-1333.0173170432245,702.517268181243,-630.5000488619808,D112,P_floor
2025-08-16,-1167.8182012200741,1798.830939146527,631.0127379264522,D112,P_floor
2025-08-17,-2240.7223437523353,1016.3752329507937,-1224.3471108015437,D112,P_floor
2025-08-18,-2290.707025970478,1208.9237859489576,-1081.7832400215193,D112,P_floor
2025-08-19,-1788.3947822761256,742.2484571020813,-1046.1463251740424,D112,P_floor
2025-08-20,-1712.036805536707,14604.773101986815,12892.736296450115,D112,P_floor
2025-08-21,-2058.9838632362444,14.97664181964215,-2044.0072214165994,D112,P_floor
2025-08-22,-788.3291694328545,1357.5698262639603,569.2406568311053,D112,P_floor
2025-08-23,-600.155026626282,0.0,-600.155026626282,D112,P_floor
2025-08-24,-1029.127344524568,0.0,-1029.127344524568,D112,P_floor
2025-08-25,-673.9181158066131,1817.5557581419523,1143.6376423353358,D112,P_floor
2025-08-26,-812.2688267585472,135.730135346262,-676.5386914122864,D112,P_floor
2025-08-27,-825.6083489567609,0.0,-825.6083489567609,D112,P_floor
2025-08-28,-653.1744363609323,1473.060953728192,819.8865173672602,D112,P_floor
2025-08-29,552.882165635092,0.0,552.882165635092,D112,P_floor
2025-08-30,220.81655655599025,0.0,220.81655655599025,D112,P_floor
2025-08-31,-418.84195863504283,139.75696720219366,-279.0849914328501,D112,P_floor
2025-09-01,348.55623216251115,0.0,348.55623216251115,D112,P_floor
2025-09-02,51.77508457861404,0.0,51.77508457861404,D112,P_floor
2025-09-03,192.3806720424036,0.0,192.3806720424036,D112,P_floor
2025-09-04,27.936025195936963,0.0,27.936025195936963,D112,P_floor
2025-09-05,490.88955015412284,0.0,490.88955015412284,D112,P_floor
2025-09-06,55.59195414671922,0.0,55.59195414671922,D112,P_floor
2025-09-07,-493.18380499119667,0.0,-493.18380499119667,D112,P_floor
2025-09-08,-305.2899316395269,7214.723418969823,6909.433487330301,D112,P_floor
2025-09-09,-644.1267853601021,1790.9466929639025,1146.8199076038,D112,P_floor
2025-09-10,-1064.8421466721484,5448.413943614907,4383.571796942757,D112,P_floor
2025-09-11,-855.2424906450469,1139.220980019121,283.9784893740725,D112,P_floor
2025-09-12,-436.8773181422057,3318.721020907993,2881.843702765789,D112,P_floor
2025-09-13,-462.7451846382537,0.0,-462.7451846382537,D112,P_floor
2025-09-14,-597.4982860271994,3021.4338490036625,2423.9355629764614,D112,P_floor
2025-09-15,-1039.6131101400024,620.9362871303393,-418.6768230096641,D112,P_floor
2025-09-16,-594.4685280737467,55.38174766666711,-539.0867804070804,D112,P_floor
2025-09-17,-289.9921880473703,34.708893749999724,-255.28329429736914,D112,P_floor
2025-09-18,-525.416531617906,34.044760098903666,-491.3717715189996,D112,P_floor
2025-09-19,329.641332084906,270.3188030370943,599.9601351220008,D112,P_floor
2025-09-20,155.06055194172586,0.0,155.06055194172586,D112,P_floor
2025-09-21,-519.1718987579516,0.0,-519.1718987579516,D112,P_floor
2025-09-22,303.7305292269957,47.79879638535555,351.529325612355,D112,P_floor
2025-09-23,199.8644705024999,42.996187500000005,242.86065800249344,D112,P_floor
2025-09-24,629.7454985628574,0.0,629.7454985628574,D112,P_floor
2025-09-25,1256.4015844158785,0.0,1256.4015844158785,D112,P_floor
2025-09-26,841.65761665237,-500.3552640513999,341.30235260097106,D112,P_floor
2025-09-27,1099.851578534257,-1587.5825929302318,-487.73101439597303,D112,P_floor
2025-09-28,1360.4186112538882,0.0,1360.4186112538882,D112,P_floor
2025-09-29,1262.4888531437755,39.20779413333376,1301.6966472771092,D112,P_floor
2025-09-30,1868.3895725854672,-1618.4567195713964,249.93285301407013,D112,P_floor
2025-10-01,1533.541215348676,0.0,1533.541215348676,D112,P_floor
2025-10-02,2261.121807300362,0.0,2261.121807300362,D112,P_floor
2025-10-03,1540.915390688242,0.0,1540.915390688242,D112,P_floor
2025-10-04,1159.6240258010112,0.0,1159.6240258010112,D112,P_floor
2025-10-05,1806.7903085934959,0.0,1806.7903085934959,D112,P_floor
2025-10-06,2074.0368915342915,0.0,2074.0368915342915,D112,P_floor
2025-10-07,1954.7552365124939,0.0,1954.7552365124939,D112,P_floor
2025-10-08,1892.9310577860597,0.0,1892.9310577860597,D112,P_floor
2025-10-09,1283.3461924204748,0.0,1283.3461924204748,D112,P_floor
2025-10-10,918.7322191552248,0.0,918.7322191552248,D112,P_floor
2025-10-11,521.5049998568902,0.0,521.5049998568902,D112,P_floor
2025-10-12,895.3468967821464,98.03580773333336,993.382704515483,D112,P_floor
2025-10-13,1085.016202518971,0.0,1085.016202518971,D112,P_floor
2025-10-14,1048.9540709586654,0.0,1048.9540709586654,D112,P_floor
2025-10-15,846.2911841492169,-2021.8555698275002,-1175.5643856782845,D112,P_floor
2025-10-16,572.3489531435553,-887.7422378205433,-315.3932846769894,D112,P_floor
2025-10-17,482.3736917005044,0.0,482.3736917005044,D112,P_floor
2025-10-18,578.0590958416178,0.0,578.0590958416178,D112,P_floor
2025-10-19,325.02723288862035,710.2162583265681,1035.2434912151875,D112,P_floor
2025-10-20,453.3698663119503,1913.4456046721075,2366.81547098406,D112,P_floor
2025-10-21,949.8814938898431,0.0,949.8814938898431,D112,P_floor
2025-10-22,713.0087415639937,2405.5687949087574,3118.5775364727524,D112,P_floor
2025-10-23,1068.795733796498,0.0,1068.795733796498,D112,P_floor
2025-10-24,607.7315535223206,0.0,607.7315535223206,D112,P_floor
2025-10-25,467.2672044547544,0.0,467.2672044547544,D112,P_floor
2025-10-26,870.0408040451366,0.0,870.0408040451366,D112,P_floor
2025-10-27,777.9232543877297,0.0,777.9232543877297,D112,P_floor
2025-10-28,754.9561543732634,0.0,754.9561543732634,D112,P_floor
2025-10-29,607.0858022778702,-3508.363126377011,-2901.2773240991446,D112,P_floor
2025-10-30,596.5177408642485,0.0,596.5177408642485,D112,P_floor
2025-10-31,691.2347953394419,0.0,691.2347953394419,D112,P_floor
2025-11-01,615.7798178493758,0.0,615.7798178493758,D112,P_floor
2025-11-02,882.6448490336988,0.0,882.6448490336988,D112,P_floor
2025-11-03,1163.8846984637203,0.0,1163.8846984637203,D112,P_floor
2025-11-04,1325.9788657127137,43.057126847670496,1369.0359925603843,D112,P_floor
2025-11-05,1215.6312847804802,0.0,1215.6312847804802,D112,P_floor
2025-11-06,1239.4512766696716,-1424.8823237564031,-185.43104708672763,D112,P_floor
2025-11-07,766.6803325623187,0.0,766.6803325623187,D112,P_floor
2025-11-08,525.812052629859,0.0,525.812052629859,D112,P_floor
2025-11-09,913.8277756533644,0.0,913.8277756533644,D112,P_floor
2025-11-10,1194.3676091495145,0.0,1194.3676091495145,D112,P_floor
2025-11-11,1153.5395217859332,0.0,1153.5395217859332,D112,P_floor
2025-11-12,1260.5894174079876,0.0,1260.5894174079876,D112,P_floor
2025-11-13,1083.9804243524923,0.0,1083.9804243524923,D112,P_floor
2025-11-14,627.9663034182959,0.0,627.9663034182959,D112,P_floor
2025-11-15,412.58943936736614,0.0,412.58943936736614,D112,P_floor
2025-11-16,890.0139811130575,0.0,890.0139811130575,D112,P_floor
2025-11-17,1056.379866009942,0.0,1056.379866009942,D112,P_floor
2025-11-18,867.6728021737872,0.0,867.6728021737872,D112,P_floor
2025-11-19,832.3732944193325,6.301057499999959,838.6743519193333,D112,P_floor
2025-11-20,736.2757017105687,0.0,736.2757017105687,D112,P_floor
2025-11-21,517.049065586918,0.0,517.049065586918,D112,P_floor
2025-11-22,450.57579994023763,0.0,450.57579994023763,D112,P_floor
2025-11-23,456.0022668022866,0.0,456.0022668022866,D112,P_floor
2025-11-24,723.9043174266772,0.0,723.9043174266772,D112,P_floor
2025-11-25,712.0300718320723,0.0,712.0300718320723,D112,P_floor
2025-11-26,685.2385797999304,0.0,685.2385797999304,D112,P_floor
2025-11-27,507.36852046837885,0.0,507.36852046837885,D112,P_floor
2025-11-28,476.26715411999976,0.0,476.26715411999976,D112,P_floor
2025-11-29,226.58277702916166,0.0,226.58277702916166,D112,P_floor
2025-11-30,336.924839962805,0.0,336.924839962805,D112,P_floor
2025-12-01,213.22392937973927,-1855.5655371138055,-1642.3416077340808,D112,P_floor
2025-12-02,105.48421792747104,-5312.109551656922,-5206.625333729447,D112,P_floor
2025-12-03,370.1970761915363,-6315.137362012401,-5944.9402858208705,D112,P_floor
2025-12-04,540.8344633513625,-2304.4967158487834,-1763.6622524974227,D112,P_floor
2025-12-05,751.8785772117444,-3546.1609105047955,-2794.282333293053,D112,P_floor
2025-12-06,834.2270020372816,-8883.438873571537,-8049.211871534255,D112,P_floor
2025-12-07,886.1958074938957,-4025.154565169156,-3138.95875767526,D112,P_floor
2025-12-08,922.1505417226799,0.0,922.1505417226799,D112,P_floor
2025-12-09,1380.977889199581,0.0,1380.977889199581,D112,P_floor
2025-12-10,1360.4110510378378,0.0,1360.4110510378378,D112,P_floor
2025-12-11,1405.082203169688,0.0,1405.082203169688,D112,P_floor
2025-12-12,1112.8703978156518,0.0,1112.8703978156518,D112,P_floor
2025-12-13,1152.776180821471,0.0,1152.776180821471,D112,P_floor
2025-12-14,1184.9142661129372,0.0,1184.9142661129372,D112,P_floor
2025-12-15,1148.5068785041512,0.0,1148.5068785041512,D112,P_floor
2025-12-16,1171.0177570619999,0.0,1171.0177570619999,D112,P_floor
2025-12-17,1041.0913264841802,0.0,1041.0913264841802,D112,P_floor
2025-12-18,940.7661266566356,0.0,940.7661266566356,D112,P_floor
2025-12-19,979.2378332072658,0.0,979.2378332072658,D112,P_floor
2025-12-20,826.8105472685529,0.0,826.8105472685529,D112,P_floor
2025-12-21,890.2947674463139,-24.366827847481098,865.9279395988342,D112,P_floor
2025-12-22,811.2012627749427,0.0,811.2012627749427,D112,P_floor
2025-12-23,751.7158405935261,0.0,751.7158405935261,D112,P_floor
2025-12-24,761.7465813090093,0.0,761.7465813090093,D112,P_floor
2025-12-25,761.73635613644,0.0,761.73635613644,D112,P_floor
2025-12-26,681.6422849273331,0.0,681.6422849273331,D112,P_floor
2025-12-27,626.3327310885797,0.0,626.3327310885797,D112,P_floor
2025-12-28,501.93698676047643,151.02254731828134,652.9595340787564,D112,P_floor
2025-12-29,294.5829843074753,0.0,294.5829843074753,D112,P_floor
2025-12-30,-55.54291140951682,191.98243540721916,136.43952399770205,D112,P_floor
2025-12-31,-635.259364387166,0.0,-635.259364387166,D112,P_floor
2025-02-01,1682.893064740434,0.0,1682.893064740434,D112,X_strong_morning85
2025-02-02,1198.1225651596105,0.0,1198.1225651596105,D112,X_strong_morning85
2025-02-03,709.3325721142828,0.0,709.3325721142828,D112,X_strong_morning85
2025-02-04,708.9854602889754,0.0,708.9854602889754,D112,X_strong_morning85
2025-02-05,601.3746384539481,0.0,601.3746384539481,D112,X_strong_morning85
2025-02-06,646.4275157910088,37.44900807562037,683.876523866631,D112,X_strong_morning85
2025-02-07,707.2818154826164,0.0,707.2818154826164,D112,X_strong_morning85
2025-02-08,440.0835893768781,0.0,440.0835893768781,D112,X_strong_morning85
2025-02-09,518.8594986343232,893.0019462487812,1411.8614448831067,D112,X_strong_morning85
2025-02-10,563.4097570051672,0.0,563.4097570051672,D112,X_strong_morning85
2025-02-11,470.4543995182612,0.0,470.4543995182612,D112,X_strong_morning85
2025-02-12,500.97826322687615,0.0,500.97826322687615,D112,X_strong_morning85
2025-02-13,254.02476115132595,0.0,254.02476115132595,D112,X_strong_morning85
2025-02-14,904.2547584044041,-344.68857329237255,559.5661851120312,D112,X_strong_morning85
2025-02-15,756.7884573861629,-1263.0156233843447,-506.2271659981816,D112,X_strong_morning85
2025-02-16,371.3093886405477,660.2720767848045,1031.5814654253554,D112,X_strong_morning85
2025-02-17,552.0764933316241,86.05055956745134,638.1270528990717,D112,X_strong_morning85
2025-02-18,409.21408693364356,178.35877329397965,587.5728602276286,D112,X_strong_morning85
2025-02-19,499.79584267008613,458.03828061302625,957.834123283108,D112,X_strong_morning85
2025-02-20,420.69867802291265,153.45265880701785,574.1513368299275,D112,X_strong_morning85
2025-02-21,761.1029015984932,-511.34605074316966,249.75685085532677,D112,X_strong_morning85
2025-02-22,689.7146324058922,0.0,689.7146324058922,D112,X_strong_morning85
2025-02-23,382.6691223424714,136.42752224079982,519.0966445832673,D112,X_strong_morning85
2025-02-24,374.3051699461357,155.6833459124178,529.988515858553,D112,X_strong_morning85
2025-02-25,417.8956331227164,410.1045604758259,828.000193598542,D112,X_strong_morning85
2025-02-26,312.3442089424134,56.04983999999971,368.39404894241306,D112,X_strong_morning85
2025-02-27,534.2778000849212,115.30807146596293,649.5858715508875,D112,X_strong_morning85
2025-02-28,617.5790229782178,-108.23930886248723,509.3397141157293,D112,X_strong_morning85
2025-03-01,641.4149052404973,0.0,641.4149052404973,D112,X_strong_morning85
2025-03-02,424.6268732344688,395.3547412787266,819.9816145131917,D112,X_strong_morning85
2025-03-03,829.1433380066956,-1012.5141105809271,-183.37077257422789,D112,X_strong_morning85
2025-03-04,1006.3131292767357,0.0,1006.3131292767357,D112,X_strong_morning85
2025-03-05,920.1652187627406,14.95268999999985,935.1179087627388,D112,X_strong_morning85
2025-03-06,887.5120975684622,0.0,887.5120975684622,D112,X_strong_morning85
2025-03-07,696.9156029624392,0.0,696.9156029624392,D112,X_strong_morning85
2025-03-08,744.9080205314785,-447.34633236046164,297.56168817101934,D112,X_strong_morning85
2025-03-09,846.2792203603676,0.0,846.2792203603676,D112,X_strong_morning85
2025-03-10,782.6790873147474,-1568.6122402519236,-785.9331529371702,D112,X_strong_morning85
2025-03-11,936.7372812733956,0.0,936.7372812733956,D112,X_strong_morning85
2025-03-12,949.918857860619,0.0,949.918857860619,D112,X_strong_morning85
2025-03-13,907.1578036406136,-4436.196054271131,-3529.0382506305177,D112,X_strong_morning85
2025-03-14,1016.1983878077208,-1324.8752347245108,-308.67684691679096,D112,X_strong_morning85
2025-03-15,810.2376453180004,-873.3669556423694,-63.129310324369726,D112,X_strong_morning85
2025-03-16,1165.7964177218237,0.0,1165.7964177218237,D112,X_strong_morning85
2025-03-17,996.9046938431056,0.0,996.9046938431056,D112,X_strong_morning85
2025-03-18,1010.8808957921719,-1159.9531173402825,-149.0722215481146,D112,X_strong_morning85
2025-03-19,997.1819777757191,0.0,997.1819777757191,D112,X_strong_morning85
2025-03-20,1034.0417956923193,0.0,1034.0417956923193,D112,X_strong_morning85
2025-03-21,868.9737130670674,-1799.7915102678267,-930.8177972007579,D112,X_strong_morning85
2025-03-22,870.4872821824156,0.0,870.4872821824156,D112,X_strong_morning85
2025-03-23,1002.1984361478317,-74.39418812793616,927.8042480199001,D112,X_strong_morning85
2025-03-24,1080.8845481885292,0.0,1080.8845481885292,D112,X_strong_morning85
2025-03-25,1046.1617772362151,-3385.776365653913,-2339.614588417702,D112,X_strong_morning85
2025-03-26,1328.2216188590974,0.0,1328.2216188590974,D112,X_strong_morning85
2025-03-27,1287.7911702609563,0.0,1287.7911702609563,D112,X_strong_morning85
2025-03-28,922.8302167399106,-433.6161978971693,489.214018842742,D112,X_strong_morning85
2025-03-29,817.8432092717885,-231.7570129995333,586.0861962722556,D112,X_strong_morning85
2025-03-30,970.9982509597467,0.0,970.9982509597467,D112,X_strong_morning85
2025-03-31,884.2737310895682,-2380.965512291039,-1496.6917812014653,D112,X_strong_morning85
2025-04-01,944.4157298805876,-4985.086413159849,-4040.6706832792624,D112,X_strong_morning85
2025-04-02,996.5591688193163,-3956.3227670240813,-2959.7635982047723,D112,X_strong_morning85
2025-04-03,1349.8499728929237,-293.11523394719507,1056.7347389457282,D112,X_strong_morning85
2025-04-04,859.4179448342165,0.0,859.4179448342165,D112,X_strong_morning85
2025-04-05,958.2976583124473,0.0,958.2976583124473,D112,X_strong_morning85
2025-04-06,1201.4938349294098,0.0,1201.4938349294098,D112,X_strong_morning85
2025-04-07,1344.745146244837,0.0,1344.745146244837,D112,X_strong_morning85
2025-04-08,1118.5053310820367,-195.00512146991625,923.5002096121243,D112,X_strong_morning85
2025-04-09,1157.147209607203,-4431.452041564025,-3274.3048319568115,D112,X_strong_morning85
2025-04-10,1388.038549728466,0.0,1388.038549728466,D112,X_strong_morning85
2025-04-11,799.2316804283109,0.0,799.2316804283109,D112,X_strong_morning85
2025-04-12,834.9401260307222,0.0,834.9401260307222,D112,X_strong_morning85
2025-04-13,757.3528468413206,0.0,757.3528468413206,D112,X_strong_morning85
2025-04-14,862.5863914553847,0.0,862.5863914553847,D112,X_strong_morning85
2025-04-15,994.3692912216429,0.0,994.3692912216429,D112,X_strong_morning85
2025-04-16,961.3969218344428,0.0,961.3969218344428,D112,X_strong_morning85
2025-04-17,1038.2125131805951,0.0,1038.2125131805951,D112,X_strong_morning85
2025-04-18,759.9588141137119,0.0,759.9588141137119,D112,X_strong_morning85
2025-04-19,720.5999945005005,0.0,720.5999945005005,D112,X_strong_morning85
2025-04-20,998.7690558363975,0.0,998.7690558363975,D112,X_strong_morning85
2025-04-21,986.8261800376567,0.0,986.8261800376567,D112,X_strong_morning85
2025-04-22,945.562765997849,0.0,945.562765997849,D112,X_strong_morning85
2025-04-23,872.2106224856325,0.0,872.2106224856325,D112,X_strong_morning85
2025-04-24,993.2241225632824,0.0,993.2241225632824,D112,X_strong_morning85
2025-04-25,603.0896659711525,-242.08452011290592,361.0051458582475,D112,X_strong_morning85
2025-04-26,677.1523114013162,-895.1543215939844,-218.0020101926675,D112,X_strong_morning85
2025-04-27,934.9672467314995,-2066.4099149954436,-1131.442668263946,D112,X_strong_morning85
2025-04-28,1222.7952056678696,-4070.7621512709775,-2847.9669456031115,D112,X_strong_morning85
