file,sheet,template_cell,original_label,review_label,source_slot_id,start_minute,end_minute,operation
result3.xlsx,调整购电量,BM1,10:40-10:50,10:30-10:40,64,630,640,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BN1,10:50-11:00,10:40-10:50,65,640,650,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BO1,11:00-11:10,10:50-11:00,66,650,660,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BP1,11:10-11:20,11:00-11:10,67,660,670,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BQ1,11:20-11:30,11:10-11:20,68,670,680,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BR1,11:30-11:40,11:20-11:30,69,680,690,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BS1,11:40-11:50,11:30-11:40,70,690,700,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BT1,11:50-12:00,11:40-11:50,71,700,710,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BU1,12:00-12:10,11:50-12:00,72,710,720,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BV1,12:10-12:20,12:00-12:10,73,720,730,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BW1,12:20-12:30,12:10-12:20,74,730,740,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BX1,12:30-12:40,12:20-12:30,75,740,750,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BY1,12:40-12:50,12:30-12:40,76,750,760,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,BZ1,12:50-13:00,12:40-12:50,77,760,770,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CA1,13:00-13:10,12:50-13:00,78,770,780,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CB1,13:10-13:20,13:00-13:10,79,780,790,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CC1,13:20-13:30,13:10-13:20,80,790,800,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CD1,13:30-13:40,13:20-13:30,81,800,810,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CE1,13:40-13:50,13:30-13:40,82,810,820,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CF1,13:50-14:00,13:40-13:50,83,820,830,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CG1,14:00-14:10,13:50-14:00,84,830,840,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CH1,14:10-14:20,14:00-14:10,85,840,850,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CI1,14:20-14:30,14:10-14:20,86,850,860,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CJ1,14:30-14:40,14:20-14:30,87,860,870,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CK1,14:40-14:50,14:30-14:40,88,870,880,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CL1,14:50-15:00,14:40-14:50,89,880,890,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CM1,15:00-15:10,14:50-15:00,90,890,900,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CN1,15:10-15:20,15:00-15:10,91,900,910,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CO1,15:20-15:30,15:10-15:20,92,910,920,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CP1,15:30-15:40,15:20-15:30,93,920,930,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CQ1,15:40-15:50,15:30-15:40,94,930,940,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CR1,15:50-16:00,15:40-15:50,95,940,950,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CS1,16:00-16:10,15:50-16:00,96,950,960,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CT1,16:10-16:20,16:00-16:10,97,960,970,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CU1,16:20-16:30,16:10-16:20,98,970,980,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CV1,16:30-16:40,16:20-16:30,99,980,990,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CW1,16:40-16:50,16:30-16:40,100,990,1000,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CX1,16:50-17:00,16:40-16:50,101,1000,1010,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CY1,17:00-17:10,16:50-17:00,102,1010,1020,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,CZ1,17:10-17:20,17:00-17:10,103,1020,1030,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DA1,17:20-17:30,17:10-17:20,104,1030,1040,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DB1,17:30-17:40,17:20-17:30,105,1040,1050,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DC1,17:40-17:50,17:30-17:40,106,1050,1060,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DD1,17:50-18:00,17:40-17:50,107,1060,1070,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DE1,18:00-18:10,17:50-18:00,108,1070,1080,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DF1,18:10-18:20,18:00-18:10,109,1080,1090,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DG1,18:20-18:30,18:10-18:20,110,1090,1100,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DH1,18:30-18:40,18:20-18:30,111,1100,1110,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DI1,18:40-18:50,18:30-18:40,112,1110,1120,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DJ1,18:50-19:00,18:40-18:50,113,1120,1130,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DK1,19:00-19:10,18:50-19:00,114,1130,1140,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DL1,19:10-19:20,19:00-19:10,115,1140,1150,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DM1,19:20-19:30,19:10-19:20,116,1150,1160,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DN1,19:30-19:40,19:20-19:30,117,1160,1170,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DO1,19:40-19:50,19:30-19:40,118,1170,1180,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DP1,19:50-20:00,19:40-19:50,119,1180,1190,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DQ1,20:00-20:10,19:50-20:00,120,1190,1200,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DR1,20:10-20:20,20:00-20:10,121,1200,1210,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DS1,20:20-20:30,20:10-20:20,122,1210,1220,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DT1,20:30-20:40,20:20-20:30,123,1220,1230,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DU1,20:40-20:50,20:30-20:40,124,1230,1240,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DV1,20:50-21:00,20:40-20:50,125,1240,1250,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DW1,21:00-21:10,20:50-21:00,126,1250,1260,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DX1,21:10-21:20,21:00-21:10,127,1260,1270,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DY1,21:20-21:30,21:10-21:20,128,1270,1280,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,DZ1,21:30-21:40,21:20-21:30,129,1280,1290,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EA1,21:40-21:50,21:30-21:40,130,1290,1300,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EB1,21:50-22:00,21:40-21:50,131,1300,1310,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EC1,22:00-22:10,21:50-22:00,132,1310,1320,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,ED1,22:10-22:20,22:00-22:10,133,1320,1330,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EE1,22:20-22:30,22:10-22:20,134,1330,1340,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EF1,22:30-22:40,22:20-22:30,135,1340,1350,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EG1,22:40-22:50,22:30-22:40,136,1350,1360,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EH1,22:50-23:00,22:40-22:50,137,1360,1370,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EI1,23:00-23:10,22:50-23:00,138,1370,1380,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EJ1,23:10-23:20,23:00-23:10,139,1380,1390,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EK1,23:20-23:30,23:10-23:20,140,1390,1400,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EL1,23:30-23:40,23:20-23:30,141,1400,1410,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EM1,23:40-23:50,23:30-23:40,142,1410,1420,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EN1,23:50-0:00+1,23:40-23:50,143,1420,1430,relabel_copy_only_no_data_shift
result3.xlsx,调整购电量,EO1,0:00-0:10+1,23:50-24:00,144,1430,1440,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,B1,0:10-0:20,00:00-00:10,1,0,10,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,C1,0:20-0:30,00:10-00:20,2,10,20,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,D1,0:30-0:40,00:20-00:30,3,20,30,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,E1,0:40-0:50,00:30-00:40,4,30,40,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,F1,0:50-1:00,00:40-00:50,5,40,50,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,G1,1:00-1:10,00:50-01:00,6,50,60,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,H1,1:10-1:20,01:00-01:10,7,60,70,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,I1,1:20-1:30,01:10-01:20,8,70,80,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,J1,1:30-1:40,01:20-01:30,9,80,90,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,K1,1:40-1:50,01:30-01:40,10,90,100,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,L1,1:50-2:00,01:40-01:50,11,100,110,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,M1,2:00-2:10,01:50-02:00,12,110,120,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,N1,2:10-2:20,02:00-02:10,13,120,130,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,O1,2:20-2:30,02:10-02:20,14,130,140,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,P1,2:30-2:40,02:20-02:30,15,140,150,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,Q1,2:40-2:50,02:30-02:40,16,150,160,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,R1,2:50-3:00,02:40-02:50,17,160,170,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,S1,3:00-3:10,02:50-03:00,18,170,180,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,T1,3:10-3:20,03:00-03:10,19,180,190,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,U1,3:20-3:30,03:10-03:20,20,190,200,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,V1,3:30-3:40,03:20-03:30,21,200,210,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,W1,3:40-3:50,03:30-03:40,22,210,220,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,X1,3:50-4:00,03:40-03:50,23,220,230,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,Y1,4:00-4:10,03:50-04:00,24,230,240,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,Z1,4:10-4:20,04:00-04:10,25,240,250,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AA1,4:20-4:30,04:10-04:20,26,250,260,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AB1,4:30-4:40,04:20-04:30,27,260,270,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AC1,4:40-4:50,04:30-04:40,28,270,280,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AD1,4:50-5:00,04:40-04:50,29,280,290,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AE1,5:00-5:10,04:50-05:00,30,290,300,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AF1,5:10-5:20,05:00-05:10,31,300,310,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AG1,5:20-5:30,05:10-05:20,32,310,320,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AH1,5:30-5:40,05:20-05:30,33,320,330,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AI1,5:40-5:50,05:30-05:40,34,330,340,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AJ1,5:50-6:00,05:40-05:50,35,340,350,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AK1,6:00-6:10,05:50-06:00,36,350,360,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AL1,6:10-6:20,06:00-06:10,37,360,370,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AM1,6:20-6:30,06:10-06:20,38,370,380,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AN1,6:30-6:40,06:20-06:30,39,380,390,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AO1,6:40-6:50,06:30-06:40,40,390,400,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AP1,6:50-7:00,06:40-06:50,41,400,410,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AQ1,7:0-7:10,06:50-07:00,42,410,420,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AR1,7:10-7:20,07:00-07:10,43,420,430,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AS1,7:20-7:30,07:10-07:20,44,430,440,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AT1,7:30-7:40,07:20-07:30,45,440,450,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AU1,7:40-7:50,07:30-07:40,46,450,460,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AV1,7:50-8:00,07:40-07:50,47,460,470,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AW1,8:00-8:10,07:50-08:00,48,470,480,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AX1,8:10-8:20,08:00-08:10,49,480,490,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AY1,8:20-8:30,08:10-08:20,50,490,500,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,AZ1,8:30-8:40,08:20-08:30,51,500,510,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BA1,8:40-8:50,08:30-08:40,52,510,520,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BB1,8:50-9:00,08:40-08:50,53,520,530,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BC1,9:00-9:10,08:50-09:00,54,530,540,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BD1,9:10-9:20,09:00-09:10,55,540,550,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BE1,9:20-9:30,09:10-09:20,56,550,560,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BF1,9:30-9:40,09:20-09:30,57,560,570,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BG1,9:40-9:50,09:30-09:40,58,570,580,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BH1,9:50-10:00,09:40-09:50,59,580,590,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BI1,10:00-10:10,09:50-10:00,60,590,600,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BJ1,10:10-10:20,10:00-10:10,61,600,610,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BK1,10:20-10:30,10:10-10:20,62,610,620,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BL1,10:30-10:40,10:20-10:30,63,620,630,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BM1,10:40-10:50,10:30-10:40,64,630,640,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BN1,10:50-11:00,10:40-10:50,65,640,650,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BO1,11:00-11:10,10:50-11:00,66,650,660,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BP1,11:10-11:20,11:00-11:10,67,660,670,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BQ1,11:20-11:30,11:10-11:20,68,670,680,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BR1,11:30-11:40,11:20-11:30,69,680,690,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BS1,11:40-11:50,11:30-11:40,70,690,700,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BT1,11:50-12:00,11:40-11:50,71,700,710,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BU1,12:00-12:10,11:50-12:00,72,710,720,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BV1,12:10-12:20,12:00-12:10,73,720,730,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BW1,12:20-12:30,12:10-12:20,74,730,740,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BX1,12:30-12:40,12:20-12:30,75,740,750,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BY1,12:40-12:50,12:30-12:40,76,750,760,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,BZ1,12:50-13:00,12:40-12:50,77,760,770,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CA1,13:00-13:10,12:50-13:00,78,770,780,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CB1,13:10-13:20,13:00-13:10,79,780,790,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CC1,13:20-13:30,13:10-13:20,80,790,800,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CD1,13:30-13:40,13:20-13:30,81,800,810,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CE1,13:40-13:50,13:30-13:40,82,810,820,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CF1,13:50-14:00,13:40-13:50,83,820,830,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CG1,14:00-14:10,13:50-14:00,84,830,840,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CH1,14:10-14:20,14:00-14:10,85,840,850,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CI1,14:20-14:30,14:10-14:20,86,850,860,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CJ1,14:30-14:40,14:20-14:30,87,860,870,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CK1,14:40-14:50,14:30-14:40,88,870,880,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CL1,14:50-15:00,14:40-14:50,89,880,890,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CM1,15:00-15:10,14:50-15:00,90,890,900,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CN1,15:10-15:20,15:00-15:10,91,900,910,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CO1,15:20-15:30,15:10-15:20,92,910,920,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CP1,15:30-15:40,15:20-15:30,93,920,930,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CQ1,15:40-15:50,15:30-15:40,94,930,940,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CR1,15:50-16:00,15:40-15:50,95,940,950,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CS1,16:00-16:10,15:50-16:00,96,950,960,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CT1,16:10-16:20,16:00-16:10,97,960,970,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CU1,16:20-16:30,16:10-16:20,98,970,980,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CV1,16:30-16:40,16:20-16:30,99,980,990,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CW1,16:40-16:50,16:30-16:40,100,990,1000,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CX1,16:50-17:00,16:40-16:50,101,1000,1010,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CY1,17:00-17:10,16:50-17:00,102,1010,1020,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,CZ1,17:10-17:20,17:00-17:10,103,1020,1030,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DA1,17:20-17:30,17:10-17:20,104,1030,1040,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DB1,17:30-17:40,17:20-17:30,105,1040,1050,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DC1,17:40-17:50,17:30-17:40,106,1050,1060,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DD1,17:50-18:00,17:40-17:50,107,1060,1070,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DE1,18:00-18:10,17:50-18:00,108,1070,1080,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DF1,18:10-18:20,18:00-18:10,109,1080,1090,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DG1,18:20-18:30,18:10-18:20,110,1090,1100,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DH1,18:30-18:40,18:20-18:30,111,1100,1110,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DI1,18:40-18:50,18:30-18:40,112,1110,1120,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DJ1,18:50-19:00,18:40-18:50,113,1120,1130,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DK1,19:00-19:10,18:50-19:00,114,1130,1140,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DL1,19:10-19:20,19:00-19:10,115,1140,1150,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DM1,19:20-19:30,19:10-19:20,116,1150,1160,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DN1,19:30-19:40,19:20-19:30,117,1160,1170,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DO1,19:40-19:50,19:30-19:40,118,1170,1180,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DP1,19:50-20:00,19:40-19:50,119,1180,1190,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DQ1,20:00-20:10,19:50-20:00,120,1190,1200,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DR1,20:10-20:20,20:00-20:10,121,1200,1210,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DS1,20:20-20:30,20:10-20:20,122,1210,1220,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DT1,20:30-20:40,20:20-20:30,123,1220,1230,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DU1,20:40-20:50,20:30-20:40,124,1230,1240,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DV1,20:50-21:00,20:40-20:50,125,1240,1250,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DW1,21:00-21:10,20:50-21:00,126,1250,1260,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DX1,21:10-21:20,21:00-21:10,127,1260,1270,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DY1,21:20-21:30,21:10-21:20,128,1270,1280,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,DZ1,21:30-21:40,21:20-21:30,129,1280,1290,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EA1,21:40-21:50,21:30-21:40,130,1290,1300,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EB1,21:50-22:00,21:40-21:50,131,1300,1310,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EC1,22:00-22:10,21:50-22:00,132,1310,1320,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,ED1,22:10-22:20,22:00-22:10,133,1320,1330,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EE1,22:20-22:30,22:10-22:20,134,1330,1340,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EF1,22:30-22:40,22:20-22:30,135,1340,1350,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EG1,22:40-22:50,22:30-22:40,136,1350,1360,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EH1,22:50-23:00,22:40-22:50,137,1360,1370,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EI1,23:00-23:10,22:50-23:00,138,1370,1380,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EJ1,23:10-23:20,23:00-23:10,139,1380,1390,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EK1,23:20-23:30,23:10-23:20,140,1390,1400,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EL1,23:30-23:40,23:20-23:30,141,1400,1410,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EM1,23:40-23:50,23:30-23:40,142,1410,1420,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EN1,23:50-0:00+1,23:40-23:50,143,1420,1430,relabel_copy_only_no_data_shift
result4-2.xlsx,计划购电量,EO1,0:00-0:10+1,23:50-24:00,144,1430,1440,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,B1,0:10-0:20,00:00-00:10,1,0,10,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,C1,0:20-0:30,00:10-00:20,2,10,20,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,D1,0:30-0:40,00:20-00:30,3,20,30,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,E1,0:40-0:50,00:30-00:40,4,30,40,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,F1,0:50-1:00,00:40-00:50,5,40,50,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,G1,1:00-1:10,00:50-01:00,6,50,60,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,H1,1:10-1:20,01:00-01:10,7,60,70,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,I1,1:20-1:30,01:10-01:20,8,70,80,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,J1,1:30-1:40,01:20-01:30,9,80,90,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,K1,1:40-1:50,01:30-01:40,10,90,100,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,L1,1:50-2:00,01:40-01:50,11,100,110,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,M1,2:00-2:10,01:50-02:00,12,110,120,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,N1,2:10-2:20,02:00-02:10,13,120,130,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,O1,2:20-2:30,02:10-02:20,14,130,140,relabel_copy_only_no_data_shift
result4-3.xlsx,计划购电量,P1,2:30-2:40,02:20-02:30,15,140,150,relabel_copy_only_no_data_shift
