month,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,policy
2025-02,1885936.7771873118,1885936.7771873118,25534.962200228543,1197319.8046913852,0.0,0.0,1197319.8046913852,142331.8504492485,1339651.6551406337,601170.9926670996,490382.2411510929,86803.31580486707,54050.43167813505,32752.88412673203,old_q42_fixed
2025-03,1728616.4317131285,1728616.4317131285,49651.779313350045,1016965.8281204421,0.0,0.0,1016965.8281204421,257744.93980311355,1274710.7679235556,603155.2583502844,490536.0309700015,139331.3171795288,32884.01690949282,106447.30027003598,old_q42_fixed
2025-04,1446717.5005807339,1446717.5005807339,51017.162702706635,818310.922648648,0.0,0.0,818310.922648648,268588.0007598399,1086898.9234084878,540088.6472885999,437519.37635441934,177435.79334925988,16997.529322979124,160438.26402628075,old_q42_fixed
2025-05,1419687.4313311335,1419687.4313311335,57657.64220054797,819268.4930663077,0.0,0.0,819268.4930663077,304434.1274396326,1123702.6205059404,516883.9143460641,418451.9368949725,192102.6311139232,12876.253188241239,179226.37792568197,old_q42_fixed
2025-06,1843109.062502675,1843109.062502675,104055.36236436912,1195232.0351526851,0.0,0.0,1195232.0351526851,600532.9573748792,1795764.9925275643,562397.1959480703,451984.36593331746,86758.428668958,38212.54866595789,48545.880003000115,old_q42_fixed
2025-07,2108987.444599497,2108987.444599497,75680.10391850659,1498642.4585451554,0.0,0.0,1498642.4585451554,488088.2190880506,1986730.677633206,588694.2836121409,477226.08534252975,128380.09073172612,46459.777310505764,81920.31342122034,old_q42_fixed
2025-08,1832343.3265953246,1832343.3265953246,62687.4170994861,1272755.195046668,0.0,0.0,1272755.195046668,438209.1693915856,1710964.3644382535,543097.0930639163,442873.5549371018,210694.3413013293,25027.59471889283,185666.74658243646,old_q42_fixed
2025-09,1576138.8844460524,1576138.8844460524,103397.44324730676,966561.6621042375,0.0,0.0,966561.6621042375,594811.5454560646,1561373.2075603022,560917.1284212599,454775.6453591543,185010.97738125347,41987.8780237967,143023.09935745675,old_q42_fixed
2025-10,1646189.2141868814,1646189.2141868814,82836.1854070756,972485.8039091879,0.0,0.0,972485.8039091879,450962.4410222494,1423448.2449314373,597106.8017920174,483656.50945153413,140441.5162201404,15806.161928353187,124635.3542917872,old_q42_fixed
2025-11,1883010.2348751132,1883010.2348751132,67151.7133505631,1188832.1473951214,0.0,0.0,1188832.1473951214,376419.0528761905,1565251.2002713117,632131.5820942795,512008.6151987181,42066.57334678153,9520.113901308267,32546.45944547326,old_q42_fixed
2025-12,2469193.522878594,2469193.522878594,72255.35916654725,1729882.6109908456,0.0,0.0,1729882.6109908456,475363.41634186765,2205246.0273327134,722565.8852458674,583925.0752091095,38771.13577505023,36439.253214841025,2331.8825602092015,old_q42_fixed
2025-02,1904926.5722424092,1873309.446413554,5707.0127782652235,1212446.431777218,60263.6931029268,-27603.270750170163,1245106.8541299747,29871.16536949054,1274978.0194994651,612947.7296334095,495941.3950453949,48130.45253713788,20662.978577978403,27467.473959159477,old_q43_raw_ols
2025-03,1778514.6267975157,1753366.2033453193,3901.536841679443,1046381.1684563112,76809.93259767602,-26048.597408154164,1097142.503645833,19498.009788158044,1116640.513433991,646964.3988217429,523879.77605612687,107865.45095471598,9062.484613985454,98802.96634073052,old_q43_raw_ols
2025-04,1481694.5301001526,1483690.0179351328,7330.150862021903,832455.4472515839,63827.90861458673,-13847.273600571909,882436.0822655988,40320.83321892412,922756.9154845229,587907.6742254716,477131.04150484415,162513.9370765272,9341.463564159623,153172.47351236758,old_q43_raw_ols
2025-05,1431052.0714208274,1474657.7882512575,14344.354410033764,822419.6179028325,80293.39519149941,-7640.952648827309,895072.0604455046,81625.6891462144,976697.749591719,580393.0565663745,467950.1044499477,189748.72557819786,9012.552227960934,180736.1733502369,old_q43_raw_ols
2025-06,1922317.222667733,1937411.341704738,15396.04036430336,1249496.195909012,101761.7284126843,-19907.440004872784,1331350.4843168235,91071.58586757755,1422422.070184401,620688.1248123498,501529.06087942526,83655.15195278362,34516.48404869171,49138.66790409191,old_q43_raw_ols
2025-07,2121775.610052105,2161357.6902086437,25566.091865064118,1504307.006460548,152635.12503574463,-20391.371782126665,1636550.7597141657,150752.58435921837,1787303.344073384,649363.1086052252,525984.1179702324,118725.53192204825,40671.16981756171,78054.36210448653,old_q43_raw_ols
2025-08,1905942.4885854616,1898382.6355823737,8544.01987554607,1319896.8839448094,77248.00886637511,-19268.562387071604,1377876.330424113,56686.60220275358,1434562.9326268667,654504.6679916208,531559.1522513623,199868.27545099464,14146.981128498206,185721.29432249643,old_q43_raw_ols
2025-09,1672213.608409381,1687207.0438992644,15249.900147128727,1023250.0811815718,103118.21905729658,-17124.149003580023,1109244.1512352885,87024.93555274396,1196269.0867880324,597166.4223059344,487571.57946804137,204478.23395850023,56173.37982865049,148304.85412984976,old_q43_raw_ols
2025-10,1747123.1175092813,1725663.7847005557,10641.079642978468,1031917.1675017993,87933.30302153152,-24341.141056431174,1095509.3294668996,58476.04053809593,1153985.3700049957,654521.8481299346,527976.2487445571,134625.67392482347,12295.27358577162,122330.40033905185,old_q43_raw_ols
2025-11,1935194.140323048,1957092.027774364,3964.4620427205637,1219202.5432608966,86986.75572866271,-13445.28847051039,1292744.010519049,22183.32012254656,1314927.3306415954,644201.4117907021,521620.38354572724,50503.05358877627,13052.344882777305,37450.708705998964,old_q43_raw_ols
2025-12,2495706.1454475755,2518522.402990335,15946.87906819902,1746985.8326567376,103939.91123631773,-18107.291160100234,1832818.452732955,100700.8573411201,1933519.3100740754,710445.8381043044,575249.0544970521,35235.56221794869,33611.080086065296,1624.4821318833945,old_q43_raw_ols
2025-02,1904926.5722424092,1873309.446413554,5707.0127782652235,1212446.431777218,60263.6931029268,-27603.270750170163,1245106.8541299747,29871.16536949054,1274978.0194994651,612947.7296334095,495941.3950453949,48130.45253713788,20662.978577978403,27467.473959159477,old_q43_w28_ols
2025-03,1778514.6267975157,1753366.2033453193,3901.536841679443,1046381.1684563112,76809.93259767602,-26048.597408154164,1097142.503645833,19498.009788158044,1116640.513433991,646964.3988217429,523879.77605612687,107865.45095471598,9062.484613985454,98802.96634073052,old_q43_w28_ols
2025-04,1442912.765191935,1491478.1421184095,4648.640520109284,806972.0982152156,90434.25895693766,-8225.77935683807,889180.5778153152,24238.210277769424,913418.7880930846,594349.0116093674,482170.21149831166,166218.38352746298,11701.133781907904,154517.24974555508,old_q43_w28_ols
2025-05,1447898.4590488775,1488388.2538758875,11502.161892741775,832264.4843258462,74622.27000465583,-7236.311693217263,899650.4426372848,64687.06319520157,964337.5058324863,601459.7005182052,483964.0791198406,195584.32940359804,14333.891203870327,181250.4381997277,old_q43_w28_ols
2025-06,1903408.6266515977,1947556.5703167776,13926.82724417982,1235516.3410585884,120958.11960344619,-14403.582315345835,1342070.8783466888,81497.66474189708,1423568.5430885858,636038.6778072289,515191.3290238554,90642.88259425065,42987.055805712094,47655.82678853856,old_q43_w28_ols
2025-07,2129275.830938753,2171852.060823094,25467.39914749491,1509761.9610594139,150711.27896810003,-19938.313907723637,1640534.9261197902,148516.1387942936,1789051.0649140838,653193.7680050565,529086.9520840958,128393.38453296138,49009.92145765604,79383.46307530534,old_q43_w28_ols
2025-08,1881115.1258746767,1908610.2469900737,5417.536355393355,1302652.8051644948,94851.50942190462,-13381.026330552662,1384123.2882558468,34771.33426604023,1418894.6225218868,672336.6707981445,544984.7214815592,202562.96976221513,18707.79309699988,183855.17666521526,old_q43_w28_ols
2025-09,1647219.752541702,1690066.9282400347,15316.685438603019,1006977.4348770222,114327.68971795286,-12644.150230890551,1108660.9743640844,85540.43958654652,1194201.413950631,603143.7147583151,493431.5393975571,207287.5710678798,60740.102826350114,146547.46824152968,old_q43_w28_ols
2025-10,1712283.9132669766,1729862.6919121353,11400.90469510617,1006307.6011174917,98281.60550302008,-16640.602586551908,1087948.60403396,61273.14940454387,1149221.7534385037,662854.916449765,534721.299808675,137996.38893281808,14839.18222206922,123157.20671074887,old_q43_w28_ols
2025-11,1920774.0066696217,1964074.1324613264,3217.1210595039174,1207575.9887665852,95787.50195791102,-9416.477518310123,1293947.0132061862,17905.30208315017,1311852.3152893365,646723.1769166322,523665.6535509093,56261.32217177406,17420.58129065464,38840.74088111942,old_q43_w28_ols
2025-12,2492080.7516985135,2520560.993666656,17737.90013831715,1743824.9729218443,96795.47898385442,-15782.906218214968,1824837.5456874836,111277.46068567803,1936115.0063731617,716708.4844911166,580323.8418637533,37877.31494427654,35412.01708139478,2465.297862881768,old_q43_w28_ols
2025-02,1904148.5532342833,1872132.1987707473,5530.588427066713,1210540.3946525422,59088.62898469963,-27432.04423516317,1242196.9794020788,28945.795966334874,1271142.7753684137,609852.6726547752,493697.33789712377,47627.780373495894,20685.6834760971,26942.096897398795,old_q43_raw_fixed
2025-03,1775448.1074357578,1751764.8988334285,4032.8759670347567,1043248.1835807331,77811.30208314632,-25724.91543886841,1095334.570225011,20426.321487517125,1115760.8917125282,630797.4335812798,511051.9324862521,109734.60723876888,9804.55122569918,99930.0560130697,old_q43_raw_fixed
2025-04,1479071.7818939253,1479898.4363826606,7323.050280203069,831330.8413632835,63094.92236396311,-13838.845179362826,880586.9185478837,40309.86929245683,920896.7878403405,575597.3766311194,467306.3248118767,161200.83584362105,8687.926309771374,152512.90953384968,old_q43_raw_fixed
2025-05,1425036.4042282635,1469614.0604799683,13789.01423483415,819419.469123699,78919.48112396774,-7237.267830999026,891101.6824166677,80949.95599010414,972051.6384067718,549169.4158741503,443460.9057970685,190884.099671054,10087.758682951504,180796.34098810249,old_q43_raw_fixed
2025-06,1920891.9439396183,1937943.5279742894,16196.240239253608,1248585.4383195015,100843.15712271968,-18861.035921742336,1330567.5595204788,93258.14222884073,1423825.7017493194,615532.5695201379,495874.14914713043,84488.18165720219,34770.33119505372,49717.850462148475,old_q43_raw_fixed
2025-07,2116565.5041480632,2156076.9527706685,24693.563850675077,1506984.1936186736,152287.0338270842,-20087.013219807228,1639184.2142259507,152958.13540751138,1792142.349633462,619962.2402288939,502169.41458540416,118158.43146118737,40219.20752051106,77939.22394067631,old_q43_raw_fixed
2025-08,1899849.4978655756,1891239.2502227677,7896.891342990365,1320109.7199452068,76578.41952057817,-19297.512471145525,1377390.6269946394,58353.18690200516,1435743.8138966446,625306.1822286102,508045.0504289399,197762.14549942117,15490.082023293045,182272.06347612813,old_q43_raw_fixed
2025-09,1668385.652259912,1683513.6478973394,15138.105412834011,1021180.7735155704,103374.02080225042,-17145.54406299639,1107409.2502548245,87299.57668439184,1194708.8269392163,581367.6929879469,475232.3368321942,204132.5299044209,57797.84070213625,146334.68920228462,old_q43_raw_fixed
2025-10,1744109.9209372886,1722046.3791555616,10616.872716542042,1029579.6923843514,88329.19179004303,-24625.590036387537,1093283.2941380069,58169.003757026265,1151452.2978950331,639645.8398600597,515664.8037161551,133548.62469486558,11662.982194956663,121885.6424999089,old_q43_raw_fixed
2025-11,1936049.3027020486,1959267.0670333952,3838.3048835036307,1217555.90243126,86726.12632189492,-12895.81157317144,1291386.2171799834,21418.706200372213,1312804.9233803556,648252.1382193005,525175.4099173218,52056.2356315868,13925.866643650223,38130.36898793658,old_q43_raw_fixed
2025-12,2498776.0499518253,2521422.6947760237,16289.74027517591,1746039.4724261248,106388.56389186071,-18857.996082756013,1833570.0402352295,103779.56358188183,1937349.6038171113,727521.8308609948,589042.4997927842,35196.16774965567,33562.49861683989,1633.6691328157829,old_q43_raw_fixed
