date,interval_start,interval_end,emergency_kwh,ten_minute_intervals
2025-09-28,2025-09-28 22:20:00,2025-09-28 22:30:00,16.876500761254214,1
2025-09-28,2025-09-28 23:20:00,2025-09-29 00:00:00,143.4507827153849,4
2025-09-29,2025-09-29 06:00:00,2025-09-29 06:10:00,20.39463333333333,1
2025-09-29,2025-09-29 08:20:00,2025-09-29 09:50:00,1159.925227899872,9
2025-09-29,2025-09-29 20:10:00,2025-09-29 21:00:00,2209.592426940881,5
2025-09-29,2025-09-29 21:30:00,2025-09-29 21:50:00,47.74333243189915,2
2025-09-29,2025-09-29 22:30:00,2025-09-29 23:00:00,80.41867369799061,3
2025-09-29,2025-09-29 23:30:00,2025-09-30 00:00:00,221.28812693445573,3
2025-09-30,2025-09-30 08:20:00,2025-09-30 09:40:00,1754.2019419893745,8
2025-09-30,2025-09-30 10:00:00,2025-09-30 10:10:00,3.8029134999998857,1
2025-09-30,2025-09-30 19:50:00,2025-09-30 20:50:00,3409.5595186568753,6
2025-09-30,2025-09-30 21:00:00,2025-09-30 21:20:00,59.044461235641506,2
2025-09-30,2025-09-30 23:00:00,2025-10-01 00:00:00,317.90692676563054,6
2025-10-02,2025-10-02 09:00:00,2025-10-02 09:20:00,157.56004269104523,2
2025-10-03,2025-10-03 06:10:00,2025-10-03 07:40:00,1947.9792021859698,9
2025-10-03,2025-10-03 20:40:00,2025-10-03 20:50:00,34.77990979611792,1
2025-10-04,2025-10-04 06:30:00,2025-10-04 07:40:00,1616.0838019009918,7
2025-10-05,2025-10-05 08:40:00,2025-10-05 09:20:00,284.41487072258695,4
2025-10-05,2025-10-05 20:30:00,2025-10-05 20:40:00,65.15839081720083,1
2025-10-06,2025-10-06 20:30:00,2025-10-06 20:40:00,102.29237872256,1
2025-10-07,2025-10-07 08:40:00,2025-10-07 09:40:00,741.344866769726,6
2025-10-07,2025-10-07 20:30:00,2025-10-07 20:40:00,74.43393665237443,1
2025-10-08,2025-10-08 08:10:00,2025-10-08 09:20:00,1116.0723546561214,7
2025-10-08,2025-10-08 20:10:00,2025-10-08 21:50:00,2168.6791740626422,10
2025-10-09,2025-10-09 08:30:00,2025-10-09 09:20:00,623.3796692019968,5
2025-10-09,2025-10-09 20:10:00,2025-10-09 21:50:00,1768.5467869370634,10
2025-10-10,2025-10-10 06:20:00,2025-10-10 07:40:00,1796.7558769952552,8
2025-10-10,2025-10-10 20:20:00,2025-10-10 21:50:00,1659.8623754043388,9
2025-10-11,2025-10-11 07:00:00,2025-10-11 07:50:00,759.0793228940695,5
2025-10-11,2025-10-11 20:20:00,2025-10-11 21:00:00,1094.819716738143,4
2025-10-11,2025-10-11 21:20:00,2025-10-11 21:40:00,470.27681430739364,2
2025-10-12,2025-10-12 06:00:00,2025-10-12 06:10:00,20.929933333333334,1
2025-10-12,2025-10-12 08:50:00,2025-10-12 09:20:00,270.77569322351076,3
2025-10-12,2025-10-12 19:50:00,2025-10-12 20:40:00,3060.235930258093,5
2025-10-12,2025-10-12 21:40:00,2025-10-12 22:00:00,35.68220387817958,2
2025-10-13,2025-10-13 09:10:00,2025-10-13 09:30:00,107.9766722971555,2
2025-10-13,2025-10-13 20:20:00,2025-10-13 22:00:00,1541.4298456406602,10
2025-10-14,2025-10-14 08:30:00,2025-10-14 09:40:00,1369.1676999624256,7
2025-10-14,2025-10-14 19:50:00,2025-10-14 20:40:00,3140.279238501402,5
2025-10-14,2025-10-14 21:00:00,2025-10-14 22:00:00,147.19272570890445,6
2025-10-15,2025-10-15 08:40:00,2025-10-15 09:30:00,800.7788271708558,5
2025-10-15,2025-10-15 19:40:00,2025-10-15 22:00:00,4539.169012908912,14
2025-10-15,2025-10-15 23:40:00,2025-10-16 00:00:00,29.920058671447713,2
2025-10-16,2025-10-16 08:30:00,2025-10-16 09:40:00,1064.5170465134604,7
2025-10-16,2025-10-16 19:30:00,2025-10-16 22:00:00,4640.634364768045,15
2025-10-16,2025-10-16 22:40:00,2025-10-17 00:00:00,134.3947388131957,8
2025-10-17,2025-10-17 06:50:00,2025-10-17 07:50:00,931.4195355461052,6
2025-10-17,2025-10-17 20:30:00,2025-10-17 22:10:00,1266.417786421816,10
2025-10-17,2025-10-17 22:30:00,2025-10-18 00:00:00,433.38475708443974,9
2025-10-18,2025-10-18 06:50:00,2025-10-18 08:00:00,891.5752506756878,7
2025-10-18,2025-10-18 20:30:00,2025-10-18 21:10:00,628.203661674782,4
2025-10-18,2025-10-18 21:30:00,2025-10-19 00:00:00,948.400172190915,15
2025-10-19,2025-10-19 08:30:00,2025-10-19 09:40:00,882.351545803035,7
2025-10-19,2025-10-19 19:50:00,2025-10-19 21:40:00,3761.5989654193563,11
2025-10-20,2025-10-20 08:40:00,2025-10-20 10:10:00,1668.051112367541,9
2025-10-20,2025-10-20 20:10:00,2025-10-20 21:30:00,2093.2689081180097,8
2025-10-20,2025-10-20 21:50:00,2025-10-20 22:00:00,9.729379435676265,1
2025-10-20,2025-10-20 22:40:00,2025-10-21 00:00:00,275.0209384923577,8
2025-10-21,2025-10-21 08:50:00,2025-10-21 10:10:00,1213.671585977933,8
2025-10-21,2025-10-21 19:50:00,2025-10-21 21:40:00,3312.94373582212,11
2025-10-21,2025-10-21 22:40:00,2025-10-22 00:00:00,204.76583188166916,8
2025-10-22,2025-10-22 08:40:00,2025-10-22 10:20:00,2128.843945095428,10
2025-10-22,2025-10-22 20:10:00,2025-10-22 21:00:00,1552.0133782957632,5
2025-10-22,2025-10-22 21:20:00,2025-10-22 22:00:00,83.33097142634513,4
2025-10-22,2025-10-22 22:40:00,2025-10-23 00:00:00,253.94779190040754,8
2025-10-23,2025-10-23 09:00:00,2025-10-23 09:40:00,603.3713599115852,4
2025-10-23,2025-10-23 20:20:00,2025-10-23 20:40:00,973.4377836699476,2
2025-10-23,2025-10-23 21:00:00,2025-10-23 21:20:00,6.43942820565503,2
2025-10-23,2025-10-23 22:00:00,2025-10-23 23:20:00,243.9771064287948,8
2025-10-23,2025-10-23 23:30:00,2025-10-24 00:00:00,31.18108024026832,3
2025-10-24,2025-10-24 06:50:00,2025-10-24 08:10:00,1436.9134608884667,8
2025-10-24,2025-10-24 20:30:00,2025-10-24 21:40:00,1534.7620455241397,7
2025-10-24,2025-10-24 21:50:00,2025-10-24 22:30:00,182.67849986210925,4
2025-10-24,2025-10-24 22:40:00,2025-10-25 00:00:00,241.9324260024152,8
2025-10-25,2025-10-25 07:10:00,2025-10-25 08:00:00,596.9790909995982,5
2025-10-25,2025-10-25 20:30:00,2025-10-25 21:20:00,1021.0002278115593,5
2025-10-25,2025-10-25 21:30:00,2025-10-25 22:30:00,574.7721495755395,6
2025-10-25,2025-10-25 22:40:00,2025-10-25 23:30:00,180.1003224295511,5
2025-10-25,2025-10-25 23:40:00,2025-10-26 00:00:00,38.14207485644778,2
2025-10-26,2025-10-26 20:20:00,2025-10-26 21:10:00,1108.7120494881801,5
2025-10-26,2025-10-26 23:40:00,2025-10-26 23:50:00,20.69178739911056,1
2025-10-27,2025-10-27 06:00:00,2025-10-27 06:10:00,19.74493333333328,1
2025-10-27,2025-10-27 20:10:00,2025-10-27 21:40:00,1784.129537729581,9
2025-10-27,2025-10-27 22:20:00,2025-10-27 23:20:00,160.71033082575258,6
2025-10-28,2025-10-28 08:50:00,2025-10-28 09:40:00,783.606682137181,5
2025-10-28,2025-10-28 20:10:00,2025-10-28 21:50:00,1744.0193804706846,10
2025-10-28,2025-10-28 22:20:00,2025-10-28 23:00:00,107.89072437084339,4
2025-10-29,2025-10-29 09:00:00,2025-10-29 10:30:00,1570.6600402151028,9
2025-10-29,2025-10-29 19:40:00,2025-10-29 21:30:00,3912.350337866234,11
2025-10-29,2025-10-29 22:20:00,2025-10-29 22:50:00,41.61352611551367,3
2025-10-29,2025-10-29 23:50:00,2025-10-30 00:00:00,14.10585260069081,1
2025-10-30,2025-10-30 06:00:00,2025-10-30 06:10:00,3.6418333333332384,1
2025-10-30,2025-10-30 09:00:00,2025-10-30 09:40:00,403.48748032390745,4
2025-10-30,2025-10-30 20:20:00,2025-10-30 21:00:00,1159.169105859546,4
2025-10-30,2025-10-30 21:10:00,2025-10-30 22:00:00,148.71117840378832,5
2025-10-30,2025-10-30 22:50:00,2025-10-30 23:50:00,151.09563969060414,6
2025-10-31,2025-10-31 07:00:00,2025-10-31 08:20:00,1063.0538348316354,8
2025-10-31,2025-10-31 20:30:00,2025-10-31 21:00:00,506.08660435773197,3
2025-10-31,2025-10-31 21:10:00,2025-10-31 22:50:00,529.7421390790789,10
2025-10-31,2025-10-31 23:50:00,2025-11-01 00:00:00,13.732615503109695,1
2025-11-01,2025-11-01 07:00:00,2025-11-01 08:10:00,1137.4874916755798,7
2025-11-01,2025-11-01 20:40:00,2025-11-01 21:00:00,433.7275771230919,2
2025-11-01,2025-11-01 21:30:00,2025-11-01 21:40:00,294.8800155915227,1
2025-11-01,2025-11-01 21:50:00,2025-11-01 22:20:00,77.07410842645156,3
2025-11-01,2025-11-01 22:40:00,2025-11-02 00:00:00,170.08145722582148,8
2025-11-02,2025-11-02 08:50:00,2025-11-02 10:10:00,1310.304339113844,8
2025-11-02,2025-11-02 20:10:00,2025-11-02 21:00:00,2202.885759322178,5
2025-11-02,2025-11-02 21:40:00,2025-11-02 22:20:00,73.62240973374337,4
2025-11-03,2025-11-03 09:20:00,2025-11-03 10:20:00,685.4941165326514,6
2025-11-03,2025-11-03 20:00:00,2025-11-03 21:20:00,2332.8244093756052,8
2025-11-03,2025-11-03 21:50:00,2025-11-03 22:00:00,19.682871954123858,1
2025-11-03,2025-11-03 23:50:00,2025-11-04 00:00:00,15.996042804193166,1
2025-11-04,2025-11-04 05:50:00,2025-11-04 06:10:00,33.59954999999991,2
2025-11-04,2025-11-04 09:20:00,2025-11-04 10:20:00,588.9450147979559,6
2025-11-04,2025-11-04 20:20:00,2025-11-04 20:40:00,1189.2789939969498,2
2025-11-04,2025-11-04 20:50:00,2025-11-04 21:20:00,74.74896550344222,3
2025-11-04,2025-11-04 22:00:00,2025-11-04 22:20:00,34.91232921543999,2
2025-11-04,2025-11-04 23:10:00,2025-11-05 00:00:00,127.71693547983489,5
2025-11-05,2025-11-05 06:30:00,2025-11-05 06:40:00,3.227683333333175,1
2025-11-05,2025-11-05 09:10:00,2025-11-05 10:10:00,973.8843888277182,6
2025-11-05,2025-11-05 20:20:00,2025-11-05 20:40:00,724.5741320109553,2
2025-11-05,2025-11-05 22:30:00,2025-11-05 23:00:00,90.3131676369881,3
2025-11-05,2025-11-05 23:20:00,2025-11-05 23:40:00,27.336029479004242,2
2025-11-06,2025-11-06 08:40:00,2025-11-06 10:40:00,2579.1062038058008,12
2025-11-06,2025-11-06 20:20:00,2025-11-06 21:50:00,1532.2071864148904,9
2025-11-06,2025-11-06 22:50:00,2025-11-06 23:40:00,90.88975009057961,5
2025-11-07,2025-11-07 07:10:00,2025-11-07 08:30:00,1423.4429120170112,8
2025-11-07,2025-11-07 20:30:00,2025-11-07 20:50:00,614.7791254817611,2
2025-11-07,2025-11-07 22:40:00,2025-11-07 23:30:00,220.05780909546596,5
2025-11-07,2025-11-07 23:50:00,2025-11-08 00:00:00,42.922791949649024,1
2025-11-08,2025-11-08 07:30:00,2025-11-08 08:10:00,503.45257811976745,4
2025-11-08,2025-11-08 20:30:00,2025-11-08 20:50:00,477.9488625256767,2
2025-11-08,2025-11-08 21:20:00,2025-11-08 21:40:00,373.36530449208226,2
2025-11-08,2025-11-08 22:10:00,2025-11-08 23:00:00,103.52244811030891,5
2025-11-08,2025-11-08 23:50:00,2025-11-09 00:00:00,12.207163392400208,1
2025-11-09,2025-11-09 09:40:00,2025-11-09 10:20:00,231.95840501690907,4
2025-11-09,2025-11-09 20:00:00,2025-11-09 20:40:00,2307.839471723033,4
2025-11-09,2025-11-09 20:50:00,2025-11-09 21:20:00,96.10772474123766,3
2025-11-09,2025-11-09 22:20:00,2025-11-09 22:50:00,66.51266097558728,3
2025-11-10,2025-11-10 09:10:00,2025-11-10 10:50:00,973.8701920503793,10
2025-11-10,2025-11-10 19:50:00,2025-11-10 21:00:00,3376.3528319557918,7
2025-11-10,2025-11-10 21:30:00,2025-11-10 22:00:00,133.03386199550127,3
2025-11-10,2025-11-10 23:20:00,2025-11-10 23:30:00,17.33358642022599,1
2025-11-11,2025-11-11 06:20:00,2025-11-11 06:30:00,2.051666666666734,1
2025-11-11,2025-11-11 09:30:00,2025-11-11 10:20:00,607.719353166339,5
2025-11-11,2025-11-11 20:20:00,2025-11-11 20:40:00,1345.3760568139573,2
2025-11-11,2025-11-11 21:30:00,2025-11-11 22:00:00,97.26001025994933,3
2025-11-11,2025-11-11 22:20:00,2025-11-11 22:40:00,28.004788986650965,2
2025-11-11,2025-11-11 23:00:00,2025-11-11 23:30:00,106.10724146250679,3
2025-11-12,2025-11-12 06:20:00,2025-11-12 06:30:00,11.773333333333312,1
2025-11-12,2025-11-12 09:50:00,2025-11-12 10:40:00,250.7488881860271,5
2025-11-12,2025-11-12 20:20:00,2025-11-12 20:40:00,1020.6366134324542,2
2025-11-12,2025-11-12 21:40:00,2025-11-12 21:50:00,18.90844463093679,1
2025-11-12,2025-11-12 23:50:00,2025-11-13 00:00:00,16.154291213890268,1
2025-11-13,2025-11-13 06:00:00,2025-11-13 06:10:00,2.0105333333332283,1
2025-11-13,2025-11-13 20:10:00,2025-11-13 20:40:00,2119.8106512893705,3
2025-11-14,2025-11-14 07:40:00,2025-11-14 08:20:00,389.1100522670986,4
2025-11-14,2025-11-14 20:30:00,2025-11-14 20:50:00,598.7891511413002,2
2025-11-14,2025-11-14 21:10:00,2025-11-14 22:00:00,201.90484442783094,5
2025-11-15,2025-11-15 07:20:00,2025-11-15 08:30:00,1119.0256365120026,7
2025-11-15,2025-11-15 20:30:00,2025-11-15 20:50:00,486.6963586555862,2
2025-11-15,2025-11-15 21:00:00,2025-11-15 21:10:00,23.626213415695837,1
2025-11-15,2025-11-15 21:30:00,2025-11-15 22:00:00,184.97242417728967,3
2025-11-16,2025-11-16 09:40:00,2025-11-16 10:50:00,1031.519374435692,7
2025-11-16,2025-11-16 20:10:00,2025-11-16 20:50:00,1660.0364922055442,4
2025-11-17,2025-11-17 10:00:00,2025-11-17 10:50:00,223.0272370427924,5
2025-11-17,2025-11-17 20:30:00,2025-11-17 20:50:00,348.8667631918772,2
2025-11-17,2025-11-17 22:20:00,2025-11-17 22:40:00,23.01887601984497,2
2025-11-17,2025-11-17 23:00:00,2025-11-17 23:20:00,28.799717817603504,2
2025-11-18,2025-11-18 20:00:00,2025-11-18 21:20:00,2491.751306958824,8
2025-11-18,2025-11-18 22:50:00,2025-11-18 23:00:00,5.158838986049382,1
2025-11-19,2025-11-19 05:50:00,2025-11-19 06:00:00,1.384999999999991,1
2025-11-19,2025-11-19 09:30:00,2025-11-19 10:50:00,1358.8536463113694,8
2025-11-19,2025-11-19 20:20:00,2025-11-19 21:10:00,1541.6234877498118,5
2025-11-19,2025-11-19 23:40:00,2025-11-20 00:00:00,32.039331135012134,2
2025-11-20,2025-11-20 20:10:00,2025-11-20 21:30:00,1670.728573576495,8
2025-11-20,2025-11-20 23:20:00,2025-11-20 23:50:00,105.13856896926248,3
2025-11-21,2025-11-21 07:20:00,2025-11-21 08:20:00,1132.2353325639492,6
2025-11-21,2025-11-21 20:40:00,2025-11-21 22:00:00,472.6359781571401,8
2025-11-21,2025-11-21 22:10:00,2025-11-21 23:40:00,295.40770523485804,9
2025-11-22,2025-11-22 07:40:00,2025-11-22 08:30:00,759.634516703816,5
2025-11-22,2025-11-22 08:40:00,2025-11-22 09:10:00,67.9989965,3
2025-11-22,2025-11-22 20:30:00,2025-11-22 21:00:00,720.224235293296,3
2025-11-22,2025-11-22 21:20:00,2025-11-22 22:00:00,70.9605762782203,4
2025-11-22,2025-11-22 22:20:00,2025-11-22 22:40:00,32.270167951136216,2
2025-11-22,2025-11-22 23:00:00,2025-11-22 23:20:00,33.16537205663722,2
2025-11-22,2025-11-22 23:30:00,2025-11-23 00:00:00,38.29020957170358,3
2025-11-23,2025-11-23 09:50:00,2025-11-23 10:50:00,993.8325009130202,6
2025-11-23,2025-11-23 20:30:00,2025-11-23 21:20:00,562.2718123074103,5
2025-11-24,2025-11-24 06:00:00,2025-11-24 06:10:00,18.839666666666517,1
2025-11-24,2025-11-24 20:20:00,2025-11-24 21:30:00,960.4013487377503,7
2025-11-24,2025-11-24 21:50:00,2025-11-24 22:00:00,7.844641450524591,1
2025-11-24,2025-11-24 23:10:00,2025-11-25 00:00:00,140.85867829950766,5
2025-11-25,2025-11-25 10:00:00,2025-11-25 10:50:00,498.1204814471464,5
2025-11-25,2025-11-25 20:20:00,2025-11-25 20:40:00,1443.9149850603508,2
2025-11-25,2025-11-25 21:30:00,2025-11-25 22:10:00,65.4459391917042,4
2025-11-25,2025-11-25 23:10:00,2025-11-26 00:00:00,91.23955494268344,5
2025-11-26,2025-11-26 06:00:00,2025-11-26 06:10:00,32.99316666666664,1
2025-11-26,2025-11-26 10:40:00,2025-11-26 10:50:00,62.359375038083066,1
2025-11-26,2025-11-26 20:10:00,2025-11-26 20:40:00,2118.039203923085,3
2025-11-27,2025-11-27 20:20:00,2025-11-27 20:40:00,1078.1129294721568,2
2025-11-28,2025-11-28 07:50:00,2025-11-28 09:00:00,629.9511778521031,7
2025-11-28,2025-11-28 20:30:00,2025-11-28 20:50:00,632.6430780449618,2
2025-11-28,2025-11-28 21:30:00,2025-11-28 21:40:00,197.46171622907823,1
2025-11-29,2025-11-29 08:10:00,2025-11-29 09:00:00,294.58997368337884,5
2025-11-29,2025-11-29 19:50:00,2025-11-29 20:50:00,2376.54263092005,6
2025-11-29,2025-11-29 21:20:00,2025-11-29 21:40:00,69.59239040915075,2
2025-11-29,2025-11-29 23:40:00,2025-11-30 00:00:00,76.8709218247,2
2025-11-30,2025-11-30 06:00:00,2025-11-30 06:10:00,6.062833333333401,1
2025-11-30,2025-11-30 10:00:00,2025-11-30 10:50:00,529.301243749936,5
2025-11-30,2025-11-30 19:40:00,2025-11-30 20:40:00,3632.772794965606,6
2025-11-30,2025-11-30 22:00:00,2025-11-30 22:10:00,0.2924074220429933,1
2025-11-30,2025-11-30 22:50:00,2025-11-30 23:30:00,56.392380394364935,4
2025-12-01,2025-12-01 05:50:00,2025-12-01 06:10:00,192.89758121104785,2
2025-12-01,2025-12-01 07:50:00,2025-12-01 08:10:00,113.36543333333339,2
2025-12-01,2025-12-01 08:30:00,2025-12-01 10:50:00,5432.586137539753,14
2025-12-01,2025-12-01 19:50:00,2025-12-01 20:40:00,3208.8961901933867,5
2025-12-01,2025-12-01 21:30:00,2025-12-01 21:50:00,28.636439083879395,2
2025-12-01,2025-12-01 22:10:00,2025-12-01 22:20:00,31.258224495927447,1
2025-12-01,2025-12-01 22:40:00,2025-12-01 23:00:00,12.176940517635261,2
2025-12-01,2025-12-01 23:50:00,2025-12-02 00:00:00,43.23981265347334,1
2025-12-02,2025-12-02 05:50:00,2025-12-02 06:10:00,164.85483333333332,2
2025-12-02,2025-12-02 07:50:00,2025-12-02 08:20:00,201.09771666666654,3
2025-12-02,2025-12-02 08:40:00,2025-12-02 10:50:00,5825.686881925854,13
2025-12-02,2025-12-02 19:40:00,2025-12-02 22:40:00,4243.275946265729,18
2025-12-02,2025-12-02 23:00:00,2025-12-03 00:00:00,75.15062573359751,6
2025-12-03,2025-12-03 06:00:00,2025-12-03 06:10:00,28.43910180562557,1
2025-12-03,2025-12-03 07:50:00,2025-12-03 08:10:00,127.90226076982276,2
2025-12-03,2025-12-03 08:50:00,2025-12-03 10:40:00,4068.195046495548,11
2025-12-03,2025-12-03 19:50:00,2025-12-03 21:10:00,3550.00623946005,8
2025-12-03,2025-12-03 21:20:00,2025-12-03 22:20:00,200.60931147741232,6
2025-12-03,2025-12-03 22:30:00,2025-12-04 00:00:00,220.1584093939395,9
2025-12-04,2025-12-04 06:00:00,2025-12-04 06:10:00,63.1234833333333,1
2025-12-04,2025-12-04 07:50:00,2025-12-04 08:20:00,211.06404999999972,3
2025-12-04,2025-12-04 08:40:00,2025-12-04 10:50:00,5227.889046758785,13
2025-12-04,2025-12-04 20:10:00,2025-12-04 21:30:00,2150.9232088302283,8
2025-12-04,2025-12-04 21:40:00,2025-12-04 22:30:00,91.09048105649838,5
2025-12-04,2025-12-04 22:40:00,2025-12-05 00:00:00,236.3550133781451,8
2025-12-05,2025-12-05 07:30:00,2025-12-05 09:30:00,2789.5243919589984,12
2025-12-05,2025-12-05 19:40:00,2025-12-05 21:00:00,2997.3079305743377,8
2025-12-05,2025-12-05 21:20:00,2025-12-06 00:00:00,895.6794471119388,16
2025-12-06,2025-12-06 07:30:00,2025-12-06 09:50:00,2812.332522139158,14
2025-12-06,2025-12-06 19:00:00,2025-12-06 22:50:00,5374.598148972357,23
2025-12-06,2025-12-06 23:10:00,2025-12-07 00:00:00,58.699348647929256,5
2025-12-07,2025-12-07 06:00:00,2025-12-07 06:10:00,45.44301590832117,1
2025-12-07,2025-12-07 07:50:00,2025-12-07 08:10:00,163.179469394237,2
2025-12-07,2025-12-07 09:10:00,2025-12-07 10:50:00,2964.066178224748,10
2025-12-07,2025-12-07 19:50:00,2025-12-07 21:00:00,3340.184754706461,7
2025-12-07,2025-12-07 22:20:00,2025-12-07 22:30:00,20.558360416205275,1
2025-12-07,2025-12-07 23:30:00,2025-12-07 23:50:00,19.601686694608656,2
2025-12-08,2025-12-08 20:30:00,2025-12-08 20:50:00,432.18792582400783,2
2025-12-09,2025-12-09 07:50:00,2025-12-09 08:10:00,36.86965251501692,2
2025-12-09,2025-12-09 20:30:00,2025-12-09 20:40:00,541.5727417191488,1
2025-12-09,2025-12-09 20:50:00,2025-12-09 21:10:00,31.30107775658928,2
2025-12-10,2025-12-10 20:30:00,2025-12-10 20:50:00,584.834478776498,2
2025-12-10,2025-12-10 21:10:00,2025-12-10 21:20:00,11.028864683300936,1
2025-12-11,2025-12-11 20:30:00,2025-12-11 20:40:00,85.86413260767029,1
2025-12-11,2025-12-11 21:20:00,2025-12-11 22:00:00,69.45668579582866,4
2025-12-12,2025-12-12 09:30:00,2025-12-12 09:50:00,69.33388083468569,2
2025-12-12,2025-12-12 20:30:00,2025-12-12 21:40:00,779.3284740689804,7
2025-12-13,2025-12-13 20:30:00,2025-12-13 21:00:00,521.926846554044,3
2025-12-13,2025-12-13 21:30:00,2025-12-13 21:50:00,51.706793062911856,2
2025-12-14,2025-12-14 10:30:00,2025-12-14 10:50:00,280.1167531905767,2
2025-12-14,2025-12-14 20:20:00,2025-12-14 20:40:00,901.5937196094538,2
2025-12-14,2025-12-14 21:00:00,2025-12-14 21:20:00,27.986634811204453,2
2025-12-14,2025-12-14 21:30:00,2025-12-14 21:50:00,12.343334167305807,2
2025-12-15,2025-12-15 07:50:00,2025-12-15 08:00:00,18.6918266390353,1
2025-12-15,2025-12-15 10:30:00,2025-12-15 10:50:00,217.33027139654698,2
2025-12-15,2025-12-15 20:30:00,2025-12-15 20:40:00,699.5761735168338,1
2025-12-16,2025-12-16 10:30:00,2025-12-16 10:50:00,94.57911019953059,2
2025-12-16,2025-12-16 20:30:00,2025-12-16 21:10:00,324.03892416344775,4
2025-12-16,2025-12-16 21:30:00,2025-12-16 21:50:00,42.01517765134356,2
2025-12-17,2025-12-17 20:30:00,2025-12-17 20:50:00,462.75777025310816,2
2025-12-17,2025-12-17 21:20:00,2025-12-17 21:40:00,56.366144297275426,2
2025-12-18,2025-12-18 10:30:00,2025-12-18 10:40:00,225.1918709752477,1
2025-12-18,2025-12-18 20:30:00,2025-12-18 21:10:00,577.9539516549321,4
2025-12-19,2025-12-19 20:40:00,2025-12-19 20:50:00,434.75629675367185,1
2025-12-19,2025-12-19 21:10:00,2025-12-19 21:50:00,195.26096744270438,4
2025-12-20,2025-12-20 09:30:00,2025-12-20 09:40:00,2.9457117471342613,1
2025-12-20,2025-12-20 20:40:00,2025-12-20 20:50:00,433.6256915827982,1
2025-12-20,2025-12-20 21:00:00,2025-12-20 21:20:00,39.5546246327516,2
2025-12-20,2025-12-20 21:40:00,2025-12-20 22:00:00,56.25247825021292,2
2025-12-21,2025-12-21 07:50:00,2025-12-21 08:10:00,67.39123004238604,2
2025-12-21,2025-12-21 20:20:00,2025-12-21 20:40:00,984.3270547817306,2
2025-12-22,2025-12-22 08:10:00,2025-12-22 08:20:00,18.95803383311272,1
2025-12-22,2025-12-22 20:30:00,2025-12-22 22:00:00,732.6992567486026,9
2025-12-23,2025-12-23 20:30:00,2025-12-23 20:40:00,475.06191695149994,1
2025-12-24,2025-12-24 07:50:00,2025-12-24 08:00:00,31.527519434540068,1
2025-12-24,2025-12-24 20:30:00,2025-12-24 20:40:00,640.8956759227333,1
2025-12-24,2025-12-24 21:00:00,2025-12-24 21:10:00,4.269456424809414,1
2025-12-25,2025-12-25 20:30:00,2025-12-25 20:50:00,611.1599890409826,2
2025-12-25,2025-12-25 21:10:00,2025-12-25 21:40:00,58.53485784113179,3
2025-12-26,2025-12-26 09:00:00,2025-12-26 09:30:00,276.88260506444016,3
2025-12-27,2025-12-27 20:40:00,2025-12-27 20:50:00,442.61969725168854,1
2025-12-27,2025-12-27 21:30:00,2025-12-27 21:40:00,32.20500799883139,1
2025-12-28,2025-12-28 07:50:00,2025-12-28 08:20:00,110.44138925418247,3
2025-12-28,2025-12-28 20:30:00,2025-12-28 21:40:00,626.2308806952333,7
2025-12-29,2025-12-29 20:30:00,2025-12-29 20:40:00,312.275756157703,1
2025-12-29,2025-12-29 21:20:00,2025-12-29 21:40:00,35.47541463374955,2
2025-12-30,2025-12-30 07:50:00,2025-12-30 08:10:00,54.55756444331678,2
2025-12-30,2025-12-30 20:30:00,2025-12-30 20:40:00,247.84976840242055,1
2025-12-30,2025-12-30 20:50:00,2025-12-30 21:40:00,100.7663049176412,5
2025-12-31,2025-12-31 10:30:00,2025-12-31 10:50:00,120.65323349627266,2
2025-12-31,2025-12-31 20:30:00,2025-12-31 21:40:00,697.576706204395,7
2025-12-31,2025-12-31 21:50:00,2025-12-31 22:00:00,24.59718940976093,1
