issue_time,target_time,horizon_h,pv_forecast_kw,forecast_interval_count,forecast_hour_kwh,actual_interval_count,actual_hour_kwh,comparison_status,interval_start,target_business_date,issue_hour,lead_block,error_kwh,error_available_time,actual_positive_pv
2025-06-25T12:00:00,2025-06-25T15:00:00,3,5073.7826,6,5548.79955,6,5163.840933333334,comparable,2025-06-25T14:00:00,2025-06-25,12,1,384.9586166666659,2025-06-25T15:00:00,True
2025-06-25T12:00:00,2025-06-25T16:00:00,4,3952.1186,6,4512.9506,6,4665.9568,comparable,2025-06-25T15:00:00,2025-06-25,12,1,-153.0061999999998,2025-06-25T16:00:00,True
2025-06-25T12:00:00,2025-06-25T17:00:00,5,2489.9921,6,3221.05535,6,3241.3457,comparable,2025-06-25T16:00:00,2025-06-25,12,1,-20.290349999999762,2025-06-25T17:00:00,True
2025-06-25T12:00:00,2025-06-25T18:00:00,6,1114.1108,6,1802.05145,6,1688.85245,comparable,2025-06-25T17:00:00,2025-06-25,12,1,113.19899999999984,2025-06-25T18:00:00,True
2025-06-25T12:00:00,2025-06-25T19:00:00,7,5.9788,6,560.0448,6,418.65243333333336,comparable,2025-06-25T18:00:00,2025-06-25,12,2,141.39236666666665,2025-06-25T19:00:00,True
2025-06-25T12:00:00,2025-06-25T20:00:00,8,0.0,6,2.9894,6,0.6543333333333332,comparable,2025-06-25T19:00:00,2025-06-25,12,2,2.3350666666666666,2025-06-25T20:00:00,True
2025-06-25T12:00:00,2025-06-25T21:00:00,9,0.0,6,0.0,6,0.0033833333333333332,comparable,2025-06-25T20:00:00,2025-06-25,12,2,-0.0033833333333333332,2025-06-25T21:00:00,True
2025-06-25T12:00:00,2025-06-25T22:00:00,10,0.0,6,0.0,6,0.0,comparable,2025-06-25T21:00:00,2025-06-25,12,2,0.0,2025-06-25T22:00:00,False
2025-06-25T12:00:00,2025-06-25T23:00:00,11,0.0,6,0.0,6,0.0,comparable,2025-06-25T22:00:00,2025-06-25,12,2,0.0,2025-06-25T23:00:00,False
2025-06-25T12:00:00,2025-06-26T00:00:00,12,0.0,6,0.0,6,0.0,comparable,2025-06-25T23:00:00,2025-06-25,12,2,0.0,2025-06-26T00:00:00,False
2025-06-25T12:00:00,2025-06-26T01:00:00,13,0.0,6,0.0,6,0.0,comparable,2025-06-26T00:00:00,2025-06-26,12,3,0.0,2025-06-26T01:00:00,False
2025-06-25T12:00:00,2025-06-26T02:00:00,14,0.0,6,0.0,6,0.0,comparable,2025-06-26T01:00:00,2025-06-26,12,3,0.0,2025-06-26T02:00:00,False
2025-06-25T12:00:00,2025-06-26T03:00:00,15,0.0,6,0.0,6,0.0,comparable,2025-06-26T02:00:00,2025-06-26,12,3,0.0,2025-06-26T03:00:00,False
2025-06-25T12:00:00,2025-06-26T04:00:00,16,0.0,6,0.0,6,0.003933333333333334,comparable,2025-06-26T03:00:00,2025-06-26,12,3,-0.003933333333333334,2025-06-26T04:00:00,True
2025-06-25T12:00:00,2025-06-26T05:00:00,17,7.3153,6,3.65765,6,1.79455,comparable,2025-06-26T04:00:00,2025-06-26,12,3,1.8630999999999998,2025-06-26T05:00:00,True
2025-06-25T12:00:00,2025-06-26T06:00:00,18,1146.5442,6,576.92975,6,585.16075,comparable,2025-06-26T05:00:00,2025-06-26,12,3,-8.230999999999995,2025-06-26T06:00:00,True
2025-06-25T12:00:00,2025-06-26T07:00:00,19,2559.4819,6,1853.01305,6,1770.0975333333333,comparable,2025-06-26T06:00:00,2025-06-26,12,4,82.91551666666669,2025-06-26T07:00:00,True
2025-06-25T12:00:00,2025-06-26T08:00:00,20,4082.1741,6,3320.828,6,3245.2767166666667,comparable,2025-06-26T07:00:00,2025-06-26,12,4,75.55128333333323,2025-06-26T08:00:00,True
2025-06-25T12:00:00,2025-06-26T09:00:00,21,4323.0886,6,4202.631350000001,6,4370.2598,comparable,2025-06-26T08:00:00,2025-06-26,12,4,-167.62844999999925,2025-06-26T09:00:00,True
2025-06-25T12:00:00,2025-06-26T10:00:00,22,5386.6779,6,4854.88325,6,5430.321816666667,comparable,2025-06-26T09:00:00,2025-06-26,12,4,-575.4385666666667,2025-06-26T10:00:00,True
2025-06-25T12:00:00,2025-06-26T11:00:00,23,6193.7846,6,5790.23125,6,6298.7558,comparable,2025-06-26T10:00:00,2025-06-26,12,4,-508.5245500000001,2025-06-26T11:00:00,True
2025-06-25T12:00:00,2025-06-26T12:00:00,24,6285.2698,6,6239.5271999999995,6,7635.386566666667,comparable,2025-06-26T11:00:00,2025-06-26,12,4,-1395.8593666666675,2025-06-26T12:00:00,True
2025-06-25T18:00:00,2025-06-25T19:00:00,1,6.3256,6,560.2181999999999,6,418.65243333333336,comparable,2025-06-25T18:00:00,2025-06-25,18,1,141.56576666666655,2025-06-25T19:00:00,True
2025-06-25T18:00:00,2025-06-25T20:00:00,2,0.0,6,3.1628,6,0.6543333333333332,comparable,2025-06-25T19:00:00,2025-06-25,18,1,2.5084666666666666,2025-06-25T20:00:00,True
2025-06-25T18:00:00,2025-06-25T21:00:00,3,0.0,6,0.0,6,0.0033833333333333332,comparable,2025-06-25T20:00:00,2025-06-25,18,1,-0.0033833333333333332,2025-06-25T21:00:00,True
2025-06-25T18:00:00,2025-06-25T22:00:00,4,0.0,6,0.0,6,0.0,comparable,2025-06-25T21:00:00,2025-06-25,18,1,0.0,2025-06-25T22:00:00,False
2025-06-25T18:00:00,2025-06-25T23:00:00,5,0.0,6,0.0,6,0.0,comparable,2025-06-25T22:00:00,2025-06-25,18,1,0.0,2025-06-25T23:00:00,False
2025-06-25T18:00:00,2025-06-26T00:00:00,6,0.0,6,0.0,6,0.0,comparable,2025-06-25T23:00:00,2025-06-25,18,1,0.0,2025-06-26T00:00:00,False
2025-06-25T18:00:00,2025-06-26T01:00:00,7,0.0,6,0.0,6,0.0,comparable,2025-06-26T00:00:00,2025-06-26,18,2,0.0,2025-06-26T01:00:00,False
2025-06-25T18:00:00,2025-06-26T02:00:00,8,0.0,6,0.0,6,0.0,comparable,2025-06-26T01:00:00,2025-06-26,18,2,0.0,2025-06-26T02:00:00,False
2025-06-25T18:00:00,2025-06-26T03:00:00,9,0.0,6,0.0,6,0.0,comparable,2025-06-26T02:00:00,2025-06-26,18,2,0.0,2025-06-26T03:00:00,False
2025-06-25T18:00:00,2025-06-26T04:00:00,10,0.0,6,0.0,6,0.003933333333333334,comparable,2025-06-26T03:00:00,2025-06-26,18,2,-0.003933333333333334,2025-06-26T04:00:00,True
2025-06-25T18:00:00,2025-06-26T05:00:00,11,6.5847,6,3.29235,6,1.79455,comparable,2025-06-26T04:00:00,2025-06-26,18,2,1.4977999999999998,2025-06-26T05:00:00,True
2025-06-25T18:00:00,2025-06-26T06:00:00,12,1072.568,6,539.5763499999999,6,585.16075,comparable,2025-06-26T05:00:00,2025-06-26,18,2,-45.58440000000007,2025-06-26T06:00:00,True
2025-06-25T18:00:00,2025-06-26T07:00:00,13,2187.9321,6,1630.2500499999999,6,1770.0975333333333,comparable,2025-06-26T06:00:00,2025-06-26,18,3,-139.84748333333346,2025-06-26T07:00:00,True
2025-06-25T18:00:00,2025-06-26T08:00:00,14,3142.5895,6,2665.2608,6,3245.2767166666667,comparable,2025-06-26T07:00:00,2025-06-26,18,3,-580.0159166666667,2025-06-26T08:00:00,True
2025-06-25T18:00:00,2025-06-26T09:00:00,15,3930.0432,6,3536.31635,6,4370.2598,comparable,2025-06-26T08:00:00,2025-06-26,18,3,-833.9434499999998,2025-06-26T09:00:00,True
2025-06-25T18:00:00,2025-06-26T10:00:00,16,5861.061,6,4895.5521,6,5430.321816666667,comparable,2025-06-26T09:00:00,2025-06-26,18,3,-534.7697166666667,2025-06-26T10:00:00,True
2025-06-25T18:00:00,2025-06-26T11:00:00,17,7150.5065,6,6505.7837500000005,6,6298.7558,comparable,2025-06-26T10:00:00,2025-06-26,18,3,207.0279500000006,2025-06-26T11:00:00,True
2025-06-25T18:00:00,2025-06-26T12:00:00,18,8454.3288,6,7802.417649999999,6,7635.386566666667,comparable,2025-06-26T11:00:00,2025-06-26,18,3,167.0310833333324,2025-06-26T12:00:00,True
2025-06-25T18:00:00,2025-06-26T13:00:00,19,7639.4167,6,8046.8727499999995,6,6888.373366666667,comparable,2025-06-26T12:00:00,2025-06-26,18,4,1158.4993833333328,2025-06-26T13:00:00,True
2025-06-25T18:00:00,2025-06-26T14:00:00,20,7268.3322,6,7453.874449999999,6,6684.5624333333335,comparable,2025-06-26T13:00:00,2025-06-26,18,4,769.3120166666658,2025-06-26T14:00:00,True
2025-06-25T18:00:00,2025-06-26T15:00:00,21,5729.7296,6,6499.0309,6,5948.082583333333,comparable,2025-06-26T14:00:00,2025-06-26,18,4,550.9483166666669,2025-06-26T15:00:00,True
2025-06-25T18:00:00,2025-06-26T16:00:00,22,4206.5687,6,4968.14915,6,4982.30885,comparable,2025-06-26T15:00:00,2025-06-26,18,4,-14.159700000000157,2025-06-26T16:00:00,True
2025-06-25T18:00:00,2025-06-26T17:00:00,23,2196.0093,6,3201.289,6,3162.1874000000003,comparable,2025-06-26T16:00:00,2025-06-26,18,4,39.10159999999996,2025-06-26T17:00:00,True
2025-06-25T18:00:00,2025-06-26T18:00:00,24,1074.1768,6,1635.0930500000002,6,1727.2638333333334,comparable,2025-06-26T17:00:00,2025-06-26,18,4,-92.17078333333325,2025-06-26T18:00:00,True
2025-06-26T00:00:00,2025-06-26T01:00:00,1,0.0,6,0.0,6,0.0,comparable,2025-06-26T00:00:00,2025-06-26,0,1,0.0,2025-06-26T01:00:00,False
2025-06-26T00:00:00,2025-06-26T02:00:00,2,0.0,6,0.0,6,0.0,comparable,2025-06-26T01:00:00,2025-06-26,0,1,0.0,2025-06-26T02:00:00,False
2025-06-26T00:00:00,2025-06-26T03:00:00,3,0.0,6,0.0,6,0.0,comparable,2025-06-26T02:00:00,2025-06-26,0,1,0.0,2025-06-26T03:00:00,False
2025-06-26T00:00:00,2025-06-26T04:00:00,4,0.0,6,0.0,6,0.003933333333333334,comparable,2025-06-26T03:00:00,2025-06-26,0,1,-0.003933333333333334,2025-06-26T04:00:00,True
2025-06-26T00:00:00,2025-06-26T05:00:00,5,6.1348,6,3.0674,6,1.79455,comparable,2025-06-26T04:00:00,2025-06-26,0,1,1.27285,2025-06-26T05:00:00,True
2025-06-26T00:00:00,2025-06-26T06:00:00,6,939.8058,6,472.97029999999995,6,585.16075,comparable,2025-06-26T05:00:00,2025-06-26,0,1,-112.19045000000006,2025-06-26T06:00:00,True
2025-06-26T00:00:00,2025-06-26T07:00:00,7,2092.7725,6,1516.28915,6,1770.0975333333333,comparable,2025-06-26T06:00:00,2025-06-26,0,2,-253.80838333333327,2025-06-26T07:00:00,True
2025-06-26T00:00:00,2025-06-26T08:00:00,8,3405.5719,6,2749.1722,6,3245.2767166666667,comparable,2025-06-26T07:00:00,2025-06-26,0,2,-496.10451666666677,2025-06-26T08:00:00,True
2025-06-26T00:00:00,2025-06-26T09:00:00,9,4300.8828,6,3853.22735,6,4370.2598,comparable,2025-06-26T08:00:00,2025-06-26,0,2,-517.0324499999997,2025-06-26T09:00:00,True
2025-06-26T00:00:00,2025-06-26T10:00:00,10,5530.0262,6,4915.454500000001,6,5430.321816666667,comparable,2025-06-26T09:00:00,2025-06-26,0,2,-514.8673166666658,2025-06-26T10:00:00,True
2025-06-26T00:00:00,2025-06-26T11:00:00,11,7131.2425,6,6330.63435,6,6298.7558,comparable,2025-06-26T10:00:00,2025-06-26,0,2,31.87855000000036,2025-06-26T11:00:00,True
2025-06-26T00:00:00,2025-06-26T12:00:00,12,8211.3994,6,7671.32095,6,7635.386566666667,comparable,2025-06-26T11:00:00,2025-06-26,0,2,35.934383333333244,2025-06-26T12:00:00,True
2025-06-26T00:00:00,2025-06-26T13:00:00,13,7841.0717,6,8026.23555,6,6888.373366666667,comparable,2025-06-26T12:00:00,2025-06-26,0,3,1137.8621833333336,2025-06-26T13:00:00,True
2025-06-26T00:00:00,2025-06-26T14:00:00,14,7415.3749,6,7628.223300000001,6,6684.5624333333335,comparable,2025-06-26T13:00:00,2025-06-26,0,3,943.6608666666671,2025-06-26T14:00:00,True
2025-06-26T00:00:00,2025-06-26T15:00:00,15,6531.6119,6,6973.493399999999,6,5948.082583333333,comparable,2025-06-26T14:00:00,2025-06-26,0,3,1025.4108166666665,2025-06-26T15:00:00,True
2025-06-26T00:00:00,2025-06-26T16:00:00,16,4611.8592,6,5571.73555,6,4982.30885,comparable,2025-06-26T15:00:00,2025-06-26,0,3,589.4267,2025-06-26T16:00:00,True
2025-06-26T00:00:00,2025-06-26T17:00:00,17,2126.2192,6,3369.0392,6,3162.1874000000003,comparable,2025-06-26T16:00:00,2025-06-26,0,3,206.8517999999999,2025-06-26T17:00:00,True
2025-06-26T00:00:00,2025-06-26T18:00:00,18,954.7908,6,1540.505,6,1727.2638333333334,comparable,2025-06-26T17:00:00,2025-06-26,0,3,-186.7588333333333,2025-06-26T18:00:00,True
2025-06-26T00:00:00,2025-06-26T19:00:00,19,4.8384,6,479.8146,6,419.49901666666665,comparable,2025-06-26T18:00:00,2025-06-26,0,4,60.315583333333336,2025-06-26T19:00:00,True
2025-06-26T00:00:00,2025-06-26T20:00:00,20,0.0,6,2.4192,6,0.72285,comparable,2025-06-26T19:00:00,2025-06-26,0,4,1.69635,2025-06-26T20:00:00,True
2025-06-26T00:00:00,2025-06-26T21:00:00,21,0.0,6,0.0,6,0.0037333333333333333,comparable,2025-06-26T20:00:00,2025-06-26,0,4,-0.0037333333333333333,2025-06-26T21:00:00,True
2025-06-26T00:00:00,2025-06-26T22:00:00,22,0.0,6,0.0,6,0.0,comparable,2025-06-26T21:00:00,2025-06-26,0,4,0.0,2025-06-26T22:00:00,False
2025-06-26T00:00:00,2025-06-26T23:00:00,23,0.0,6,0.0,6,0.0,comparable,2025-06-26T22:00:00,2025-06-26,0,4,0.0,2025-06-26T23:00:00,False
2025-06-26T00:00:00,2025-06-27T00:00:00,24,0.0,6,0.0,6,0.0,comparable,2025-06-26T23:00:00,2025-06-26,0,4,0.0,2025-06-27T00:00:00,False
2025-06-26T06:00:00,2025-06-26T07:00:00,1,2466.3061,6,1703.0559499999997,6,1770.0975333333333,comparable,2025-06-26T06:00:00,2025-06-26,6,1,-67.04158333333362,2025-06-26T07:00:00,True
2025-06-26T06:00:00,2025-06-26T08:00:00,2,3997.9666,6,3232.1363499999998,6,3245.2767166666667,comparable,2025-06-26T07:00:00,2025-06-26,6,1,-13.140366666666978,2025-06-26T08:00:00,True
2025-06-26T06:00:00,2025-06-26T09:00:00,3,4538.1482,6,4268.0574,6,4370.2598,comparable,2025-06-26T08:00:00,2025-06-26,6,1,-102.20240000000013,2025-06-26T09:00:00,True
2025-06-26T06:00:00,2025-06-26T10:00:00,4,5626.4726,6,5082.310399999999,6,5430.321816666667,comparable,2025-06-26T09:00:00,2025-06-26,6,1,-348.0114166666672,2025-06-26T10:00:00,True
2025-06-26T06:00:00,2025-06-26T11:00:00,5,6170.2928,6,5898.3827,6,6298.7558,comparable,2025-06-26T10:00:00,2025-06-26,6,1,-400.3730999999998,2025-06-26T11:00:00,True
2025-06-26T06:00:00,2025-06-26T12:00:00,6,6820.5944,6,6495.4436,6,7635.386566666667,comparable,2025-06-26T11:00:00,2025-06-26,6,1,-1139.9429666666674,2025-06-26T12:00:00,True
2025-06-26T06:00:00,2025-06-26T13:00:00,7,6359.1417,6,6589.86805,6,6888.373366666667,comparable,2025-06-26T12:00:00,2025-06-26,6,2,-298.50531666666666,2025-06-26T13:00:00,True
2025-06-26T06:00:00,2025-06-26T14:00:00,8,6559.5215,6,6459.3315999999995,6,6684.5624333333335,comparable,2025-06-26T13:00:00,2025-06-26,6,2,-225.23083333333398,2025-06-26T14:00:00,True
2025-06-26T06:00:00,2025-06-26T15:00:00,9,5960.4808,6,6260.00115,6,5948.082583333333,comparable,2025-06-26T14:00:00,2025-06-26,6,2,311.9185666666672,2025-06-26T15:00:00,True
2025-06-26T06:00:00,2025-06-26T16:00:00,10,4519.8945,6,5240.187650000001,6,4982.30885,comparable,2025-06-26T15:00:00,2025-06-26,6,2,257.8788000000004,2025-06-26T16:00:00,True
2025-06-26T06:00:00,2025-06-26T17:00:00,11,2472.9789,6,3496.4366999999997,6,3162.1874000000003,comparable,2025-06-26T16:00:00,2025-06-26,6,2,334.2492999999995,2025-06-26T17:00:00,True
2025-06-26T06:00:00,2025-06-26T18:00:00,12,1320.7941,6,1896.8865,6,1727.2638333333334,comparable,2025-06-26T17:00:00,2025-06-26,6,2,169.62266666666665,2025-06-26T18:00:00,True
2025-06-26T06:00:00,2025-06-26T19:00:00,13,6.175,6,663.48455,6,419.49901666666665,comparable,2025-06-26T18:00:00,2025-06-26,6,3,243.98553333333336,2025-06-26T19:00:00,True
2025-06-26T06:00:00,2025-06-26T20:00:00,14,0.0,6,3.0875,6,0.72285,comparable,2025-06-26T19:00:00,2025-06-26,6,3,2.36465,2025-06-26T20:00:00,True
2025-06-26T06:00:00,2025-06-26T21:00:00,15,0.0,6,0.0,6,0.0037333333333333333,comparable,2025-06-26T20:00:00,2025-06-26,6,3,-0.0037333333333333333,2025-06-26T21:00:00,True
2025-06-26T06:00:00,2025-06-26T22:00:00,16,0.0,6,0.0,6,0.0,comparable,2025-06-26T21:00:00,2025-06-26,6,3,0.0,2025-06-26T22:00:00,False
2025-06-26T06:00:00,2025-06-26T23:00:00,17,0.0,6,0.0,6,0.0,comparable,2025-06-26T22:00:00,2025-06-26,6,3,0.0,2025-06-26T23:00:00,False
2025-06-26T06:00:00,2025-06-27T00:00:00,18,0.0,6,0.0,6,0.0,comparable,2025-06-26T23:00:00,2025-06-26,6,3,0.0,2025-06-27T00:00:00,False
2025-06-26T06:00:00,2025-06-27T01:00:00,19,0.0,6,0.0,6,0.0,comparable,2025-06-27T00:00:00,2025-06-27,6,4,0.0,2025-06-27T01:00:00,False
2025-06-26T06:00:00,2025-06-27T02:00:00,20,0.0,6,0.0,6,0.0,comparable,2025-06-27T01:00:00,2025-06-27,6,4,0.0,2025-06-27T02:00:00,False
2025-06-26T06:00:00,2025-06-27T03:00:00,21,0.0,6,0.0,6,0.0,comparable,2025-06-27T02:00:00,2025-06-27,6,4,0.0,2025-06-27T03:00:00,False
2025-06-26T06:00:00,2025-06-27T04:00:00,22,0.0,6,0.0,6,0.0030833333333333333,comparable,2025-06-27T03:00:00,2025-06-27,6,4,-0.0030833333333333333,2025-06-27T04:00:00,True
2025-06-26T06:00:00,2025-06-27T05:00:00,23,6.2828,6,3.1414000000000004,6,1.3813833333333334,comparable,2025-06-27T04:00:00,2025-06-27,6,4,1.760016666666667,2025-06-27T05:00:00,True
2025-06-26T06:00:00,2025-06-27T06:00:00,24,1316.925,6,661.6039000000001,6,552.8507500000001,comparable,2025-06-27T05:00:00,2025-06-27,6,4,108.75315,2025-06-27T06:00:00,True
2025-06-26T12:00:00,2025-06-26T13:00:00,1,6617.7732,6,6719.1838,6,6888.373366666667,comparable,2025-06-26T12:00:00,2025-06-26,12,1,-169.1895666666669,2025-06-26T13:00:00,True
2025-06-26T12:00:00,2025-06-26T14:00:00,2,6487.5307,6,6552.6519499999995,6,6684.5624333333335,comparable,2025-06-26T13:00:00,2025-06-26,12,1,-131.910483333334,2025-06-26T14:00:00,True
2025-06-26T12:00:00,2025-06-26T15:00:00,3,5744.1561,6,6115.843400000001,6,5948.082583333333,comparable,2025-06-26T14:00:00,2025-06-26,12,1,167.76081666666778,2025-06-26T15:00:00,True
2025-06-26T12:00:00,2025-06-26T16:00:00,4,4527.8352,6,5135.99565,6,4982.30885,comparable,2025-06-26T15:00:00,2025-06-26,12,1,153.6867999999995,2025-06-26T16:00:00,True
2025-06-26T12:00:00,2025-06-26T17:00:00,5,2278.8488,6,3403.342,6,3162.1874000000003,comparable,2025-06-26T16:00:00,2025-06-26,12,1,241.15459999999985,2025-06-26T17:00:00,True
2025-06-26T12:00:00,2025-06-26T18:00:00,6,1154.5798,6,1716.7143,6,1727.2638333333334,comparable,2025-06-26T17:00:00,2025-06-26,12,1,-10.54953333333333,2025-06-26T18:00:00,True
2025-06-26T12:00:00,2025-06-26T19:00:00,7,5.7345,6,580.15715,6,419.49901666666665,comparable,2025-06-26T18:00:00,2025-06-26,12,2,160.65813333333335,2025-06-26T19:00:00,True
2025-06-26T12:00:00,2025-06-26T20:00:00,8,0.0,6,2.86725,6,0.72285,comparable,2025-06-26T19:00:00,2025-06-26,12,2,2.1444,2025-06-26T20:00:00,True
2025-06-26T12:00:00,2025-06-26T21:00:00,9,0.0,6,0.0,6,0.0037333333333333333,comparable,2025-06-26T20:00:00,2025-06-26,12,2,-0.0037333333333333333,2025-06-26T21:00:00,True
2025-06-26T12:00:00,2025-06-26T22:00:00,10,0.0,6,0.0,6,0.0,comparable,2025-06-26T21:00:00,2025-06-26,12,2,0.0,2025-06-26T22:00:00,False
2025-06-26T12:00:00,2025-06-26T23:00:00,11,0.0,6,0.0,6,0.0,comparable,2025-06-26T22:00:00,2025-06-26,12,2,0.0,2025-06-26T23:00:00,False
2025-06-26T12:00:00,2025-06-27T00:00:00,12,0.0,6,0.0,6,0.0,comparable,2025-06-26T23:00:00,2025-06-26,12,2,0.0,2025-06-27T00:00:00,False
2025-06-26T12:00:00,2025-06-27T01:00:00,13,0.0,6,0.0,6,0.0,comparable,2025-06-27T00:00:00,2025-06-27,12,3,0.0,2025-06-27T01:00:00,False
2025-06-26T12:00:00,2025-06-27T02:00:00,14,0.0,6,0.0,6,0.0,comparable,2025-06-27T01:00:00,2025-06-27,12,3,0.0,2025-06-27T02:00:00,False
2025-06-26T12:00:00,2025-06-27T03:00:00,15,0.0,6,0.0,6,0.0,comparable,2025-06-27T02:00:00,2025-06-27,12,3,0.0,2025-06-27T03:00:00,False
2025-06-26T12:00:00,2025-06-27T04:00:00,16,0.0,6,0.0,6,0.0030833333333333333,comparable,2025-06-27T03:00:00,2025-06-27,12,3,-0.0030833333333333333,2025-06-27T04:00:00,True
2025-06-26T12:00:00,2025-06-27T05:00:00,17,4.2657,6,2.13285,6,1.3813833333333334,comparable,2025-06-27T04:00:00,2025-06-27,12,3,0.7514666666666665,2025-06-27T05:00:00,True
2025-06-26T12:00:00,2025-06-27T06:00:00,18,933.6392,6,468.95244999999994,6,552.8507500000001,comparable,2025-06-27T05:00:00,2025-06-27,12,3,-83.89830000000012,2025-06-27T06:00:00,True
2025-06-26T12:00:00,2025-06-27T07:00:00,19,2212.0751,6,1572.8571499999998,6,1788.5348,comparable,2025-06-27T06:00:00,2025-06-27,12,4,-215.67765000000009,2025-06-27T07:00:00,True
2025-06-26T12:00:00,2025-06-27T08:00:00,20,3783.4788,6,2997.77695,6,3245.9643166666665,comparable,2025-06-27T07:00:00,2025-06-27,12,4,-248.18736666666655,2025-06-27T08:00:00,True
2025-06-26T12:00:00,2025-06-27T09:00:00,21,4943.8879,6,4363.683349999999,6,4613.0574166666665,comparable,2025-06-27T08:00:00,2025-06-27,12,4,-249.3740666666672,2025-06-27T09:00:00,True
2025-06-26T12:00:00,2025-06-27T10:00:00,22,6388.0912,6,5665.98955,6,5587.5828,comparable,2025-06-27T09:00:00,2025-06-27,12,4,78.4067500000001,2025-06-27T10:00:00,True
2025-06-26T12:00:00,2025-06-27T11:00:00,23,7649.8786,6,7018.9848999999995,6,7204.947233333333,comparable,2025-06-27T10:00:00,2025-06-27,12,4,-185.96233333333385,2025-06-27T11:00:00,True
2025-06-26T12:00:00,2025-06-27T12:00:00,24,7016.1494,6,7333.014,6,7763.674366666667,comparable,2025-06-27T11:00:00,2025-06-27,12,4,-430.66036666666696,2025-06-27T12:00:00,True
2025-06-26T18:00:00,2025-06-26T19:00:00,1,5.7529,6,580.16635,6,419.49901666666665,comparable,2025-06-26T18:00:00,2025-06-26,18,1,160.66733333333332,2025-06-26T19:00:00,True
2025-06-26T18:00:00,2025-06-26T20:00:00,2,0.0,6,2.87645,6,0.72285,comparable,2025-06-26T19:00:00,2025-06-26,18,1,2.1536,2025-06-26T20:00:00,True
2025-06-26T18:00:00,2025-06-26T21:00:00,3,0.0,6,0.0,6,0.0037333333333333333,comparable,2025-06-26T20:00:00,2025-06-26,18,1,-0.0037333333333333333,2025-06-26T21:00:00,True
2025-06-26T18:00:00,2025-06-26T22:00:00,4,0.0,6,0.0,6,0.0,comparable,2025-06-26T21:00:00,2025-06-26,18,1,0.0,2025-06-26T22:00:00,False
2025-06-26T18:00:00,2025-06-26T23:00:00,5,0.0,6,0.0,6,0.0,comparable,2025-06-26T22:00:00,2025-06-26,18,1,0.0,2025-06-26T23:00:00,False
2025-06-26T18:00:00,2025-06-27T00:00:00,6,0.0,6,0.0,6,0.0,comparable,2025-06-26T23:00:00,2025-06-26,18,1,0.0,2025-06-27T00:00:00,False
2025-06-26T18:00:00,2025-06-27T01:00:00,7,0.0,6,0.0,6,0.0,comparable,2025-06-27T00:00:00,2025-06-27,18,2,0.0,2025-06-27T01:00:00,False
2025-06-26T18:00:00,2025-06-27T02:00:00,8,0.0,6,0.0,6,0.0,comparable,2025-06-27T01:00:00,2025-06-27,18,2,0.0,2025-06-27T02:00:00,False
2025-06-26T18:00:00,2025-06-27T03:00:00,9,0.0,6,0.0,6,0.0,comparable,2025-06-27T02:00:00,2025-06-27,18,2,0.0,2025-06-27T03:00:00,False
2025-06-26T18:00:00,2025-06-27T04:00:00,10,0.0,6,0.0,6,0.0030833333333333333,comparable,2025-06-27T03:00:00,2025-06-27,18,2,-0.0030833333333333333,2025-06-27T04:00:00,True
2025-06-26T18:00:00,2025-06-27T05:00:00,11,5.3993,6,2.69965,6,1.3813833333333334,comparable,2025-06-27T04:00:00,2025-06-27,18,2,1.3182666666666667,2025-06-27T05:00:00,True
2025-06-26T18:00:00,2025-06-27T06:00:00,12,1110.0695,6,557.7344,6,552.8507500000001,comparable,2025-06-27T05:00:00,2025-06-27,18,2,4.883649999999989,2025-06-27T06:00:00,True
2025-06-26T18:00:00,2025-06-27T07:00:00,13,2791.6142,6,1950.84185,6,1788.5348,comparable,2025-06-27T06:00:00,2025-06-27,18,3,162.30705000000012,2025-06-27T07:00:00,True
2025-06-26T18:00:00,2025-06-27T08:00:00,14,3997.5325,6,3394.5733499999997,6,3245.9643166666665,comparable,2025-06-27T07:00:00,2025-06-27,18,3,148.60903333333317,2025-06-27T08:00:00,True
2025-06-26T18:00:00,2025-06-27T09:00:00,15,5359.0463,6,4678.2894,6,4613.0574166666665,comparable,2025-06-27T08:00:00,2025-06-27,18,3,65.23198333333312,2025-06-27T09:00:00,True
2025-06-26T18:00:00,2025-06-27T10:00:00,16,6417.9855,6,5888.5159,6,5587.5828,comparable,2025-06-27T09:00:00,2025-06-27,18,3,300.9331000000002,2025-06-27T10:00:00,True
2025-06-26T18:00:00,2025-06-27T11:00:00,17,8055.0197,6,7236.5026,6,7204.947233333333,comparable,2025-06-27T10:00:00,2025-06-27,18,3,31.555366666666487,2025-06-27T11:00:00,True
2025-06-26T18:00:00,2025-06-27T12:00:00,18,7086.325,6,7570.67235,6,7763.674366666667,comparable,2025-06-27T11:00:00,2025-06-27,18,3,-193.00201666666726,2025-06-27T12:00:00,True
2025-06-26T18:00:00,2025-06-27T13:00:00,19,6111.5346,6,6598.9298,6,7109.336516666666,comparable,2025-06-27T12:00:00,2025-06-27,18,4,-510.4067166666664,2025-06-27T13:00:00,True
2025-06-26T18:00:00,2025-06-27T14:00:00,20,5626.9812,6,5869.2579000000005,6,6554.179066666667,comparable,2025-06-27T13:00:00,2025-06-27,18,4,-684.9211666666661,2025-06-27T14:00:00,True
