date,B0,B1,P,P_terminal,S_tau,S_terminal,S_joint,S_w14,S_w56,S_no_inventory,P_floor,P_B1,P_B1_floor,S_joint_saving_vs_B0,S_joint_saving_vs_B1,S_joint_saving_vs_P,S_joint_saving_vs_P_terminal,S_joint_saving_vs_P_floor,P_B1_floor_saving_vs_B0,P_B1_floor_saving_vs_B1,P_B1_floor_saving_vs_P,P_B1_floor_saving_vs_P_terminal,P_B1_floor_saving_vs_P_floor
2025-06-19,49294.12212729655,48088.630186901755,57097.04476043523,56054.617736490065,57097.04476043523,55891.965509991336,55891.965509991336,55891.965509991336,55891.965509991336,55891.965509991336,55891.965509991336,55769.88741777812,54645.509314495066,-6597.843382694788,-7803.335323089581,1205.0792504438941,162.65222649872885,0.0,-5351.3871871985175,-6556.879127593311,2451.535445940164,1409.108421994999,1246.45619549627
2025-06-20,21391.143267924697,18959.979185190914,24833.90317797401,23759.726548077073,28395.33184960526,23351.798586506706,27113.619950451062,23351.798586506706,23351.798586506706,27113.619950451062,23351.798586506706,23938.47424396433,22385.172334689716,-5722.476682526365,-8153.640765260148,-2279.7167724770516,-3353.8934023739894,-3761.8213639443566,-994.0290667650188,-3425.193149498802,2448.7308432842947,1374.5542133873569,966.6262518169897
2025-06-21,21439.74864044906,20611.894404895495,24416.204919322758,23263.383565950346,27970.32851381181,22886.336599771388,26215.435597678403,19674.990565074855,22886.336599771388,26215.435597678403,22886.336599771388,24026.418166643332,22276.421529349213,-4775.6869572293435,-5603.541192782908,-1799.230678355645,-2952.052031728057,-3329.0989979070146,-836.6728889001533,-1664.527124453718,2139.783389973545,986.9620366011331,609.9150704221756
2025-06-22,46554.06687407246,57037.52070293402,54579.00885743311,53276.48377545447,54579.00885743311,53124.756260601585,52790.087049081114,48528.6495260588,53124.756260601585,52790.087049081114,53124.756260601585,51274.29791340026,49747.77856290393,-6236.020175008656,4247.43365385291,1788.9218083519954,486.3967263733575,334.66921152047144,-3193.7116888314704,7289.7421400300955,4831.230294529181,3528.7052125505434,3376.9776976976573
2025-06-23,47555.43068320635,48651.132347125436,54595.98816820203,53590.88506877928,54595.98816820203,53333.321340468145,53333.321340468145,48636.64088311565,53333.321340468145,53333.321340468145,53333.321340468145,53245.93934979976,52247.56648458304,-5777.8906572617925,-4682.188993342708,1262.666827733883,257.5637283111355,0.0,-4692.135801376688,-3596.4341374576034,2348.421683618988,1343.3185841962404,1085.754855885105
2025-06-24,86290.89245474136,95534.1126082585,59921.7466667229,59003.70839047469,59921.7466667229,58884.54189721857,58884.54189721857,79340.97741569599,58884.54189721857,58884.54189721857,58884.54189721857,60947.48630303899,59989.26165454721,27406.35055752279,36649.57071103992,1037.2047695043293,119.16649325611797,0.0,26301.63080019415,35544.850953711284,-67.51498782431008,-985.5532640725214,-1104.7197573286394
2025-06-25,54886.68934626409,50307.49526136478,54013.35507806338,53046.21115658381,54013.35507806338,52865.0331549774,52865.0331549774,48659.038092935945,52865.0331549774,52865.0331549774,52865.0331549774,59250.823221129736,58097.95805153106,2021.6561912866891,-2557.5378936126217,1148.3219230859831,181.1780016064149,0.0,-3211.2687052669717,-7790.4627901662825,-4084.6029734676777,-5051.746894947246,-5232.924896553661
2025-06-26,48012.664840460246,47310.95789113324,54470.37195431315,53524.21659557278,54470.37195431315,53388.31563471846,53388.31563471846,49042.2379958605,53388.31563471846,53388.31563471846,53388.31563471846,55561.04455489234,54545.15840745596,-5375.6507942582175,-6077.35774358522,1082.0563195946888,135.90096085432015,0.0,-6532.493566995712,-7234.200516322715,-74.78645314280584,-1020.9418118831745,-1156.8427727374947
2025-06-27,24606.546719922157,18879.18188571129,22758.355008400296,21671.19989746182,26369.337955061033,21246.395880829255,25065.84615431296,21732.0105692291,21246.395880829255,25065.84615431296,21246.395880829255,22463.785413147336,21001.685013262144,-459.29943439080307,-6186.664268601671,-2307.4911459126633,-3394.6462568511415,-3819.450273483704,3604.8617066600127,-2122.5031275508554,1756.6699951381524,669.5148841996743,244.71086756711156
2025-06-28,18778.153478071177,18772.93500090439,22696.83853681314,21594.486195722027,26317.620084024606,21140.800034056374,24356.987292089172,18223.83426771137,21140.800034056374,24356.987292089172,21140.800034056374,22766.069405049002,20999.9419795329,-5578.833814017995,-5584.052291184784,-1660.1487552760336,-2762.501096367145,-3216.187258032798,-2221.788501461724,-2227.006978628513,1696.8965572802372,594.544216189126,140.85805452347267
2025-06-29,52475.77955104611,55527.9845577083,53551.331986007266,52547.24669473673,53551.331986007266,52446.80117999542,51941.66809734858,48059.31902898345,52446.80117999542,51941.66809734858,52446.80117999542,52981.52406188681,51833.25832662472,534.1114536975292,3586.316460359725,1609.663888658688,605.5785973881502,505.1330826468402,642.5212244213908,3694.7262310835868,1718.0736593825495,713.9883681120118,613.5428533707018
2025-06-30,47917.72103637664,50023.774908709405,53645.20155548721,52469.45178735001,53645.20155548721,52217.5035849822,52217.5035849822,48258.64619597582,52217.5035849822,52217.5035849822,52217.5035849822,53202.30367030468,52055.67357259835,-4299.782548605559,-2193.7286762727963,1427.6979705050107,251.94820236780652,0.0,-4137.95253622171,-2031.8986638889473,1589.5279828888597,413.77821475165547,161.83001238384895
2025-07-01,84882.97412159969,86707.62896366366,61755.49609324262,60965.31334674934,61755.49609324262,61985.892894943456,61985.892894943456,75925.39137892466,61985.892894943456,61985.892894943456,61985.892894943456,61587.92063723326,62173.513399328156,22897.081226656235,24721.73606872021,-230.3968017008374,-1020.5795481941168,0.0,22709.460722271535,24534.11556433551,-418.0173060855377,-1208.2000525788171,-187.62050438470033
2025-07-02,71520.59161978649,90123.80268373828,60408.07227457554,60648.33138052689,60408.07227457554,61341.45949973064,61341.45949973064,67568.75484209055,61341.45949973064,61341.45949973064,61341.45949973064,63650.32024298633,64541.083975787726,10179.132120055845,28782.343184007637,-933.3872251551002,-693.1281192037495,0.0,6979.507643998761,25582.718707950553,-4133.011701212185,-3892.752595260834,-3199.6244760570844
2025-07-03,100000.94664780927,151842.2451620988,66232.66381932527,66174.39147334923,66232.66381932527,66571.49168854611,66571.49168854611,79081.79487945605,66571.49168854611,66571.49168854611,66571.49168854611,110641.98542392954,111203.02340830892,33429.45495926315,85270.7534735527,-338.8278692208405,-397.100215196886,0.0,-11202.07676049965,40639.2217537899,-44970.35958898364,-45028.63193495969,-44631.5317197628
2025-07-04,52380.302544365266,60858.59598687376,41377.164239933314,41205.675467388064,41377.164239933314,42164.6655677855,34320.094896931514,34389.50867250976,34320.094896931514,42222.98904739751,42222.98904739751,45342.950484717214,45794.005784992034,18060.207647433752,26538.50108994225,7057.0693430018,6885.58057045655,7902.894150465996,6586.296759373232,15064.590201881729,-4416.84154505872,-4588.33031760397,-3571.016737594524
2025-07-05,53266.02997484869,65176.991766698986,38230.10994598837,38449.83711851664,38230.10994598837,38543.869566544316,27716.051190770904,27716.051190770904,27716.051190770904,45743.31119481995,38543.869566544316,49203.124163669156,49273.53681979543,25549.978784077783,37460.94057592808,10514.058755217466,10733.785927745736,10827.818375773411,3992.4931550532565,15903.454946903556,-11043.42687380706,-10823.69970127879,-10729.667253251115
2025-07-06,123436.64028456695,148464.21367649708,89374.4203772634,89864.94134837657,89374.4203772634,90780.07181104402,90581.06627616176,77558.8054563187,77558.8054563187,90780.07181104402,90780.07181104402,100876.78479631736,102728.73741229031,32855.574008405194,57883.14740033532,-1206.6458988983504,-716.1249277851894,199.00553488226433,20707.902872276638,45735.476264206765,-13354.317035026907,-12863.796063913745,-11948.665601246292
2025-07-07,83442.3429487145,90151.27945256804,56011.96075893007,56109.11403002034,56011.96075893007,56746.86399274699,56746.86399274699,53828.362006578376,53828.362006578376,56746.86399274699,56854.20766482853,57715.79423815413,58713.48114536929,26695.478955967512,33404.415459821044,-734.90323381692,-637.7499627266516,107.34367208153708,24728.861803345215,31437.798307198747,-2701.520386439217,-2604.3671153489486,-1859.27348054076
2025-07-08,54722.72788450807,72518.66805999448,59552.824543509254,59712.24192595679,59552.824543509254,59631.03103638517,59631.03103638517,63265.126609607105,59607.174151339015,59631.03103638517,59604.077214756355,57718.84491452201,57753.37235770399,-4908.303151877095,12887.637023609313,-78.20649287591368,81.21088957162283,-26.953821628812875,-3030.64447319592,14765.295702290488,1799.4521858052613,1958.8695682527978,1850.704857052362
2025-07-09,52354.47821917916,51268.955859947935,57855.55893381405,56814.77508724414,57855.55893381405,56614.32246118569,56614.32246118569,59752.93574000776,56387.65765649309,56614.32246118569,56644.36350467507,59927.75964896197,58786.57400936821,-4259.844242006533,-5345.366601237758,1241.2364726283558,200.45262605844619,30.041043489378353,-6432.095790189051,-7517.618149420276,-931.0150755541617,-1971.7989221240714,-2142.2105046931392
2025-07-10,53409.605999948115,53341.91846562213,58050.27708815657,56949.55142020529,58050.27708815657,56772.466634492244,56772.466634492244,60036.55379472844,60470.00130157437,56772.466634492244,56772.466634492244,59093.87340078476,57754.79619553934,-3362.8606345441294,-3430.548168870111,1277.8104536643223,177.08478571304295,0.0,-4345.190195591225,-4412.877729917207,295.48089261722635,-805.244775334053,-982.3295610470959
2025-07-11,33013.79075304368,27248.710281798638,29299.72178567014,28122.425113033987,29299.72178567014,27671.453301748457,30062.87821689181,29680.75000506778,29680.75000506778,30062.87821689181,27671.453301748457,30738.705776957002,29024.676923866813,2950.9125361518672,-2814.1679350931736,-763.1564312216724,-1940.4531038578243,-2391.424915143354,3989.1138291768657,-1775.9666420681751,275.04486180332606,-902.2518108328259,-1353.2236221183557
2025-07-12,25998.133750772635,26541.3036112288,29797.082560654446,28818.79789882473,29797.082560654446,28450.6324043383,30362.103518727065,30362.103518727065,30362.103518727065,28055.653511901182,28450.6324043383,30800.638709589635,28978.862151242407,-4363.96976795443,-3820.7999074982654,-565.0209580726187,-1543.305619902334,-1911.4711143887653,-2980.728400469772,-2437.558540013608,818.2204094120389,-160.06425241767647,-528.2297469041077
2025-07-13,51598.14459239549,52400.43847630994,57073.100521245025,56078.14655525571,57073.100521245025,55993.602993091445,55567.56563931038,59163.21411761426,59163.21411761426,55993.602993091445,55993.602993091445,60950.66584953181,59757.91414355114,-3969.4210469148893,-3167.127163000441,1505.5348819346473,510.5809159453347,426.0373537810665,-8159.769551155652,-7357.475667241204,-2684.8136223061156,-3679.767588295428,-3764.3111504596964
2025-07-14,52839.63815455199,55962.38136087044,56478.62562584725,55204.826295843755,56478.62562584725,54875.32893670925,54875.32893670925,58138.75229000631,58138.75229000631,54875.32893670925,54875.32893670925,56369.63724745275,55021.84119465008,-2035.6907821572604,1087.0524241611856,1603.2966891379983,329.4973591345042,0.0,-2182.2030400980875,940.5401662203585,1456.7844311971712,182.9851011936771,-146.5122579408271
2025-07-15,51619.83728127298,56558.605722807995,57556.88202544726,56559.27498906536,57556.88202544726,56408.74252823728,56408.74252823728,59699.30503871612,59699.30503871612,56408.74252823728,56408.74252823728,56989.82859011979,55708.174708337974,-4788.905246964299,149.8631945707166,1148.1394972099806,150.5324608280789,0.0,-4088.3374270649947,850.4310144700212,1848.7073171092852,851.1002807273835,700.5678198993046
2025-07-16,52310.500467069425,52635.429620621726,55352.86840297308,54026.404562590134,55352.86840297308,53803.38712993746,53803.38712993746,56998.30819023354,56998.30819023354,53803.38712993746,53803.38712993746,57873.470371991345,56332.32105947035,-1492.8866628680335,-1167.9575093157328,1549.4812730356207,223.01743265267578,0.0,-4021.8205924009235,-3696.891438848623,-979.4526564972693,-2305.9164968802143,-2528.93392953289
2025-07-17,52424.71914403685,59526.17627253183,55506.774624243015,54447.82290238967,55506.774624243015,54391.53258030526,54391.53258030526,57601.293094952634,57601.293094952634,54391.53258030526,54391.53258030526,57149.791517143036,55846.14844571973,-1966.813436268414,5134.643692226571,1115.242043937753,56.29032208440913,0.0,-3421.4293016828815,3680.0278268121037,-339.3738214767145,-1398.3255433300583,-1454.6158654144674
2025-07-18,29461.256376459256,24505.200018990214,28152.01901259986,26966.664250339396,28152.01901259986,26430.0376786952,28630.59017451752,28279.735436550218,28279.735436550218,26430.0376786952,26430.0376786952,30735.681787765003,28883.808271314345,830.6662019417345,-4125.390155527308,-478.5711619176618,-1663.9259241781256,-2200.5524958223214,577.4481051449111,-4378.608252324131,-731.7892587144852,-1917.144020974949,-2453.7705926191447
2025-07-19,26410.664832528608,26587.86398594651,28903.917210075513,27872.07864471312,28903.917210075513,27552.26836174493,29387.70599164643,27208.587796817737,29387.70599164643,27552.26836174493,27552.26836174493,30664.01729023904,28797.53825087904,-2977.0411591178236,-2799.8420056999203,-483.7887815709182,-1515.62734693331,-1835.437629901502,-2386.873418350431,-2209.674264932528,106.37895919647417,-925.4596061659176,-1245.2698891341097
2025-07-20,56575.624292810644,48779.41480552849,54603.27778008462,53749.81951139432,54603.27778008462,53572.11892491862,53159.43732955423,50954.46796523254,56525.515881484534,53572.11892491862,53572.11892491862,58016.606109150256,56699.378726175615,3416.186963256412,-4380.022524025742,1443.8404505303915,590.3821818400902,412.68159536438907,-123.75443336497119,-7919.963920647126,-2096.100946090992,-2949.559214781293,-3127.2598012569943
2025-07-21,51154.05735279845,53530.58746914509,55849.584195183095,54510.32713737033,55849.584195183095,54251.394993486705,54251.394993486705,50147.40057117115,53827.39272291239,54251.394993486705,54251.394993486705,58911.202493114055,57506.43562667538,-3097.3376406882526,-720.807524341617,1598.1892016963902,258.93214388362685,0.0,-6352.37827387693,-3975.848157530294,-1656.8514314922868,-2996.10848930505,-3255.040633188677
2025-07-22,50078.253947385136,50978.25059722998,56223.015922837534,55103.093694947376,56223.015922837534,54891.95520144452,54891.95520144452,51134.31185446175,54891.95520144452,54891.95520144452,54891.95520144452,59422.948262095815,57899.84097370715,-4813.701254059386,-3913.704604214545,1331.0607213930125,211.13849350285454,0.0,-7821.587026322013,-6921.590376477172,-1676.8250508696146,-2796.7472787597726,-3007.885772262627
2025-07-23,51479.08085095776,53367.56593282599,55909.15081611659,54841.02260297889,55909.15081611659,54743.524831113,54743.524831113,50971.33078623729,58069.22994981148,54743.524831113,54743.524831113,58792.589189475635,57609.25193402306,-3264.443980155236,-1375.9588982870046,1165.625985003593,97.49777186589199,0.0,-6130.1710830652955,-4241.686001197064,-1700.1011179064662,-2768.2293310441673,-2865.7271029100593
2025-07-24,55435.826369453614,52134.3734133241,55823.95888950944,54825.36659030187,55823.95888950944,54614.94667364231,54614.94667364231,53322.3230305763,57493.24375267273,54614.94667364231,54614.94667364231,58749.35952064386,57443.90048560245,820.8796958113016,-2480.5732603182114,1209.0122158671293,210.4199166595572,0.0,-2008.0741161488331,-5309.527072278346,-1619.9415960930055,-2618.5338953005776,-2828.9538119601348
2025-07-25,33155.06485882731,25408.09388340218,27987.573153246318,26597.132740487104,27987.573153246318,26099.88513745619,28210.65873616987,30473.91928296051,27854.00682051052,26099.88513745619,26099.88513745619,30262.170958976003,28282.6351024644,4944.406122657441,-2802.5648527676894,-223.08558292355156,-1613.525995682765,-2110.7735987136803,4872.429756362912,-2874.541219062219,-295.0619492180813,-1685.5023619772946,-2182.74996500821
2025-07-26,26867.58593505164,24400.54788790807,29054.180517910394,28150.608436503615,29054.180517910394,27760.22251472764,29409.828511337386,25344.227429020095,29409.828511337386,27760.22251472764,27760.22251472764,30404.263002227337,28507.66546717548,-2542.2425762857456,-5009.280623429317,-355.6479934269919,-1259.220074833771,-1649.6059966097455,-1640.0795321238402,-4107.117579267411,546.5150507349135,-357.0570306718655,-747.4429524478401
2025-07-27,62490.527312505816,58679.51035417794,57201.98168940214,56254.45965917063,57201.98168940214,56097.67890931039,55725.60714283155,58816.728360825575,57545.61959274239,56097.67890931039,56097.67890931039,58189.430098981575,56756.201932174234,6764.9201696742675,2953.903211346391,1476.3745465705942,528.8525163390805,372.071766478839,5734.325380331582,1923.3084220037053,445.7797572279087,-501.7422730036051,-658.5230228638466
2025-07-28,76251.77339213122,73191.15471666258,55667.82193145199,54353.82347201077,55667.82193145199,54099.92481685977,54099.92481685977,70342.46484678365,53677.21044696,54099.92481685977,54099.92481685977,58813.68553249134,57402.29689825768,22151.848575271448,19091.229899802813,1567.8971145922187,253.89865515100246,0.0,18849.47649387354,15788.857818404904,-1734.4749668056902,-3048.4734262469065,-3302.372081397909
2025-07-29,56525.31112530676,53413.10160569325,57191.683692849,56368.385202443584,57191.683692849,56209.82900235552,56209.82900235552,52780.011837387065,56209.82900235552,56209.82900235552,56209.82900235552,62188.602370272965,60916.60587245534,315.4821229512454,-2796.727396662267,981.8546904934847,158.55620008806727,0.0,-4391.294747148575,-7503.504266762087,-3724.9221796063357,-4548.220670011753,-4706.77687009982
2025-07-30,50524.04525174625,53470.98733050487,56778.137188964916,55621.40080367688,56778.137188964916,55360.543295279625,55360.543295279625,51323.96424837503,55360.543295279625,55360.543295279625,55360.543295279625,60228.504628856084,58849.06680264208,-4836.498043533378,-1889.5559647747577,1417.5938936852908,260.8575083972537,0.0,-8325.021550895835,-5378.079472137215,-2070.9296136771663,-3227.6659989652035,-3488.523507362457
2025-07-31,53689.18232728566,56759.038449555934,55773.500014629324,54651.11659438497,55773.500014629324,54452.58695751683,54452.58695751683,52864.531930869765,54452.58695751683,54452.58695751683,54452.58695751683,57420.93940933724,56045.93891676891,-763.404630231169,2306.451492039101,1320.9130571124915,198.52963686813746,0.0,-2356.756589483244,713.099532787026,-272.43890213958366,-1394.8223223839377,-1593.3519592520752
2025-08-01,28425.74413616464,24217.11721697776,26718.296581224262,25797.864557431898,25477.223177458327,25321.852578152677,25321.852578152677,25444.408560913464,27903.526056791543,24058.17453807334,25321.852578152677,27678.385281262003,26401.555695651372,3103.8915580119647,-1104.7353611749168,1396.444003071585,476.0119792792211,0.0,2024.1884405132696,-2184.438478673612,316.74088557288997,-603.6911382194739,-1079.703117498695
2025-08-02,24644.283723499393,24873.00702767878,27145.926640157173,26459.522187554725,26003.256133493884,26598.533021080388,25437.85686110241,24963.252469605664,25491.004387667268,25279.950389248548,26159.22258099599,26222.85683071833,24855.03264605824,-793.5731376030162,-564.8498334236283,1708.0697790547638,1021.6653264523156,721.3657198935798,-210.74892255884697,17.974381620540953,2290.893994098933,1604.489541496485,1304.189934937749
2025-08-03,50561.787359636524,47896.906434788194,53238.506796425805,52654.34557841696,51557.51145643464,52115.35840418687,50688.56198205672,51155.128851822396,53217.74323985251,51155.128851822396,52570.293402359996,51173.54876630777,50410.55156971725,-126.77462242019828,-2791.6555472685286,2549.9448143690825,1965.7835963602338,1881.731420303273,151.23578991927207,-2513.6451349290583,2827.955226708553,2243.794008699704,2159.7418326427432
2025-08-04,49029.84399218233,59192.227049061694,52228.34997025157,51831.62755223106,50366.001363477444,51790.56372172859,50363.30750479236,50363.30750479236,51102.49714385018,50113.77711983863,51790.56372172859,47389.43606977699,47178.458129769024,-1333.463512610033,8828.91954426933,1865.0424654592061,1468.3200474386977,1427.2562169362282,1851.3858624133063,12013.76891929267,5049.891840482545,4653.169422462037,4612.105591959567
2025-08-05,47013.146620053376,44444.8782627958,48820.13212173318,48260.11528053795,47182.084163264866,48232.598341137986,46782.35591029981,46782.35591029981,48801.61021515905,47061.0027154418,48232.598341137986,48634.87832600305,48165.59360584635,230.79070975356444,-2337.4776475040126,2037.7762114333673,1477.7593702381419,1450.2424308381742,-1152.4469857929726,-3720.7153430505496,654.5385158868303,94.52167469160486,67.00473529163719
2025-08-06,57370.82707022816,56759.57033414962,54472.01898762313,54287.8441189205,56076.59582349057,54385.257419230795,56498.48769032914,56498.48769032914,54449.895543364335,56519.4760494367,54385.257419230795,50718.46536947992,50327.24553268115,872.3393798990219,261.0826438204822,-2026.4687027060063,-2210.64357140864,-2113.230271098342,7043.581537547012,6432.324801468472,4144.773454941984,3960.59858623935,4058.011886549648
2025-08-07,46789.05769419049,46672.241738921686,47231.58819382054,47250.23906752164,45672.95635096379,47267.853128711606,46209.10586536394,47267.853128711606,47219.84856866799,46209.10586536394,47267.853128711606,51112.37313064087,51068.15409540815,579.9518288265463,463.1358735577451,1022.482328456601,1041.1332021576964,1058.7472633476646,-4279.096401217663,-4395.912356486464,-3836.565901587608,-3817.9150278865127,-3800.3009666965445
2025-08-08,28163.09766872959,23321.168790924054,24026.889967793653,23546.691877068308,24174.684217308102,23545.852693207424,24118.48189592076,23541.139957460942,23523.10010497949,24260.32681596519,23545.852693207424,25672.414912966662,24742.523682474774,4044.615772808833,-797.3131049967051,-91.59192812710535,-571.7900188524509,-572.629202713335,3420.573986254818,-1421.35489155072,-715.6337146811202,-1195.8318054064657,-1196.6709892673498
2025-08-09,29944.271977388504,23026.58788974618,23611.482011978667,23242.047348662873,25130.656060309608,23198.204647912986,25395.54194335209,24876.6385541637,23063.780369427175,25395.54194335209,23345.93940029505,24992.033278692994,23937.935494459773,4548.730034036413,-2368.9540536059103,-1784.0599313734238,-2153.4945946892185,-2049.6025430570407,6006.336482928731,-911.3476047135919,-326.4534824811053,-695.8881457969001,-591.9960941647223
2025-08-10,53536.77151154894,45166.91523144255,46364.226937783125,46360.75447546207,46619.614805162026,46338.06428461756,46695.6054022714,46695.6054022714,45556.50813363231,46653.905492068174,46338.06428461756,49177.89691468833,48818.48387425415,6841.166109277539,-1528.6901708288497,-331.3784644882762,-334.85092680933303,-357.54111765384005,4718.287637294794,-3651.568642811595,-2454.2569364710216,-2457.7293987920784,-2480.4195896365854
2025-08-11,48141.62644285806,46404.428298043495,47925.20058985142,47551.45194908936,47221.32472713481,47483.69437896231,47274.429332758446,47274.429332758446,47910.91283920706,47087.40905404084,47483.69437896231,50071.30176988103,49449.08354749895,867.1971100996161,-870.001034714951,650.7712570929725,277.02261633091257,209.2650462038655,-1307.4571046408892,-3044.655249455456,-1523.8829576475327,-1897.6315984095927,-1965.3891685366398
2025-08-12,73070.2695936589,65128.9063585203,54639.79603513883,54400.58963783497,59822.8488155726,54430.19030605251,60910.55631997127,60910.55631997127,54618.75477263851,60908.75713380418,54430.19030605251,50103.63434176839,49753.13229227062,12159.71327368763,4218.350038549026,-6270.760284832439,-6509.966682136299,-6480.366013918763,23317.137301388284,15375.77406624968,4886.663742868215,4647.457345564355,4677.058013781891
2025-08-13,58941.0577601755,46969.238723302566,47379.51921817648,47123.89712357079,46140.46813845661,47114.81925137589,45689.111301522265,45689.111301522265,46428.97666880507,46037.94804741593,47114.81925137589,50543.93233323812,50191.31299239945,13251.946458653234,1280.1274217803002,1690.4079166542142,1434.7858220485214,1425.707949853626,8749.74476777605,-3222.0742690968837,-2811.7937742229697,-3067.4158688286625,-3076.493741023558
2025-08-14,60560.37244733142,51440.46858778074,48823.12888595861,48464.56458892917,49846.15050659483,48442.5562365736,49898.987707267384,49898.987707267384,48810.607940043556,49695.64617245665,48442.5562365736,49307.379783544304,48746.76226621012,10661.384740064037,1541.480880513358,-1075.8588213087714,-1434.4231183382144,-1456.4314706937876,11813.610181121301,2693.706321570622,76.36661974849267,-282.1976772809503,-304.20602963652345
2025-08-15,33181.38658800439,23587.313985513705,25414.325681302384,24885.098112172254,27852.046276001332,24633.82114719103,27478.269532640217,27478.269532640217,24699.84062306253,27727.02033139381,24633.82114719103,25251.21582809067,24425.249801511807,5703.117055364171,-3890.955547126512,-2063.9438513378336,-2593.171420467963,-2844.448385449188,8756.136786492581,-837.935815998102,989.0758797905764,459.84831066044717,208.57134567922185
2025-08-16,33296.400493947345,24642.387479753972,25444.934424445117,25158.95000012819,27475.887209609406,24900.965264146405,27009.090819172703,24900.965264146405,24865.15324014524,27009.090819172703,24900.965264146405,25034.334908725334,24077.076190645483,6287.309674774642,-2366.703339418731,-1564.1563947275863,-1850.1408190445145,-2108.1255550262977,9219.324303301863,565.3112891084893,1367.858233799634,1081.8738094827058,823.8890735009227
2025-08-17,50139.92277563961,47026.18885832793,47461.29321076595,47268.758389512586,47233.773704243686,47307.917351499585,47305.75299789566,47295.172452496365,47439.43804666637,47234.75496408513,47307.917351499585,47869.1269568766,47451.01485471867,2834.1697777439476,-279.5641395677303,155.54021287029173,-36.99460838307277,2.164353603926429,2688.9079209209376,-424.82599639074033,10.278356047281704,-182.2564652060828,-143.0975032190836
2025-08-18,53952.61464722441,49517.303772953535,47334.33511012548,47054.840790553324,47290.59652045473,46999.03863029586,47337.50537785339,47331.073496628705,46295.841643505315,47136.60925679382,46999.03863029586,48381.31439417107,47903.31206875448,6615.109269371016,2179.7983951001443,-3.170267727909959,-282.66458730006707,-338.4667475575334,6049.3025784699275,1613.9917041990557,-568.9769586289985,-848.4712782011557,-904.273438458622
2025-08-19,47316.56541388443,45319.907613193594,47639.95511760351,47400.34584344132,46131.97444846849,47334.89483288448,45688.84275034584,45634.148893291655,47631.72150234959,46000.06149574543,47334.89483288448,48964.767234249615,48383.53020741035,1627.722663538596,-368.93513715224253,1951.1123672576723,1711.5030930954817,1646.0520825386411,-1066.96479352592,-3063.6225942167584,-743.5750898068436,-983.1843639690342,-1048.6353745258748
2025-08-20,86096.91703356411,76582.62732808506,63481.79843978123,63018.7113949524,73773.81284518322,62966.00789508605,73819.6574051695,73819.6574051695,63275.563429948474,73653.66576399475,62966.00789508605,51604.55202787037,51074.334791122,12277.259628394604,2762.969922915552,-10337.858965388274,-10800.946010217107,-10853.649510083458,35022.58224244211,25508.29253696306,12407.463648659235,11944.376603830402,11891.67310396405
2025-08-21,55970.01798053322,47999.941019689075,47226.427079198256,47096.54985281372,45689.277313945386,47099.84357456481,47015.351933297265,47015.351933297265,46427.0439260642,45702.238649355095,47099.84357456481,52416.808960166294,52144.70809850719,8954.666047235958,984.5890863918103,211.07514590099163,81.19791951645311,84.49164126754476,3825.3098820260348,-4144.767078818113,-4918.281019308932,-5048.15824569347,-5044.864523942379
2025-08-22,37841.83529522536,29705.518318580966,25259.052389885408,24618.912870221087,27806.51008979562,24647.28576965712,27441.311613046477,24647.28576965712,24692.979221583035,27694.717251174086,24647.28576965712,25802.80008769032,24808.432025723465,10400.523682178886,2264.2067055344887,-2182.259223161069,-2822.3987428253895,-2794.0258433893578,13033.403269501898,4897.086292857501,450.62036416194314,-189.51915550237754,-161.1462560663458
2025-08-23,31708.44248199272,23485.064238610044,24679.61195472359,24277.985406044027,23815.78195850608,24050.392408926396,23329.707873763873,24152.929831198715,24129.380850726156,23290.841022436754,24050.392408926396,25780.381831046332,25025.542842886272,8378.734608228846,155.35636484617135,1349.9040809597172,948.2775322801535,720.6845351625234,6682.899639106447,-1540.478604276228,-345.9308881626821,-747.5574368422458,-975.150433959876
2025-08-24,52804.557851244725,49746.656529008105,47958.95541492369,47724.679757799895,47945.85550177361,47709.72280865831,48018.886979185496,47595.17530220172,47939.99825354972,48025.47799882834,47709.72280865831,50222.40916000757,49769.88527757149,4785.670872059229,1727.7695498226094,-59.9315642618094,-294.20722138560086,-309.16417052718316,3034.6725736732333,-23.228748563386034,-1810.9298626478048,-2045.2055197715963,-2060.1624689131786
2025-08-25,78039.98511895529,81722.5134110153,50298.243272377484,49898.127192196735,61046.626027353595,49834.281161973,50060.50502515209,49834.281161973,49246.85698579047,60921.93143790003,49834.281161973,53688.32001449421,53154.42699768336,27979.4800938032,31662.008385863213,237.73824722539575,-162.37783295535337,-226.22386317908968,24885.558121271926,28568.08641333194,-2856.1837253058766,-3256.2998054866257,-3320.145835710362
2025-08-26,51706.52963553415,48215.935516734244,48779.56234649711,48524.314789155134,48741.715054343025,48521.2532240645,48521.2532240645,48521.2532240645,48776.23050005633,47085.63251166369,48521.2532240645,52670.126356398694,52424.06005686203,3185.2764114696474,-305.3177073302577,258.30912243260536,3.0615650906329392,0.0,-717.5304213278796,-4208.124540127785,-3644.4977103649217,-3899.745267706894,-3902.806832797527
