policy,date,tau,terminal,initial_soc_kwh,scenario_count,selected_index
S_joint,2025-07-20,0.8,1200.0,4273.914291817736,28,10
S_joint,2025-07-21,0.8,1200.0,4597.496579377481,28,10
S_joint,2025-07-22,0.8,1200.0,4037.502090801458,28,10
S_joint,2025-07-23,0.8,1200.0,3691.323846787327,28,10
S_joint,2025-07-24,0.8,1200.0,3782.111123646619,28,10
S_joint,2025-07-25,0.9,1200.0,4201.3991998650135,28,13
S_joint,2025-07-26,0.9,1200.0,3693.129401006645,28,13
S_joint,2025-07-27,0.8,1200.0,4342.119943893626,28,10
S_joint,2025-07-28,0.8,1200.0,4533.991155679003,28,10
S_joint,2025-07-29,0.8,1200.0,3306.77568343208,28,10
S_joint,2025-07-30,0.8,1200.0,4218.890063630943,28,10
S_joint,2025-07-31,0.8,1200.0,4016.267731693195,28,10
S_joint,2025-08-01,0.8,1200.0,3093.1087900451453,28,10
S_joint,2025-08-02,0.7,equal_initial,2203.116091915807,28,6
S_joint,2025-08-03,0.7,1200.0,3070.5707274293927,28,7
S_joint,2025-08-04,0.7,equal_initial,1781.9573631986339,28,6
S_joint,2025-08-05,0.7,1200.0,2660.7718301582777,28,7
S_joint,2025-08-06,0.7,equal_initial,1214.425760213839,28,6
S_joint,2025-08-07,0.7,equal_initial,1200.0,28,6
S_joint,2025-08-08,0.7,equal_initial,1294.2807723652643,28,6
S_joint,2025-08-09,0.7,equal_initial,1212.5604215895585,28,6
S_joint,2025-08-10,0.7,equal_initial,1297.2529649725418,28,6
S_joint,2025-08-11,0.7,equal_initial,1744.8147293223662,28,6
S_joint,2025-08-12,0.7,equal_initial,1940.5730127370637,28,6
S_joint,2025-08-13,0.7,1200.0,2308.8124585868254,28,7
S_joint,2025-08-14,0.7,equal_initial,1674.2352457363647,28,6
S_joint,2025-08-15,0.7,1200.0,2041.536813794188,28,7
S_joint,2025-08-16,0.7,equal_initial,1200.0,28,6
S_joint,2025-08-17,0.7,equal_initial,1365.5823540540907,28,6
S_joint,2025-08-18,0.7,equal_initial,1853.5088411151432,28,6
S_joint,2025-08-19,0.7,1200.0,2284.9754125405357,28,7
S_joint,2025-08-20,0.7,equal_initial,1587.1274347169779,28,6
S_joint,2025-08-21,0.8,1200.0,1696.051104873329,28,10
S_joint,2025-08-22,0.7,1200.0,1948.8877726659666,28,7
S_joint,2025-08-23,0.7,equal_initial,1342.8757748884198,28,6
S_joint,2025-08-24,0.7,equal_initial,1331.2371167822894,28,6
S_joint,2025-08-25,0.8,1200.0,1751.7151994963028,28,10
S_joint,2025-08-26,0.8,1200.0,1794.6606592190817,28,10
S_joint,2025-08-27,0.8,1200.0,2410.150575388959,28,10
S_joint,2025-08-28,0.8,1200.0,2243.5494849648753,28,10
S_joint,2025-08-29,0.7,1200.0,1838.554209849022,28,7
S_joint,2025-08-30,0.7,1200.0,1824.4723854073588,28,7
S_joint,2025-08-31,0.8,1200.0,1446.5185367173974,28,10
S_joint,2025-09-01,0.7,1200.0,2851.1595411646244,28,7
S_joint,2025-09-02,0.8,1200.0,5792.020247633536,28,10
S_joint,2025-09-03,0.8,1200.0,5582.903195799459,28,10
S_joint,2025-09-04,0.7,1200.0,5287.759344996391,28,7
S_joint,2025-09-05,0.7,1200.0,4761.751040959872,28,7
S_joint,2025-09-06,0.7,1200.0,4160.923096976297,28,7
S_joint,2025-09-07,0.8,1200.0,5187.019537365607,28,10
S_joint,2025-09-08,0.8,1200.0,5165.470900408937,28,10
S_joint,2025-09-09,0.8,equal_initial,1200.0,28,9
S_joint,2025-09-10,0.8,equal_initial,1204.9058097703082,28,9
S_joint,2025-09-11,0.8,equal_initial,1274.652751935509,28,9
S_joint,2025-09-12,0.8,equal_initial,1465.59903306685,28,9
S_joint,2025-09-13,0.8,equal_initial,1200.0,28,9
S_joint,2025-09-14,0.8,equal_initial,1451.1155330253605,28,9
S_joint,2025-09-15,0.8,1200.0,1979.0061486438074,28,10
S_joint,2025-09-16,0.8,equal_initial,1632.2338851954758,28,9
S_joint,2025-09-17,0.8,equal_initial,1783.3094848428436,28,9
S_joint,2025-09-18,0.8,1200.0,2276.990941736373,28,10
S_joint,2025-09-19,0.8,equal_initial,1528.158195903412,28,9
S_joint,2025-09-20,0.8,equal_initial,1803.7225344973738,28,9
S_joint,2025-09-21,0.8,1200.0,2600.538046663361,28,10
S_joint,2025-09-22,0.8,1200.0,2600.012914213027,28,10
S_joint,2025-09-23,0.8,equal_initial,1473.9536921476144,28,9
S_joint,2025-09-24,0.8,1200.0,2306.6447580453914,28,10
S_joint,2025-09-25,0.8,1200.0,2365.445249200157,28,10
S_joint,2025-09-26,0.8,1200.0,2107.0042836157113,28,10
S_joint,2025-09-27,0.8,equal_initial,1526.1916267972824,28,9
S_joint,2025-09-28,0.8,1200.0,1812.472294459658,28,10
S_joint,2025-09-29,0.8,1200.0,2681.8980696754325,28,10
S_joint,2025-09-30,0.8,1200.0,2245.2762897124803,28,10
S_joint,2025-10-01,0.8,1200.0,2392.349975010431,28,10
S_joint,2025-10-02,0.8,1200.0,4131.518117286208,28,10
S_joint,2025-10-03,0.7,1200.0,4141.055777381495,28,7
S_joint,2025-10-04,0.7,1200.0,3129.0522186466246,28,7
S_joint,2025-10-05,0.8,1200.0,3560.4929885206584,28,10
S_joint,2025-10-06,0.8,1200.0,4015.577700736024,28,10
S_joint,2025-10-07,0.8,1200.0,4074.0744881750497,28,10
S_joint,2025-10-08,0.8,1200.0,4273.671746831502,28,10
S_joint,2025-10-09,0.7,equal_initial,2191.4241062355063,28,6
S_joint,2025-10-10,0.7,1200.0,2497.807643661105,28,7
S_joint,2025-10-11,0.7,equal_initial,1234.1531521539805,28,6
S_joint,2025-10-12,0.7,equal_initial,1822.395216935307,28,6
S_joint,2025-10-13,0.7,1200.0,2239.9805143074377,28,7
S_joint,2025-10-14,0.7,equal_initial,1788.6101131724597,28,6
S_joint,2025-10-15,0.7,equal_initial,1908.2106708469457,28,6
S_joint,2025-10-16,0.8,1200.0,2165.391541781151,28,10
S_joint,2025-10-17,0.7,equal_initial,1807.6013679508276,28,6
S_joint,2025-10-18,0.7,equal_initial,2024.252588641491,28,6
S_joint,2025-10-19,0.8,1200.0,2773.805330534242,28,10
S_joint,2025-10-20,0.8,1200.0,1963.2756101722487,28,10
S_joint,2025-10-21,0.8,1200.0,1905.9783042439733,28,10
S_joint,2025-10-22,0.8,1200.0,2134.051859438404,28,10
S_joint,2025-10-23,0.8,equal_initial,1847.376690021807,28,9
S_joint,2025-10-24,0.7,1200.0,2721.7126529279813,28,7
S_joint,2025-10-25,0.7,equal_initial,1330.7853360039662,28,6
S_joint,2025-10-26,0.7,equal_initial,1504.3342657580886,28,6
S_joint,2025-10-27,0.8,1200.0,2532.6536612162204,28,10
S_joint,2025-10-28,0.8,1200.0,2035.1705637966948,28,10
S_joint,2025-10-29,0.8,1200.0,2008.189958045208,28,10
S_joint,2025-10-30,0.7,equal_initial,1672.108687847314,28,6
S_joint,2025-10-31,0.7,1200.0,2114.6413249922625,28,7
S_joint,2025-11-01,0.7,1200.0,1946.2668457641512,28,7
S_joint,2025-11-02,0.7,1200.0,2264.7275853267474,28,7
S_joint,2025-11-03,0.7,equal_initial,1744.0236686137634,28,6
S_joint,2025-11-04,0.7,1200.0,2684.586847044808,28,7
S_joint,2025-11-05,0.7,equal_initial,1676.916467056519,28,6
S_joint,2025-11-06,0.7,1200.0,2855.4203614236903,28,7
S_joint,2025-11-07,0.7,1200.0,1944.5078100325563,28,7
S_joint,2025-11-08,0.7,1200.0,2167.262772383065,28,7
S_joint,2025-11-09,0.7,1200.0,2177.866881924428,28,7
S_joint,2025-11-10,0.7,1200.0,2134.2579306682005,28,7
S_joint,2025-11-11,0.7,1200.0,1718.770776924315,28,7
S_joint,2025-11-12,0.7,1200.0,2002.8683697491572,28,7
S_joint,2025-11-13,0.7,1200.0,1832.8934494622183,28,7
S_joint,2025-11-14,0.7,1200.0,1914.2237861065632,28,7
S_joint,2025-11-15,0.7,1200.0,2074.1305070718195,28,7
S_joint,2025-11-16,0.7,1200.0,2039.9939401594556,28,7
S_joint,2025-11-17,0.7,1200.0,1936.9045094140824,28,7
S_joint,2025-11-18,0.7,1200.0,2105.9520357983433,28,7
S_joint,2025-11-19,0.7,1200.0,1889.837676608636,28,7
S_joint,2025-11-20,0.7,1200.0,1637.1252138156917,28,7
S_joint,2025-11-21,0.7,1200.0,1829.8026575993904,28,7
S_joint,2025-11-22,0.7,1200.0,1937.5902265795069,28,7
S_joint,2025-11-23,0.7,1200.0,1942.6698709773696,28,7
S_joint,2025-11-24,0.7,1200.0,1936.823813316012,28,7
S_joint,2025-11-25,0.7,1200.0,1273.5431902883274,28,7
S_joint,2025-11-26,0.7,1200.0,1657.8362090110754,28,7
S_joint,2025-11-27,0.7,1200.0,2061.4305296152756,28,7
S_joint,2025-11-28,0.7,1200.0,1917.4531775547366,28,7
S_joint,2025-11-29,0.7,1200.0,1646.1123515187448,28,7
S_joint,2025-11-30,0.7,1200.0,1285.4720792407074,28,7
S_joint,2025-12-01,0.7,1200.0,1550.171813687098,28,7
S_joint,2025-12-02,0.7,1200.0,1455.0228945928018,28,7
S_joint,2025-12-03,0.7,1200.0,1339.9425672876425,28,7
S_joint,2025-12-04,0.7,equal_initial,1213.4554478627379,28,6
S_joint,2025-12-05,0.8,1200.0,1241.6731456849009,28,10
S_joint,2025-12-06,0.8,1200.0,1307.1430981707822,28,10
S_joint,2025-12-07,0.8,1200.0,1446.0019449672354,28,10
S_joint,2025-12-08,0.8,1200.0,1718.1635234895164,28,10
S_joint,2025-12-09,0.8,1200.0,2184.1307075864584,28,10
S_joint,2025-12-10,0.8,1200.0,2136.6595891103793,28,10
S_joint,2025-12-11,0.8,1200.0,1914.3914710424065,28,10
S_joint,2025-12-12,0.8,1200.0,2205.4877381479655,28,10
S_joint,2025-12-13,0.8,1200.0,1835.3236310125271,28,10
S_joint,2025-12-14,0.8,1200.0,2412.941928971919,28,10
S_joint,2025-12-15,0.8,1200.0,2507.4044002534,28,10
S_joint,2025-12-16,0.8,1200.0,2085.5270161358576,28,10
S_joint,2025-12-17,0.8,1200.0,2049.1789458170088,28,10
S_joint,2025-12-18,0.8,1200.0,2123.2423621362814,28,10
S_joint,2025-12-19,0.8,1200.0,1990.1722580415849,28,10
S_joint,2025-12-20,0.8,1200.0,1528.3791714165768,28,10
S_joint,2025-12-21,0.8,1200.0,1983.1400486350262,28,10
S_joint,2025-12-22,0.8,1200.0,2449.943266234763,28,10
S_joint,2025-12-23,0.8,1200.0,1910.1501217288019,28,10
S_joint,2025-12-24,0.8,1200.0,2172.29378901795,28,10
S_joint,2025-12-25,0.8,1200.0,1890.2629233192827,28,10
S_joint,2025-12-26,0.8,1200.0,2042.279895948169,28,10
S_joint,2025-12-27,0.8,1200.0,2171.903392943808,28,10
S_joint,2025-12-28,0.8,1200.0,2161.4378519333995,28,10
S_joint,2025-12-29,0.8,1200.0,2607.819789593609,28,10
S_joint,2025-12-30,0.8,1200.0,2129.2205490495235,28,10
S_joint,2025-12-31,0.8,1200.0,2203.38253798417,28,10
S_w14,2025-02-01,0.7,1200.0,7268.4231640740745,14,7
S_w14,2025-02-02,0.7,1200.0,2313.8877736517325,14,7
S_w14,2025-02-03,0.7,1200.0,2451.698212233418,14,7
S_w14,2025-02-04,0.7,1200.0,2122.1905791633203,14,7
S_w14,2025-02-05,0.8,1200.0,2139.3078442574974,14,10
S_w14,2025-02-06,0.8,1200.0,2128.6647540441736,14,10
S_w14,2025-02-07,0.7,1200.0,2283.611864166518,14,7
S_w14,2025-02-08,0.7,1200.0,1494.4841890260611,14,7
S_w14,2025-02-09,0.7,1200.0,1468.131358164083,14,7
S_w14,2025-02-10,0.7,1200.0,1373.594236277019,14,7
S_w14,2025-02-11,0.7,1200.0,1306.9901758550016,14,7
S_w14,2025-02-12,0.7,1200.0,1394.2777891879011,14,7
S_w14,2025-02-13,0.7,1200.0,1336.1697607957767,14,7
S_w14,2025-02-14,0.7,1200.0,1459.752225943538,14,7
S_w14,2025-02-15,0.7,equal_initial,1200.0,14,6
S_w14,2025-02-16,0.7,equal_initial,1200.0,14,6
S_w14,2025-02-17,0.7,equal_initial,1443.760778406665,14,6
S_w14,2025-02-18,0.7,equal_initial,1553.6450076615952,14,6
S_w14,2025-02-19,0.7,1200.0,1788.3443848448194,14,7
S_w14,2025-02-20,0.7,equal_initial,1200.0,14,6
S_w14,2025-02-21,0.7,equal_initial,1273.39552947491,14,6
S_w14,2025-02-22,0.7,equal_initial,1210.9371176675204,14,6
S_w14,2025-02-23,0.7,equal_initial,1317.7865002923666,14,6
S_w14,2025-02-24,0.7,equal_initial,1625.9039917790092,14,6
S_w14,2025-02-25,0.7,equal_initial,1792.560660182736,14,6
S_w14,2025-02-26,0.7,equal_initial,1900.9240429751105,14,6
S_w14,2025-02-27,0.7,1200.0,2325.5644659096297,14,7
S_w14,2025-02-28,0.7,equal_initial,1502.9001755730292,14,6
S_w14,2025-03-01,0.7,1200.0,1590.8414308575595,14,7
S_w14,2025-03-02,0.7,equal_initial,1436.298543827043,14,6
S_w14,2025-03-03,0.8,1200.0,1729.6573365860436,14,10
S_w14,2025-03-04,0.8,1200.0,1481.7465773422036,14,10
S_w14,2025-03-05,0.8,1200.0,1790.229224505734,14,10
S_w14,2025-03-06,0.8,1200.0,1785.0888570919324,14,10
S_w14,2025-03-07,0.7,1200.0,1749.0606783648086,14,7
S_w14,2025-03-08,0.7,1200.0,1508.9347477642827,14,7
S_w14,2025-03-09,0.8,1200.0,1738.2834744719603,14,10
S_w14,2025-03-10,0.8,1200.0,2134.0415036399545,14,10
S_w14,2025-03-11,0.8,1200.0,1820.3642364317463,14,10
S_w14,2025-03-12,0.8,1200.0,2165.3281483779956,14,10
S_w14,2025-03-13,0.8,1200.0,1688.244793807777,14,10
S_w14,2025-03-14,0.7,1200.0,1615.3655882598835,14,7
S_w14,2025-03-15,0.7,1200.0,1476.688015134437,14,7
S_w14,2025-03-16,0.8,equal_initial,1200.0,14,9
S_w14,2025-03-17,0.8,1200.0,2173.267426771482,14,10
S_w14,2025-03-18,0.7,1200.0,2166.7427160807624,14,7
S_w14,2025-03-19,0.7,1200.0,1511.9231640744642,14,7
S_w14,2025-03-20,0.7,1200.0,2040.042233190918,14,7
S_w14,2025-03-21,0.7,1200.0,1726.8574903954677,14,7
S_w14,2025-03-22,0.7,equal_initial,1200.0,14,6
S_w14,2025-03-23,0.8,1200.0,1974.1439335430944,14,10
S_w14,2025-03-24,0.7,1200.0,1911.0178905014695,14,7
S_w14,2025-03-25,0.7,equal_initial,1521.1009977280037,14,6
S_w14,2025-03-26,0.7,equal_initial,1650.813461506582,14,6
S_w14,2025-03-27,0.7,1200.0,1807.8690461142016,14,7
S_w14,2025-03-28,0.7,equal_initial,1561.7687666609468,14,6
S_w14,2025-03-29,0.7,1200.0,1837.935452907365,14,7
S_w14,2025-03-30,0.7,equal_initial,1367.0387024533647,14,6
S_w14,2025-03-31,0.7,1200.0,2031.0332098874214,14,7
S_w14,2025-04-01,0.7,1200.0,1617.6362886114734,14,7
S_w14,2025-04-02,0.8,1200.0,1586.8826502632621,14,10
S_w14,2025-04-03,0.8,1200.0,1722.4364812335155,14,10
S_w14,2025-04-04,0.7,1200.0,1781.1475895276944,14,7
S_w14,2025-04-05,0.6,equal_initial,1303.7953082282127,14,3
S_w14,2025-04-06,0.7,equal_initial,1203.4146044391634,14,6
S_w14,2025-04-07,0.7,1200.0,1641.215099899897,14,7
S_w14,2025-04-08,0.8,1200.0,1378.247628561845,14,10
S_w14,2025-04-09,0.8,1200.0,1603.3397918279181,14,10
S_w14,2025-04-10,0.8,1200.0,1645.371288138872,14,10
S_w14,2025-04-11,0.6,1200.0,2047.196670699804,14,4
S_w14,2025-04-12,0.6,equal_initial,1200.0,14,3
S_w14,2025-04-13,0.8,1200.0,1519.9502562449625,14,10
S_w14,2025-04-14,0.8,1200.0,2059.7563428220387,14,10
S_w14,2025-04-15,0.8,1200.0,1793.0388478593181,14,10
S_w14,2025-04-16,0.8,1200.0,2166.763497250517,14,10
S_w14,2025-04-17,0.7,1200.0,1918.7125898383765,14,7
S_w14,2025-04-18,0.6,equal_initial,1732.4709008114387,14,3
S_w14,2025-04-19,0.6,1200.0,2118.450995354139,14,4
S_w14,2025-04-20,0.7,1200.0,1316.9822114683338,14,7
S_w14,2025-04-21,0.7,1200.0,1905.5643343673983,14,7
S_w14,2025-04-22,0.7,1200.0,1490.8571542742775,14,7
S_w14,2025-04-23,0.7,1200.0,1556.391833831091,14,7
S_w14,2025-04-24,0.6,1200.0,1951.2053751284193,14,4
S_w14,2025-04-25,0.6,equal_initial,1239.6945478652938,14,3
S_w14,2025-04-26,0.6,equal_initial,1201.9952315586202,14,3
S_w14,2025-04-27,0.7,equal_initial,1200.0,14,6
S_w14,2025-04-28,0.7,equal_initial,1490.953606493233,14,6
S_w14,2025-04-29,0.7,1200.0,1904.6723945868878,14,7
S_w14,2025-04-30,0.8,1200.0,1801.8474679234766,14,10
S_w14,2025-05-01,0.7,1200.0,1707.6362250159088,14,7
S_w14,2025-05-02,0.7,equal_initial,1203.2679185762304,14,6
S_w14,2025-05-03,0.8,equal_initial,1200.0,14,9
S_w14,2025-05-04,0.9,equal_initial,1203.7862610078278,14,12
S_w14,2025-05-05,0.9,equal_initial,1400.9165978549784,14,12
S_w14,2025-05-06,0.9,equal_initial,1528.9200311082625,14,12
S_w14,2025-05-07,0.9,equal_initial,1467.8745973113575,14,12
S_w14,2025-05-08,0.9,1200.0,1837.7870770046034,14,13
S_w14,2025-05-09,0.9,1200.0,3571.9639235157138,14,13
S_w14,2025-05-10,0.9,1200.0,4119.4544134917705,14,13
S_w14,2025-05-11,0.9,1200.0,3889.0443104636693,14,13
S_w14,2025-05-12,0.9,1200.0,3844.424108577808,14,13
S_w14,2025-05-13,0.9,1200.0,3885.3918245517766,14,13
S_w14,2025-05-14,0.9,1200.0,3834.7509926407065,14,13
S_w14,2025-05-15,0.9,1200.0,3838.206764303535,14,13
S_w14,2025-05-16,0.9,1200.0,4121.584507753746,14,13
S_w14,2025-05-17,0.9,1200.0,3160.9724252974693,14,13
S_w14,2025-05-18,0.7,1200.0,3740.5949670529303,14,7
S_w14,2025-05-19,0.7,1200.0,2965.0665861359075,14,7
S_w14,2025-05-20,0.7,equal_initial,2137.331864711095,14,6
S_w14,2025-05-21,0.7,1200.0,3036.2112305310507,14,7
S_w14,2025-05-22,0.7,1200.0,2278.9630742587533,14,7
S_w14,2025-05-23,0.5,1200.0,2616.7909034389686,14,1
S_w14,2025-05-24,0.5,equal_initial,1754.3322819600398,14,0
S_w14,2025-05-25,0.6,1200.0,2566.418453957433,14,4
S_w14,2025-05-26,0.6,1200.0,2294.4415376493826,14,4
S_w14,2025-05-27,0.7,1200.0,1661.3178710084353,14,7
S_w14,2025-05-28,0.7,1200.0,2498.871637976448,14,7
S_w14,2025-05-29,0.7,1200.0,2679.02385770002,14,7
S_w14,2025-05-30,0.6,1200.0,2106.5149627827286,14,4
S_w14,2025-05-31,0.6,1200.0,1554.1354446410735,14,4
S_w14,2025-06-01,0.7,1200.0,1882.054804362209,14,7
S_w14,2025-06-02,0.7,equal_initial,1200.0,14,6
S_w14,2025-06-03,0.9,equal_initial,1200.0,14,12
S_w14,2025-06-04,0.9,equal_initial,1200.0,14,12
S_w14,2025-06-05,0.9,equal_initial,1215.6889110357708,14,12
S_w14,2025-06-06,0.9,equal_initial,1200.0,14,12
S_w14,2025-06-07,0.9,equal_initial,1205.6887186233312,14,12
S_w14,2025-06-08,0.9,1200.0,1704.131355419593,14,13
S_w14,2025-06-09,0.9,1200.0,5134.6042940661055,14,13
S_w14,2025-06-10,0.9,1200.0,4490.759093861954,14,13
S_w14,2025-06-11,0.9,1200.0,4333.007110372299,14,13
S_w14,2025-06-12,0.9,1200.0,4573.687993894284,14,13
S_w14,2025-06-13,0.9,1200.0,4994.435439887152,14,13
S_w14,2025-06-14,0.9,1200.0,4416.957347020319,14,13
S_w14,2025-06-15,0.9,1200.0,4459.289005134037,14,13
S_w14,2025-06-16,0.9,1200.0,5504.061869111442,14,13
S_w14,2025-06-17,0.9,1200.0,4822.27024102763,14,13
S_w14,2025-06-18,0.8,1200.0,4296.569339633084,14,10
S_w14,2025-06-19,0.8,1200.0,3773.8812494757176,14,10
S_w14,2025-06-20,0.8,1200.0,3536.687287286338,14,10
S_w14,2025-06-21,0.6,1200.0,3381.953715199753,14,4
S_w14,2025-06-22,0.6,1200.0,2723.689540103258,14,4
S_w14,2025-06-23,0.6,1200.0,2524.4198566076775,14,4
S_w14,2025-06-24,0.5,1200.0,2036.1067163557082,14,1
S_w14,2025-06-25,0.6,1200.0,1593.4347702411183,14,4
S_w14,2025-06-26,0.6,1200.0,2131.9370234735316,14,4
S_w14,2025-06-27,0.5,1200.0,1962.7863647584059,14,1
S_w14,2025-06-28,0.5,equal_initial,1200.0,14,0
S_w14,2025-06-29,0.6,1200.0,1276.2217777963672,14,4
S_w14,2025-06-30,0.6,1200.0,2741.5746349614883,14,4
S_w14,2025-07-01,0.6,1200.0,1834.803209895738,14,4
S_w14,2025-07-02,0.6,equal_initial,1200.0,14,3
S_w14,2025-07-03,0.7,equal_initial,1200.0,14,6
S_w14,2025-07-04,0.9,equal_initial,1200.0,14,12
S_w14,2025-07-05,0.9,equal_initial,1200.0,14,12
S_w14,2025-07-06,0.9,equal_initial,1293.2815017935472,14,12
S_w14,2025-07-07,0.9,equal_initial,1644.1480643890004,14,12
S_w14,2025-07-08,0.9,equal_initial,1737.8884557441065,14,12
S_w14,2025-07-09,0.9,1200.0,5322.72678695553,14,13
S_w14,2025-07-10,0.9,1200.0,4834.602484152239,14,13
S_w14,2025-07-11,0.9,1200.0,4476.733960362178,14,13
S_w14,2025-07-12,0.9,1200.0,3855.1502272355388,14,13
S_w14,2025-07-13,0.9,1200.0,4403.252722434619,14,13
S_w14,2025-07-14,0.9,1200.0,5481.616016937113,14,13
S_w14,2025-07-15,0.9,1200.0,4528.14464745237,14,13
S_w14,2025-07-16,0.9,1200.0,5368.795438106143,14,13
S_w14,2025-07-17,0.9,1200.0,4461.12549656273,14,13
S_w14,2025-07-18,0.9,1200.0,4658.03889291553,14,13
S_w14,2025-07-19,0.8,1200.0,3729.2439568546824,14,10
S_w14,2025-07-20,0.7,1200.0,3409.946453497805,14,7
S_w14,2025-07-21,0.6,1200.0,3581.0920256129934,14,4
S_w14,2025-07-22,0.6,1200.0,2423.1812835348205,14,4
S_w14,2025-07-23,0.6,1200.0,2066.392106465644,14,4
S_w14,2025-07-24,0.6,1200.0,2010.4752774170481,14,4
S_w14,2025-07-25,0.5,equal_initial,2019.3221295244346,14,0
S_w14,2025-07-26,0.6,equal_initial,1571.1827999270024,14,3
S_w14,2025-07-27,0.6,1200.0,2171.908593183046,14,4
S_w14,2025-07-28,0.6,1200.0,2329.4734583948116,14,4
S_w14,2025-07-29,0.6,equal_initial,1627.1288985028718,14,3
S_w14,2025-07-30,0.6,1200.0,2996.853502292695,14,4
S_w14,2025-07-31,0.7,1200.0,2535.318470587693,14,7
S_w14,2025-08-01,0.6,equal_initial,2379.58681194674,14,3
S_w14,2025-08-02,0.7,1200.0,2277.891412704678,14,7
S_w14,2025-08-03,0.7,1200.0,2095.440371493891,14,7
S_w14,2025-08-04,0.7,equal_initial,1781.9573631986339,14,6
S_w14,2025-08-05,0.7,1200.0,2660.7718301582777,14,7
S_w14,2025-08-06,0.7,equal_initial,1214.425760213839,14,6
S_w14,2025-08-07,0.8,equal_initial,1200.0,14,9
S_w14,2025-08-08,0.8,equal_initial,1433.8077283106513,14,9
S_w14,2025-08-09,0.7,equal_initial,1479.5441062055727,14,6
S_w14,2025-08-10,0.7,equal_initial,1297.2529649725418,14,6
S_w14,2025-08-11,0.7,equal_initial,1744.8147293223662,14,6
S_w14,2025-08-12,0.7,equal_initial,1940.5730127370637,14,6
S_w14,2025-08-13,0.7,1200.0,2308.8124585868254,14,7
S_w14,2025-08-14,0.7,equal_initial,1674.2352457363647,14,6
S_w14,2025-08-15,0.7,1200.0,2041.536813794188,14,7
S_w14,2025-08-16,0.8,equal_initial,1200.0,14,9
S_w14,2025-08-17,0.7,equal_initial,1576.256930588598,14,6
S_w14,2025-08-18,0.7,equal_initial,2064.1834176496504,14,6
S_w14,2025-08-19,0.7,1200.0,2399.158830190186,14,7
S_w14,2025-08-20,0.7,equal_initial,1587.1274347169779,14,6
S_w14,2025-08-21,0.8,1200.0,1696.051104873329,14,10
S_w14,2025-08-22,0.8,1200.0,1948.8877726659666,14,10
S_w14,2025-08-23,0.8,equal_initial,1439.1388443770106,14,9
S_w14,2025-08-24,0.8,1200.0,2014.8506180695072,14,10
S_w14,2025-08-25,0.8,1200.0,2223.9988387010685,14,10
S_w14,2025-08-26,0.8,1200.0,1794.6606592190817,14,10
S_w14,2025-08-27,0.8,1200.0,2410.150575388959,14,10
S_w14,2025-08-28,0.8,1200.0,2243.5494849648753,14,10
S_w14,2025-08-29,0.7,1200.0,1838.554209849022,14,7
S_w14,2025-08-30,0.7,1200.0,1824.4723854073588,14,7
S_w14,2025-08-31,0.8,1200.0,1446.5185367173974,14,10
S_w14,2025-09-01,0.8,1200.0,2851.1595411646244,14,10
S_w14,2025-09-02,0.8,1200.0,6180.270919999151,14,10
S_w14,2025-09-03,0.8,1200.0,5582.903195799459,14,10
S_w14,2025-09-04,0.8,1200.0,5287.759344996391,14,10
S_w14,2025-09-05,0.7,1200.0,5228.305968149598,14,7
S_w14,2025-09-06,0.7,1200.0,4160.923096976297,14,7
S_w14,2025-09-07,0.8,1200.0,5187.019537365607,14,10
S_w14,2025-09-08,0.8,1200.0,5165.470900408937,14,10
S_w14,2025-09-09,0.8,equal_initial,1200.0,14,9
S_w14,2025-09-10,0.8,equal_initial,1204.9058097703082,14,9
S_w14,2025-09-11,0.8,equal_initial,1274.652751935509,14,9
S_w14,2025-09-12,0.8,equal_initial,1465.59903306685,14,9
S_w14,2025-09-13,0.8,equal_initial,1200.0,14,9
S_w14,2025-09-14,0.8,equal_initial,1451.1155330253605,14,9
S_w14,2025-09-15,0.8,equal_initial,1979.0061486438074,14,9
S_w14,2025-09-16,0.8,1200.0,2351.820736247936,14,10
S_w14,2025-09-17,0.8,equal_initial,1351.0755996473679,14,9
S_w14,2025-09-18,0.8,equal_initial,1844.7570565408978,14,9
S_w14,2025-09-19,0.8,equal_initial,2172.9152524443093,14,9
S_w14,2025-09-20,0.8,1200.0,2433.018203221786,14,10
S_w14,2025-09-21,0.8,equal_initial,1996.8155121659868,14,9
S_w14,2025-09-22,0.8,1200.0,3308.2369230422287,14,10
S_w14,2025-09-23,0.8,equal_initial,1473.9536921476144,14,9
S_w14,2025-09-24,0.8,1200.0,2306.6447580453914,14,10
S_w14,2025-09-25,0.8,1200.0,2365.445249200157,14,10
S_w14,2025-09-26,0.8,1200.0,2107.0042836157113,14,10
S_w14,2025-09-27,0.7,equal_initial,1526.1916267972824,14,6
S_w14,2025-09-28,0.8,1200.0,1295.959110690806,14,10
S_w14,2025-09-29,0.7,1200.0,2681.8980696754325,14,7
S_w14,2025-09-30,0.7,equal_initial,1773.695453835587,14,6
S_w14,2025-10-01,0.7,1200.0,2260.081210172543,14,7
S_w14,2025-10-02,0.7,1200.0,3752.3840449497225,14,7
S_w14,2025-10-03,0.7,1200.0,3761.1553249022177,14,7
S_w14,2025-10-04,0.7,1200.0,3129.0522186466246,14,7
S_w14,2025-10-05,0.7,1200.0,3560.4929885206584,14,7
S_w14,2025-10-06,0.7,1200.0,3640.640780353469,14,7
S_w14,2025-10-07,0.7,1200.0,3699.137567792495,14,7
